,record_number,date_time,recorded_speeds
486,468,2022/05/04 14:29,30
487,469,2022/05/04 14:30,28
488,470,2022/05/04 14:33,36
489,471,2022/05/04 14:34,21
490,472,2022/05/04 14:35,22
491,473,2022/05/04 14:39,35
492,474,2022/05/04 14:40,28
493,475,2022/05/04 14:48,22
494,476,2022/05/04 14:53,27
495,477,2022/05/04 14:56,19
496,478,2022/05/04 14:57,16
497,479,2022/05/04 14:59,21
498,480,2022/05/04 15:01,25
499,480,2022/05/04 15:01,28
500,481,2022/05/04 15:05,16
501,482,2022/05/04 15:06,31
502,483,2022/05/04 15:12,30
503,484,2022/05/04 15:14,20
504,485,2022/05/04 15:15,19
505,486,2022/05/04 15:16,17
506,486,2022/05/04 15:16,22
507,487,2022/05/04 15:18,30
508,488,2022/05/04 15:19,17
509,489,2022/05/04 15:21,20
510,490,2022/05/04 15:28,25
511,491,2022/05/04 15:29,24
512,492,2022/05/04 15:32,24
513,493,2022/05/04 15:33,31
514,494,2022/05/04 15:33,17
515,495,2022/05/04 15:36,26
516,496,2022/05/04 15:44,27
517,496,2022/05/04 15:44,29
518,497,2022/05/04 15:47,23
519,498,2022/05/04 15:49,34
520,499,2022/05/04 15:54,26
521,500,2022/05/04 15:59,33
522,501,2022/05/04 16:00,27
523,502,2022/05/04 16:02,27
524,503,2022/05/04 16:03,29
525,504,2022/05/04 16:05,30
526,505,2022/05/04 16:07,17
527,506,2022/05/04 16:07,21
528,507,2022/05/04 16:25,20
529,508,2022/05/04 16:26,26
530,509,2022/05/04 16:29,25
531,510,2022/05/04 16:32,32
532,511,2022/05/04 16:33,30
533,512,2022/05/04 16:34,22
534,513,2022/05/04 16:38,26
535,514,2022/05/04 16:40,29
536,515,2022/05/04 16:43,30
537,516,2022/05/04 16:45,29
538,517,2022/05/04 16:53,22
539,518,2022/05/04 16:55,25
540,519,2022/05/04 16:57,30
541,520,2022/05/04 16:59,23
542,521,2022/05/04 17:00,26
543,522,2022/05/04 17:01,29
544,523,2022/05/04 17:05,29
545,524,2022/05/04 17:05,28
546,525,2022/05/04 17:08,25
547,526,2022/05/04 17:32,16
548,527,2022/05/04 17:36,29
549,528,2022/05/04 17:43,28
550,529,2022/05/04 17:48,28
551,530,2022/05/04 17:52,30
552,531,2022/05/04 17:55,25
553,532,2022/05/04 17:57,21
554,533,2022/05/04 17:58,24
555,534,2022/05/04 18:03,30
556,535,2022/05/04 18:04,29
557,536,2022/05/04 18:17,30
558,537,2022/05/04 18:19,24
559,538,2022/05/04 18:21,17
560,539,2022/05/04 18:22,28
561,540,2022/05/04 18:23,23
562,541,2022/05/04 18:25,26
563,542,2022/05/04 18:28,19
564,543,2022/05/04 18:59,25
565,544,2022/05/04 19:03,28
566,545,2022/05/04 19:07,29
567,546,2022/05/04 19:14,24
568,547,2022/05/04 19:36,18
569,548,2022/05/04 19:39,28
570,549,2022/05/04 19:43,33
571,550,2022/05/04 20:22,28
572,551,2022/05/04 21:02,25
573,552,2022/05/04 21:12,15
574,553,2022/05/04 21:13,17
575,554,2022/05/04 21:48,25
576,555,2022/05/04 22:45,16
577,556,2022/05/05 04:37,29
578,557,2022/05/05 05:57,32
579,558,2022/05/05 06:22,14
580,559,2022/05/05 06:23,30
581,560,2022/05/05 06:24,31
582,561,2022/05/05 06:25,27
583,562,2022/05/05 06:37,25
584,563,2022/05/05 06:55,29
585,564,2022/05/05 07:03,26
586,565,2022/05/05 07:06,18
587,566,2022/05/05 07:13,25
588,566,2022/05/05 07:13,26
589,567,2022/05/05 07:15,28
590,568,2022/05/05 07:18,29
591,569,2022/05/05 07:21,33
592,570,2022/05/05 07:22,32
593,571,2022/05/05 07:23,32
594,572,2022/05/05 07:26,25
595,573,2022/05/05 07:33,16
596,574,2022/05/05 07:35,34
597,575,2022/05/05 07:39,20
598,576,2022/05/05 07:39,21
599,577,2022/05/05 07:48,33
600,578,2022/05/05 07:51,22
601,578,2022/05/05 07:51,29
602,579,2022/05/05 07:52,25
603,580,2022/05/05 07:55,27
604,581,2022/05/05 08:03,29
605,582,2022/05/05 08:09,25
606,583,2022/05/05 08:09,30
607,584,2022/05/05 08:19,19
608,585,2022/05/05 08:34,20
609,586,2022/05/05 08:40,29
610,587,2022/05/05 08:46,19
611,588,2022/05/05 08:48,29
612,589,2022/05/05 08:53,22
613,590,2022/05/05 09:05,22
614,591,2022/05/05 09:16,24
615,592,2022/05/05 09:17,27
616,593,2022/05/05 09:20,22
617,594,2022/05/05 09:35,27
618,595,2022/05/05 09:40,27
619,596,2022/05/05 09:40,23
620,597,2022/05/05 09:48,31
621,598,2022/05/05 09:50,32
622,599,2022/05/05 09:52,30
623,600,2022/05/05 10:00,26
624,601,2022/05/05 10:15,16
625,601,2022/05/05 10:15,29
626,602,2022/05/05 10:19,26
627,603,2022/05/05 10:21,24
628,604,2022/05/05 10:22,24
629,605,2022/05/05 10:32,28
630,606,2022/05/05 10:35,15
631,607,2022/05/05 10:39,21
632,607,2022/05/05 10:39,21
633,608,2022/05/05 10:40,22
634,609,2022/05/05 10:43,19
635,609,2022/05/05 10:43,27
636,610,2022/05/05 10:47,31
637,611,2022/05/05 10:47,21
638,612,2022/05/05 10:49,26
639,613,2022/05/05 11:12,19
640,614,2022/05/05 11:19,28
641,615,2022/05/05 11:32,34
642,616,2022/05/05 11:35,16
643,617,2022/05/05 11:35,17
644,618,2022/05/05 11:35,23
645,619,2022/05/05 11:38,22
646,620,2022/05/05 11:49,24
647,621,2022/05/05 11:58,23
648,622,2022/05/05 12:05,33
649,623,2022/05/05 12:15,24
650,624,2022/05/05 12:16,22
651,624,2022/05/05 12:16,22
652,625,2022/05/05 12:16,19
653,626,2022/05/05 12:18,22
654,627,2022/05/05 12:19,23
655,628,2022/05/05 12:21,32
656,629,2022/05/05 12:29,16
657,630,2022/05/05 12:37,31
658,631,2022/05/05 12:43,23
659,632,2022/05/05 12:47,26
660,633,2022/05/05 12:55,20
661,634,2022/05/05 13:02,22
662,635,2022/05/05 13:09,28
663,636,2022/05/05 13:11,17
664,637,2022/05/05 13:12,27
665,638,2022/05/05 13:13,23
666,639,2022/05/05 13:19,25
667,640,2022/05/05 13:24,30
668,641,2022/05/05 13:27,19
669,642,2022/05/05 13:36,18
670,642,2022/05/05 13:36,32
671,643,2022/05/05 13:38,31
672,644,2022/05/05 13:47,29
673,645,2022/05/05 13:58,26
674,646,2022/05/05 14:00,26
675,647,2022/05/05 14:04,24
676,648,2022/05/05 14:07,36
677,649,2022/05/05 14:11,25
678,650,2022/05/05 14:13,16
679,651,2022/05/05 14:17,27
680,652,2022/05/05 14:18,18
681,653,2022/05/05 14:29,26
682,654,2022/05/05 14:35,30
683,655,2022/05/05 14:35,22
684,656,2022/05/05 14:44,25
685,657,2022/05/05 14:48,22
686,658,2022/05/05 14:51,25
687,659,2022/05/05 14:56,28
688,659,2022/05/05 14:56,31
689,660,2022/05/05 14:57,18
690,661,2022/05/05 15:05,29
691,662,2022/05/05 15:14,20
692,663,2022/05/05 15:14,27
693,664,2022/05/05 15:21,30
694,665,2022/05/05 15:30,23
695,666,2022/05/05 15:33,22
696,667,2022/05/05 15:34,15
697,667,2022/05/05 15:34,29
698,668,2022/05/05 15:36,22
699,669,2022/05/05 15:37,31
700,670,2022/05/05 15:56,36
701,671,2022/05/05 16:04,31
702,672,2022/05/05 16:18,25
703,673,2022/05/05 16:19,34
704,674,2022/05/05 16:20,21
705,674,2022/05/05 16:20,31
706,675,2022/05/05 16:28,29
707,676,2022/05/05 16:30,22
708,677,2022/05/05 16:31,25
709,678,2022/05/05 16:32,23
710,679,2022/05/05 16:35,29
711,680,2022/05/05 16:44,32
712,681,2022/05/05 16:45,25
713,682,2022/05/05 16:49,24
714,683,2022/05/05 16:50,34
715,684,2022/05/05 16:51,31
716,685,2022/05/05 16:52,16
717,685,2022/05/05 16:52,23
718,686,2022/05/05 16:52,38
719,686,2022/05/05 16:52,46
720,687,2022/05/05 16:53,22
721,688,2022/05/05 17:04,29
722,689,2022/05/05 17:06,28
723,690,2022/05/05 17:10,23
724,691,2022/05/05 17:18,28
725,692,2022/05/05 17:20,29
726,692,2022/05/05 17:20,29
727,693,2022/05/05 17:22,24
728,693,2022/05/05 17:22,31
729,694,2022/05/05 17:26,27
730,695,2022/05/05 17:27,31
731,696,2022/05/05 17:34,24
732,697,2022/05/05 17:35,19
733,698,2022/05/05 17:39,11
734,699,2022/05/05 17:41,25
735,700,2022/05/05 17:43,26
736,701,2022/05/05 18:12,24
737,702,2022/05/05 18:22,14
738,703,2022/05/05 18:38,23
739,704,2022/05/05 18:40,27
740,705,2022/05/05 18:46,28
741,706,2022/05/05 18:49,28
742,707,2022/05/05 19:17,22
743,708,2022/05/05 19:29,15
744,709,2022/05/05 19:35,32
745,710,2022/05/05 19:37,12
746,710,2022/05/05 19:37,22
747,711,2022/05/05 19:38,17
748,712,2022/05/05 19:38,31
749,713,2022/05/05 19:39,13
750,714,2022/05/05 19:40,25
751,715,2022/05/05 19:41,12
752,716,2022/05/05 19:53,32
753,717,2022/05/05 20:00,29
754,718,2022/05/05 20:04,29
755,719,2022/05/05 20:05,27
756,720,2022/05/05 20:23,22
757,721,2022/05/05 20:52,29
758,722,2022/05/05 21:28,43
759,723,2022/05/05 21:36,28
760,724,2022/05/05 22:02,30
761,725,2022/05/06 00:20,28
762,726,2022/05/06 04:38,31
763,727,2022/05/06 04:43,25
764,728,2022/05/06 05:46,29
765,729,2022/05/06 05:57,25
766,730,2022/05/06 05:59,33
767,731,2022/05/06 06:17,28
768,732,2022/05/06 06:18,25
769,733,2022/05/06 07:44,20
770,734,2022/05/06 08:21,19
771,735,2022/05/06 09:54,19
772,736,2022/05/06 10:50,21
773,736,2022/05/06 10:50,29
774,737,2022/05/06 10:50,17
775,738,2022/05/06 10:51,28
776,739,2022/05/06 10:52,22
777,740,2022/05/06 10:54,28
778,741,2022/05/06 10:58,21
779,741,2022/05/06 10:58,26
780,742,2022/05/06 11:00,30
781,743,2022/05/06 11:07,24
782,744,2022/05/06 11:10,28
783,745,2022/05/06 11:17,22
784,746,2022/05/06 11:24,26
785,747,2022/05/06 11:41,30
786,748,2022/05/06 11:42,26
787,749,2022/05/06 12:03,23
788,750,2022/05/06 12:06,29
789,751,2022/05/06 12:09,16
790,752,2022/05/06 12:10,20
791,753,2022/05/06 12:13,24
792,754,2022/05/06 12:15,35
793,755,2022/05/06 12:24,30
794,756,2022/05/06 12:26,26
795,757,2022/05/06 12:31,19
796,757,2022/05/06 12:31,31
797,758,2022/05/06 12:36,29
798,759,2022/05/06 12:37,30
799,760,2022/05/06 12:38,27
800,761,2022/05/06 12:41,12
801,762,2022/05/06 12:42,29
802,763,2022/05/06 12:44,26
803,764,2022/05/06 12:45,30
804,765,2022/05/06 12:48,23
805,766,2022/05/06 12:48,21
806,767,2022/05/06 12:50,24
807,768,2022/05/06 12:53,27
808,769,2022/05/06 12:54,27
809,770,2022/05/06 12:55,33
810,771,2022/05/06 12:56,17
811,772,2022/05/06 12:57,24
812,773,2022/05/06 13:01,26
813,774,2022/05/06 13:04,24
814,775,2022/05/06 13:11,28
815,776,2022/05/06 13:13,24
816,777,2022/05/06 13:17,34
817,778,2022/05/06 13:21,31
818,779,2022/05/06 13:22,29
819,780,2022/05/06 13:24,25
820,781,2022/05/06 13:29,27
