record_number,date_time,recorded_speeds
65,2022/07/11 04:45,40
65,2022/07/11 04:45,46
66,2022/07/11 04:46,41
67,2022/07/11 04:46,48
68,2022/07/11 04:47,42
69,2022/07/11 04:49,44
70,2022/07/11 04:51,49
70,2022/07/11 04:51,51
71,2022/07/11 04:52,35
72,2022/07/11 04:53,57
73,2022/07/11 04:55,48
74,2022/07/11 04:55,45
75,2022/07/11 04:56,45
75,2022/07/11 04:56,47
76,2022/07/11 04:56,45
77,2022/07/11 04:58,45
77,2022/07/11 04:58,45
78,2022/07/11 04:59,35
78,2022/07/11 04:59,36
79,2022/07/11 04:59,39
79,2022/07/11 04:59,56
80,2022/07/11 05:00,44
81,2022/07/11 05:01,46
81,2022/07/11 05:01,49
81,2022/07/11 05:01,49
82,2022/07/11 05:02,35
83,2022/07/11 05:03,41
83,2022/07/11 05:03,42
83,2022/07/11 05:03,44
84,2022/07/11 05:04,56
85,2022/07/11 05:05,41
85,2022/07/11 05:05,51
86,2022/07/11 05:06,43
86,2022/07/11 05:06,45
86,2022/07/11 05:06,45
86,2022/07/11 05:06,47
86,2022/07/11 05:06,50
87,2022/07/11 05:06,57
88,2022/07/11 05:07,39
88,2022/07/11 05:07,40
88,2022/07/11 05:07,44
89,2022/07/11 05:07,43
90,2022/07/11 05:09,46
91,2022/07/11 05:10,50
92,2022/07/11 05:10,46
93,2022/07/11 05:11,37
93,2022/07/11 05:11,39
94,2022/07/11 05:12,35
95,2022/07/11 05:13,40
96,2022/07/11 05:13,40
97,2022/07/11 05:14,35
97,2022/07/11 05:14,47
97,2022/07/11 05:14,49
97,2022/07/11 05:14,55
98,2022/07/11 05:15,42
98,2022/07/11 05:15,44
98,2022/07/11 05:15,47
98,2022/07/11 05:15,61
99,2022/07/11 05:16,34
99,2022/07/11 05:16,41
100,2022/07/11 05:17,35
100,2022/07/11 05:17,46
100,2022/07/11 05:17,48
100,2022/07/11 05:17,48
100,2022/07/11 05:17,51
101,2022/07/11 05:18,30
102,2022/07/11 05:18,32
102,2022/07/11 05:18,47
103,2022/07/11 05:18,46
104,2022/07/11 05:18,29
105,2022/07/11 05:19,34
106,2022/07/11 05:19,45
107,2022/07/11 05:20,42
107,2022/07/11 05:20,46
108,2022/07/11 05:21,45
109,2022/07/11 05:21,46
110,2022/07/11 05:22,45
111,2022/07/11 05:22,35
112,2022/07/11 05:23,42
112,2022/07/11 05:23,44
112,2022/07/11 05:23,50
113,2022/07/11 05:25,37
114,2022/07/11 05:26,44
114,2022/07/11 05:26,46
114,2022/07/11 05:26,52
115,2022/07/11 05:27,43
115,2022/07/11 05:27,44
116,2022/07/11 05:28,49
117,2022/07/11 05:29,38
118,2022/07/11 05:29,64
119,2022/07/11 05:30,52
120,2022/07/11 05:31,37
120,2022/07/11 05:31,51
120,2022/07/11 05:31,52
121,2022/07/11 05:31,41
121,2022/07/11 05:31,45
122,2022/07/11 05:32,35
122,2022/07/11 05:32,53
123,2022/07/11 05:32,45
123,2022/07/11 05:32,60
124,2022/07/11 05:32,45
125,2022/07/11 05:33,43
126,2022/07/11 05:33,40
126,2022/07/11 05:33,47
127,2022/07/11 05:34,38
128,2022/07/11 05:34,54
128,2022/07/11 05:34,58
129,2022/07/11 05:35,44
129,2022/07/11 05:35,52
129,2022/07/11 05:35,60
130,2022/07/11 05:36,32
131,2022/07/11 05:37,43
131,2022/07/11 05:37,55
132,2022/07/11 05:37,46
133,2022/07/11 05:38,50
134,2022/07/11 05:38,54
135,2022/07/11 05:39,45
135,2022/07/11 05:39,46
135,2022/07/11 05:39,54
135,2022/07/11 05:39,55
136,2022/07/11 05:39,50
137,2022/07/11 05:40,41
137,2022/07/11 05:40,43
138,2022/07/11 05:40,49
139,2022/07/11 05:41,37
140,2022/07/11 05:41,50
141,2022/07/11 05:42,42
142,2022/07/11 05:42,40
142,2022/07/11 05:42,41
142,2022/07/11 05:42,45
143,2022/07/11 05:43,43
144,2022/07/11 05:43,46
144,2022/07/11 05:43,49
145,2022/07/11 05:44,38
146,2022/07/11 05:44,40
147,2022/07/11 05:44,51
148,2022/07/11 05:45,39
148,2022/07/11 05:45,42
149,2022/07/11 05:46,34
149,2022/07/11 05:46,42
149,2022/07/11 05:46,45
149,2022/07/11 05:46,54
150,2022/07/11 05:47,37
151,2022/07/11 05:47,43
151,2022/07/11 05:47,43
151,2022/07/11 05:47,51
152,2022/07/11 05:47,46
152,2022/07/11 05:47,50
153,2022/07/11 05:48,43
153,2022/07/11 05:48,43
153,2022/07/11 05:48,50
154,2022/07/11 05:49,46
154,2022/07/11 05:49,48
154,2022/07/11 05:49,50
155,2022/07/11 05:49,51
156,2022/07/11 05:50,40
157,2022/07/11 05:50,46
157,2022/07/11 05:50,47
158,2022/07/11 05:51,46
158,2022/07/11 05:51,46
159,2022/07/11 05:52,43
159,2022/07/11 05:52,43
159,2022/07/11 05:52,44
159,2022/07/11 05:52,49
160,2022/07/11 05:52,53
161,2022/07/11 05:53,45
161,2022/07/11 05:53,45
161,2022/07/11 05:53,48
161,2022/07/11 05:53,48
162,2022/07/11 05:54,41
162,2022/07/11 05:54,52
163,2022/07/11 05:55,41
163,2022/07/11 05:55,43
163,2022/07/11 05:55,50
163,2022/07/11 05:55,51
164,2022/07/11 05:55,40
165,2022/07/11 05:56,45
165,2022/07/11 05:56,49
165,2022/07/11 05:56,50
166,2022/07/11 05:57,48
166,2022/07/11 05:57,54
167,2022/07/11 05:57,47
167,2022/07/11 05:57,52
168,2022/07/11 05:58,53
169,2022/07/11 05:59,40
170,2022/07/11 05:59,52
171,2022/07/11 05:59,36
172,2022/07/11 06:00,38
172,2022/07/11 06:00,49
172,2022/07/11 06:00,49
172,2022/07/11 06:00,50
172,2022/07/11 06:00,57
173,2022/07/11 06:00,49
174,2022/07/11 06:01,28
174,2022/07/11 06:01,39
175,2022/07/11 06:02,56
176,2022/07/11 06:03,42
176,2022/07/11 06:03,43
176,2022/07/11 06:03,44
176,2022/07/11 06:03,45
177,2022/07/11 06:03,40
178,2022/07/11 06:04,45
178,2022/07/11 06:04,49
178,2022/07/11 06:04,50
178,2022/07/11 06:04,51
179,2022/07/11 06:04,40
180,2022/07/11 06:05,53
181,2022/07/11 06:06,46
181,2022/07/11 06:06,49
181,2022/07/11 06:06,49
181,2022/07/11 06:06,50
182,2022/07/11 06:06,40
183,2022/07/11 06:07,44
183,2022/07/11 06:07,45
184,2022/07/11 06:07,39
185,2022/07/11 06:08,44
185,2022/07/11 06:08,44
186,2022/07/11 06:09,38
187,2022/07/11 06:09,45
188,2022/07/11 06:10,46
188,2022/07/11 06:10,47
188,2022/07/11 06:10,47
188,2022/07/11 06:10,54
189,2022/07/11 06:10,51
190,2022/07/11 06:11,39
190,2022/07/11 06:11,45
190,2022/07/11 06:11,46
191,2022/07/11 06:12,39
191,2022/07/11 06:12,40
191,2022/07/11 06:12,51
192,2022/07/11 06:12,40
192,2022/07/11 06:12,50
193,2022/07/11 06:13,47
193,2022/07/11 06:13,47
193,2022/07/11 06:13,48
194,2022/07/11 06:15,48
195,2022/07/11 06:15,42
195,2022/07/11 06:15,50
196,2022/07/11 06:16,49
196,2022/07/11 06:16,51
196,2022/07/11 06:16,52
197,2022/07/11 06:17,35
197,2022/07/11 06:17,38
197,2022/07/11 06:17,43
197,2022/07/11 06:17,54
198,2022/07/11 06:18,45
198,2022/07/11 06:18,46
198,2022/07/11 06:18,48
199,2022/07/11 06:18,49
200,2022/07/11 06:19,43
200,2022/07/11 06:19,49
201,2022/07/11 06:20,44
201,2022/07/11 06:20,45
201,2022/07/11 06:20,49
202,2022/07/11 06:20,47
203,2022/07/11 06:21,41
203,2022/07/11 06:21,50
203,2022/07/11 06:21,53
203,2022/07/11 06:21,59
203,2022/07/11 06:21,60
204,2022/07/11 06:21,44
204,2022/07/11 06:21,49
204,2022/07/11 06:21,50
205,2022/07/11 06:22,36
206,2022/07/11 06:22,42
206,2022/07/11 06:22,47
206,2022/07/11 06:22,51
207,2022/07/11 06:22,43
208,2022/07/11 06:23,37
208,2022/07/11 06:23,39
208,2022/07/11 06:23,46
208,2022/07/11 06:23,47
208,2022/07/11 06:23,47
208,2022/07/11 06:23,55
208,2022/07/11 06:23,55
209,2022/07/11 06:23,43
210,2022/07/11 06:24,47
211,2022/07/11 06:24,44
212,2022/07/11 06:25,45
213,2022/07/11 06:26,35
213,2022/07/11 06:26,45
213,2022/07/11 06:26,48
213,2022/07/11 06:26,48
214,2022/07/11 06:27,30
214,2022/07/11 06:27,31
215,2022/07/11 06:27,41
216,2022/07/11 06:28,35
216,2022/07/11 06:28,35
216,2022/07/11 06:28,41
216,2022/07/11 06:28,47
216,2022/07/11 06:28,52
217,2022/07/11 06:29,48
218,2022/07/11 06:29,48
218,2022/07/11 06:29,50
219,2022/07/11 06:30,47
220,2022/07/11 06:31,48
221,2022/07/11 06:31,42
222,2022/07/11 06:32,38
222,2022/07/11 06:32,44
222,2022/07/11 06:32,48
223,2022/07/11 06:32,48
224,2022/07/11 06:33,40
224,2022/07/11 06:33,41
224,2022/07/11 06:33,42
224,2022/07/11 06:33,46
225,2022/07/11 06:33,48
226,2022/07/11 06:34,42
226,2022/07/11 06:34,54
227,2022/07/11 06:34,46
228,2022/07/11 06:35,32
229,2022/07/11 06:35,40
229,2022/07/11 06:35,42
230,2022/07/11 06:35,43
231,2022/07/11 06:36,39
232,2022/07/11 06:36,52
233,2022/07/11 06:37,34
233,2022/07/11 06:37,36
234,2022/07/11 06:37,46
234,2022/07/11 06:37,51
235,2022/07/11 06:37,40
236,2022/07/11 06:38,38
236,2022/07/11 06:38,45
236,2022/07/11 06:38,46
237,2022/07/11 06:38,48
238,2022/07/11 06:39,37
238,2022/07/11 06:39,43
238,2022/07/11 06:39,48
238,2022/07/11 06:39,52
239,2022/07/11 06:39,46
240,2022/07/11 06:40,35
240,2022/07/11 06:40,42
240,2022/07/11 06:40,45
241,2022/07/11 06:40,47
242,2022/07/11 06:41,43
243,2022/07/11 06:41,44
243,2022/07/11 06:41,51
244,2022/07/11 06:41,43
244,2022/07/11 06:41,48
245,2022/07/11 06:42,39
245,2022/07/11 06:42,42
245,2022/07/11 06:42,43
245,2022/07/11 06:42,49
246,2022/07/11 06:43,38
247,2022/07/11 06:43,37
247,2022/07/11 06:43,40
247,2022/07/11 06:43,41
247,2022/07/11 06:43,43
247,2022/07/11 06:43,43
248,2022/07/11 06:43,41
249,2022/07/11 06:44,43
249,2022/07/11 06:44,44
250,2022/07/11 06:44,42
250,2022/07/11 06:44,46
251,2022/07/11 06:45,43
252,2022/07/11 06:45,41
252,2022/07/11 06:45,46
253,2022/07/11 06:46,44
254,2022/07/11 06:46,42
255,2022/07/11 06:47,41
255,2022/07/11 06:47,48
255,2022/07/11 06:47,50
256,2022/07/11 06:47,49
257,2022/07/11 06:48,42
257,2022/07/11 06:48,52
258,2022/07/11 06:48,43
259,2022/07/11 06:49,35
259,2022/07/11 06:49,40
259,2022/07/11 06:49,42
259,2022/07/11 06:49,42
259,2022/07/11 06:49,43
260,2022/07/11 06:49,49
260,2022/07/11 06:49,56
261,2022/07/11 06:49,41
262,2022/07/11 06:50,45
262,2022/07/11 06:50,51
263,2022/07/11 06:50,49
264,2022/07/11 06:51,46
265,2022/07/11 06:51,43
265,2022/07/11 06:51,44
266,2022/07/11 06:52,40
266,2022/07/11 06:52,46
266,2022/07/11 06:52,49
266,2022/07/11 06:52,49
267,2022/07/11 06:52,46
268,2022/07/11 06:53,48
269,2022/07/11 06:53,51
270,2022/07/11 06:54,37
270,2022/07/11 06:54,44
270,2022/07/11 06:54,50
271,2022/07/11 06:54,46
271,2022/07/11 06:54,46
272,2022/07/11 06:55,37
272,2022/07/11 06:55,39
273,2022/07/11 06:55,46
273,2022/07/11 06:55,47
273,2022/07/11 06:55,47
273,2022/07/11 06:55,48
273,2022/07/11 06:55,50
273,2022/07/11 06:55,50
274,2022/07/11 06:55,44
275,2022/07/11 06:56,42
275,2022/07/11 06:56,46
276,2022/07/11 06:57,52
277,2022/07/11 06:58,39
277,2022/07/11 06:58,49
278,2022/07/11 06:59,37
278,2022/07/11 06:59,40
279,2022/07/11 06:59,37
280,2022/07/11 06:59,35
280,2022/07/11 06:59,43
281,2022/07/11 07:00,46
281,2022/07/11 07:00,46
281,2022/07/11 07:00,47
281,2022/07/11 07:00,48
282,2022/07/11 07:00,45
283,2022/07/11 07:01,44
283,2022/07/11 07:01,48
284,2022/07/11 07:01,42
285,2022/07/11 07:02,40
285,2022/07/11 07:02,44
286,2022/07/11 07:02,44
286,2022/07/11 07:02,52
287,2022/07/11 07:02,39
288,2022/07/11 07:03,43
288,2022/07/11 07:03,44
288,2022/07/11 07:03,48
288,2022/07/11 07:03,53
289,2022/07/11 07:03,51
290,2022/07/11 07:04,37
290,2022/07/11 07:04,39
291,2022/07/11 07:05,48
292,2022/07/11 07:05,40
293,2022/07/11 07:06,63
294,2022/07/11 07:06,41
295,2022/07/11 07:07,47
296,2022/07/11 07:07,49
297,2022/07/11 07:08,40
297,2022/07/11 07:08,44
298,2022/07/11 07:08,37
299,2022/07/11 07:09,47
300,2022/07/11 07:09,41
301,2022/07/11 07:10,41
301,2022/07/11 07:10,48
302,2022/07/11 07:10,47
303,2022/07/11 07:11,35
303,2022/07/11 07:11,37
304,2022/07/11 07:11,46
305,2022/07/11 07:12,52
306,2022/07/11 07:13,45
306,2022/07/11 07:13,48
307,2022/07/11 07:14,51
308,2022/07/11 07:15,43
309,2022/07/11 07:16,31
309,2022/07/11 07:16,36
309,2022/07/11 07:16,37
309,2022/07/11 07:16,39
309,2022/07/11 07:16,41
309,2022/07/11 07:16,42
310,2022/07/11 07:17,34
311,2022/07/11 07:17,45
312,2022/07/11 07:17,38
312,2022/07/11 07:17,38
312,2022/07/11 07:17,53
313,2022/07/11 07:18,41
313,2022/07/11 07:18,42
313,2022/07/11 07:18,43
314,2022/07/11 07:18,44
315,2022/07/11 07:18,36
316,2022/07/11 07:19,48
316,2022/07/11 07:19,49
316,2022/07/11 07:19,55
317,2022/07/11 07:19,39
318,2022/07/11 07:20,39
318,2022/07/11 07:20,48
319,2022/07/11 07:20,38
320,2022/07/11 07:21,33
320,2022/07/11 07:21,34
321,2022/07/11 07:22,41
321,2022/07/11 07:22,43
321,2022/07/11 07:22,48
322,2022/07/11 07:22,41
323,2022/07/11 07:23,34
324,2022/07/11 07:23,44
325,2022/07/11 07:24,45
326,2022/07/11 07:24,42
327,2022/07/11 07:25,46
328,2022/07/11 07:25,43
328,2022/07/11 07:25,44
328,2022/07/11 07:25,49
329,2022/07/11 07:26,46
330,2022/07/11 07:26,44
330,2022/07/11 07:26,51
331,2022/07/11 07:26,48
332,2022/07/11 07:26,40
333,2022/07/11 07:27,38
334,2022/07/11 07:28,44
335,2022/07/11 07:29,43
336,2022/07/11 07:30,36
336,2022/07/11 07:30,48
337,2022/07/11 07:30,41
338,2022/07/11 07:30,48
339,2022/07/11 07:31,31
339,2022/07/11 07:31,36
339,2022/07/11 07:31,46
340,2022/07/11 07:32,40
341,2022/07/11 07:32,45
342,2022/07/11 07:32,49
342,2022/07/11 07:32,56
343,2022/07/11 07:33,33
344,2022/07/11 07:33,45
344,2022/07/11 07:33,50
345,2022/07/11 07:34,42
345,2022/07/11 07:34,48
346,2022/07/11 07:35,43
347,2022/07/11 07:36,46
348,2022/07/11 07:36,52
349,2022/07/11 07:37,39
349,2022/07/11 07:37,44
349,2022/07/11 07:37,47
349,2022/07/11 07:37,53
350,2022/07/11 07:38,43
351,2022/07/11 07:39,36
352,2022/07/11 07:39,48
353,2022/07/11 07:40,20
353,2022/07/11 07:40,28
353,2022/07/11 07:40,34
354,2022/07/11 07:40,34
354,2022/07/11 07:40,53
355,2022/07/11 07:42,46
355,2022/07/11 07:42,51
356,2022/07/11 07:43,47
357,2022/07/11 07:43,39
358,2022/07/11 07:44,41
359,2022/07/11 07:44,48
360,2022/07/11 07:45,43
360,2022/07/11 07:45,45
361,2022/07/11 07:45,41
362,2022/07/11 07:47,31
362,2022/07/11 07:47,43
362,2022/07/11 07:47,43
363,2022/07/11 07:47,41
364,2022/07/11 07:48,49
365,2022/07/11 07:48,43
365,2022/07/11 07:48,45
365,2022/07/11 07:48,45
365,2022/07/11 07:48,46
366,2022/07/11 07:49,33
367,2022/07/11 07:50,44
368,2022/07/11 07:51,42
369,2022/07/11 07:54,34
369,2022/07/11 07:54,39
369,2022/07/11 07:54,48
370,2022/07/11 07:54,49
371,2022/07/11 07:55,49
372,2022/07/11 07:55,43
372,2022/07/11 07:55,48
373,2022/07/11 07:56,53
374,2022/07/11 07:57,42
375,2022/07/11 07:57,40
375,2022/07/11 07:57,41
375,2022/07/11 07:57,43
376,2022/07/11 07:57,48
377,2022/07/11 07:58,39
377,2022/07/11 07:58,47
378,2022/07/11 07:59,39
379,2022/07/11 07:59,45
379,2022/07/11 07:59,52
380,2022/07/11 08:00,47
381,2022/07/11 08:00,47
381,2022/07/11 08:00,51
382,2022/07/11 08:00,45
383,2022/07/11 08:01,52
384,2022/07/11 08:04,35
384,2022/07/11 08:04,46
385,2022/07/11 08:05,40
385,2022/07/11 08:05,46
385,2022/07/11 08:05,51
385,2022/07/11 08:05,54
386,2022/07/11 08:05,40
387,2022/07/11 08:06,38
388,2022/07/11 08:07,39
388,2022/07/11 08:07,42
389,2022/07/11 08:08,31
390,2022/07/11 08:08,46
391,2022/07/11 08:09,35
391,2022/07/11 08:09,35
392,2022/07/11 08:09,43
393,2022/07/11 08:11,58
394,2022/07/11 08:12,48
395,2022/07/11 08:12,52
396,2022/07/11 08:13,44
397,2022/07/11 08:13,45
398,2022/07/11 08:14,53
399,2022/07/11 08:14,49
400,2022/07/11 08:15,36
401,2022/07/11 08:15,46
402,2022/07/11 08:16,48
403,2022/07/11 08:17,33
404,2022/07/11 08:17,40
404,2022/07/11 08:17,50
405,2022/07/11 08:17,40
405,2022/07/11 08:17,44
406,2022/07/11 08:18,40
407,2022/07/11 08:19,53
408,2022/07/11 08:19,41
408,2022/07/11 08:19,43
409,2022/07/11 08:20,48
410,2022/07/11 08:20,44
410,2022/07/11 08:20,45
410,2022/07/11 08:20,51
411,2022/07/11 08:21,54
412,2022/07/11 08:22,42
412,2022/07/11 08:22,46
412,2022/07/11 08:22,51
412,2022/07/11 08:22,55
413,2022/07/11 08:23,44
413,2022/07/11 08:23,54
414,2022/07/11 08:24,39
415,2022/07/11 08:24,35
416,2022/07/11 08:24,36
417,2022/07/11 08:25,36
417,2022/07/11 08:25,38
418,2022/07/11 08:25,47
419,2022/07/11 08:26,35
419,2022/07/11 08:26,58
420,2022/07/11 08:26,45
421,2022/07/11 08:27,31
421,2022/07/11 08:27,38
421,2022/07/11 08:27,39
422,2022/07/11 08:28,42
422,2022/07/11 08:28,51
423,2022/07/11 08:29,38
424,2022/07/11 08:30,52
425,2022/07/11 08:30,38
426,2022/07/11 08:31,36
427,2022/07/11 08:31,49
428,2022/07/11 08:33,34
428,2022/07/11 08:33,41
429,2022/07/11 08:33,43
430,2022/07/11 08:34,36
430,2022/07/11 08:34,40
431,2022/07/11 08:34,44
432,2022/07/11 08:35,39
432,2022/07/11 08:35,41
432,2022/07/11 08:35,44
433,2022/07/11 08:36,42
434,2022/07/11 08:38,40
435,2022/07/11 08:38,44
436,2022/07/11 08:39,40
436,2022/07/11 08:39,41
436,2022/07/11 08:39,41
436,2022/07/11 08:39,46
437,2022/07/11 08:40,47
438,2022/07/11 08:42,39
439,2022/07/11 08:42,42
440,2022/07/11 08:43,50
441,2022/07/11 08:44,31
441,2022/07/11 08:44,33
441,2022/07/11 08:44,42
442,2022/07/11 08:45,40
443,2022/07/11 08:46,31
444,2022/07/11 08:46,41
444,2022/07/11 08:46,43
445,2022/07/11 08:47,38
445,2022/07/11 08:47,48
446,2022/07/11 08:47,51
447,2022/07/11 08:48,41
448,2022/07/11 08:49,44
449,2022/07/11 08:51,37
449,2022/07/11 08:51,43
450,2022/07/11 08:52,30
450,2022/07/11 08:52,36
451,2022/07/11 08:52,47
452,2022/07/11 08:52,39
453,2022/07/11 08:53,42
454,2022/07/11 08:54,41
455,2022/07/11 08:55,46
456,2022/07/11 08:55,47
457,2022/07/11 08:56,50
458,2022/07/11 08:56,53
459,2022/07/11 08:57,35
459,2022/07/11 08:57,36
460,2022/07/11 08:57,39
461,2022/07/11 08:58,33
462,2022/07/11 08:59,43
463,2022/07/11 08:59,45
464,2022/07/11 09:01,42
465,2022/07/11 09:01,50
466,2022/07/11 09:02,46
467,2022/07/11 09:03,45
468,2022/07/11 09:03,43
469,2022/07/11 09:04,48
470,2022/07/11 09:04,29
471,2022/07/11 09:05,37
471,2022/07/11 09:05,43
472,2022/07/11 09:06,50
473,2022/07/11 09:06,27
474,2022/07/11 09:07,36
475,2022/07/11 09:08,46
476,2022/07/11 09:09,21
477,2022/07/11 09:10,51
478,2022/07/11 09:12,37
479,2022/07/11 09:12,37
480,2022/07/11 09:13,35
481,2022/07/11 09:14,43
481,2022/07/11 09:14,43
481,2022/07/11 09:14,48
481,2022/07/11 09:14,52
482,2022/07/11 09:15,40
483,2022/07/11 09:15,43
484,2022/07/11 09:16,49
485,2022/07/11 09:17,37
486,2022/07/11 09:17,40
487,2022/07/11 09:19,41
488,2022/07/11 09:19,48
489,2022/07/11 09:22,42
490,2022/07/11 09:24,44
491,2022/07/11 09:28,46
492,2022/07/11 09:29,36
492,2022/07/11 09:29,37
493,2022/07/11 09:30,33
494,2022/07/11 09:30,48
495,2022/07/11 09:31,35
496,2022/07/11 09:31,47
497,2022/07/11 09:32,32
498,2022/07/11 09:32,46
499,2022/07/11 09:33,33
500,2022/07/11 09:34,40
501,2022/07/11 09:35,34
501,2022/07/11 09:35,37
501,2022/07/11 09:35,48
502,2022/07/11 09:36,36
503,2022/07/11 09:37,44
504,2022/07/11 09:37,50
505,2022/07/11 09:39,41
506,2022/07/11 09:39,47
507,2022/07/11 09:40,45
508,2022/07/11 09:40,41
509,2022/07/11 09:42,49
510,2022/07/11 09:42,53
511,2022/07/11 09:42,42
512,2022/07/11 09:43,37
513,2022/07/11 09:43,42
513,2022/07/11 09:43,47
514,2022/07/11 09:45,29
514,2022/07/11 09:45,49
515,2022/07/11 09:47,43
515,2022/07/11 09:47,49
516,2022/07/11 09:48,39
516,2022/07/11 09:48,41
517,2022/07/11 09:49,40
518,2022/07/11 09:50,38
519,2022/07/11 09:50,51
519,2022/07/11 09:50,52
520,2022/07/11 09:50,37
521,2022/07/11 09:52,40
521,2022/07/11 09:52,51
521,2022/07/11 09:52,51
522,2022/07/11 09:52,52
523,2022/07/11 09:53,43
523,2022/07/11 09:53,48
524,2022/07/11 09:54,43
525,2022/07/11 09:54,56
526,2022/07/11 09:55,41
527,2022/07/11 09:56,37
528,2022/07/11 09:57,35
528,2022/07/11 09:57,52
529,2022/07/11 09:59,38
530,2022/07/11 10:01,36
531,2022/07/11 10:03,59
532,2022/07/11 10:04,40
533,2022/07/11 10:05,50
534,2022/07/11 10:06,49
535,2022/07/11 10:07,34
536,2022/07/11 10:07,43
537,2022/07/11 10:08,32
538,2022/07/11 10:08,54
539,2022/07/11 10:09,37
540,2022/07/11 10:10,24
541,2022/07/11 10:11,45
542,2022/07/11 10:12,45
543,2022/07/11 10:13,43
544,2022/07/11 10:15,32
544,2022/07/11 10:15,35
544,2022/07/11 10:15,40
545,2022/07/11 10:17,54
546,2022/07/11 10:18,46
547,2022/07/11 10:20,44
548,2022/07/11 10:21,45
549,2022/07/11 10:22,43
550,2022/07/11 10:23,38
550,2022/07/11 10:23,38
550,2022/07/11 10:23,49
551,2022/07/11 10:23,39
552,2022/07/11 10:24,52
553,2022/07/11 10:25,45
554,2022/07/11 10:26,44
555,2022/07/11 10:28,38
556,2022/07/11 10:28,52
557,2022/07/11 10:30,43
558,2022/07/11 10:30,39
558,2022/07/11 10:30,44
559,2022/07/11 10:31,51
560,2022/07/11 10:32,33
561,2022/07/11 10:33,36
562,2022/07/11 10:33,44
563,2022/07/11 10:34,36
563,2022/07/11 10:34,44
564,2022/07/11 10:34,42
565,2022/07/11 10:35,36
565,2022/07/11 10:35,40
565,2022/07/11 10:35,44
565,2022/07/11 10:35,46
565,2022/07/11 10:35,52
566,2022/07/11 10:36,46
567,2022/07/11 10:36,41
568,2022/07/11 10:36,44
569,2022/07/11 10:38,56
570,2022/07/11 10:39,46
571,2022/07/11 10:40,41
572,2022/07/11 10:40,44
572,2022/07/11 10:40,47
573,2022/07/11 10:41,43
574,2022/07/11 10:41,46
575,2022/07/11 10:42,46
576,2022/07/11 10:43,53
577,2022/07/11 10:44,57
578,2022/07/11 10:44,36
578,2022/07/11 10:44,43
579,2022/07/11 10:46,40
580,2022/07/11 10:47,43
580,2022/07/11 10:47,45
581,2022/07/11 10:48,36
581,2022/07/11 10:48,42
582,2022/07/11 10:49,44
583,2022/07/11 10:50,42
584,2022/07/11 10:50,44
585,2022/07/11 10:52,49
586,2022/07/11 10:53,39
587,2022/07/11 10:53,50
588,2022/07/11 10:54,32
588,2022/07/11 10:54,36
588,2022/07/11 10:54,38
588,2022/07/11 10:54,39
588,2022/07/11 10:54,40
589,2022/07/11 10:56,43
589,2022/07/11 10:56,46
590,2022/07/11 10:57,45
590,2022/07/11 10:57,53
591,2022/07/11 10:58,46
591,2022/07/11 10:58,47
591,2022/07/11 10:58,51
592,2022/07/11 11:01,40
593,2022/07/11 11:01,38
593,2022/07/11 11:01,50
594,2022/07/11 11:02,49
595,2022/07/11 11:04,44
596,2022/07/11 11:05,49
597,2022/07/11 11:05,43
598,2022/07/11 11:06,46
599,2022/07/11 11:07,29
600,2022/07/11 11:08,41
601,2022/07/11 11:10,39
602,2022/07/11 11:12,42
