,record_number,date_time,recorded_speeds
154,124,2022/07/05 21:32,51
155,125,2022/07/05 21:37,42
156,126,2022/07/05 21:39,50
157,127,2022/07/05 21:40,48
158,128,2022/07/05 21:41,52
159,129,2022/07/05 21:44,52
160,130,2022/07/05 21:45,48
161,131,2022/07/05 21:48,51
162,132,2022/07/05 21:49,47
163,133,2022/07/05 21:50,50
164,134,2022/07/05 21:52,45
165,135,2022/07/05 22:00,48
166,136,2022/07/05 22:02,52
167,137,2022/07/05 22:05,53
168,138,2022/07/05 22:06,38
169,139,2022/07/05 22:11,51
170,140,2022/07/05 22:13,48
171,141,2022/07/05 22:15,54
172,142,2022/07/05 22:23,33
173,143,2022/07/05 22:25,42
174,144,2022/07/05 22:29,50
175,145,2022/07/05 22:31,52
176,146,2022/07/05 22:33,55
177,147,2022/07/05 22:35,50
178,148,2022/07/05 22:35,54
179,149,2022/07/05 22:41,46
180,150,2022/07/05 22:43,33
181,151,2022/07/05 22:47,46
182,152,2022/07/05 22:50,49
183,153,2022/07/05 22:52,44
184,154,2022/07/05 22:57,62
185,155,2022/07/05 22:57,52
186,156,2022/07/05 22:59,45
187,157,2022/07/05 23:02,57
188,3,2022/07/05 23:07,66
189,4,2022/07/05 23:12,45
