,record_number,date_time,recorded_speeds
89,76,2022/07/07 05:04,43
90,77,2022/07/07 05:05,46
91,78,2022/07/07 05:06,43
92,78,2022/07/07 05:06,44
93,78,2022/07/07 05:06,51
94,78,2022/07/07 05:06,55
95,79,2022/07/07 05:07,52
96,80,2022/07/07 05:08,38
97,81,2022/07/07 05:09,44
98,81,2022/07/07 05:09,48
99,81,2022/07/07 05:09,51
100,82,2022/07/07 05:09,41
101,83,2022/07/07 05:10,38
102,84,2022/07/07 05:10,40
103,84,2022/07/07 05:10,45
104,85,2022/07/07 05:11,49
105,86,2022/07/07 05:13,60
106,87,2022/07/07 05:14,39
107,87,2022/07/07 05:14,45
108,87,2022/07/07 05:14,46
109,87,2022/07/07 05:14,46
110,87,2022/07/07 05:14,48
111,88,2022/07/07 05:15,44
112,88,2022/07/07 05:15,45
113,89,2022/07/07 05:17,36
114,89,2022/07/07 05:17,37
115,90,2022/07/07 05:18,39
116,90,2022/07/07 05:18,46
117,90,2022/07/07 05:18,47
118,91,2022/07/07 05:19,39
119,92,2022/07/07 05:19,39
120,92,2022/07/07 05:19,43
121,92,2022/07/07 05:19,44
122,92,2022/07/07 05:19,48
123,93,2022/07/07 05:20,36
124,93,2022/07/07 05:20,44
125,94,2022/07/07 05:20,45
126,94,2022/07/07 05:20,49
127,95,2022/07/07 05:22,52
128,96,2022/07/07 05:23,30
129,97,2022/07/07 05:23,44
130,98,2022/07/07 05:23,38
131,99,2022/07/07 05:24,45
132,99,2022/07/07 05:24,50
133,100,2022/07/07 05:25,36
134,100,2022/07/07 05:25,39
135,100,2022/07/07 05:25,41
136,100,2022/07/07 05:25,49
137,101,2022/07/07 05:26,47
138,101,2022/07/07 05:26,50
139,102,2022/07/07 05:27,46
140,102,2022/07/07 05:27,52
141,103,2022/07/07 05:28,45
142,103,2022/07/07 05:28,45
143,103,2022/07/07 05:28,50
144,104,2022/07/07 05:29,42
145,104,2022/07/07 05:29,49
146,104,2022/07/07 05:29,49
147,104,2022/07/07 05:29,50
148,104,2022/07/07 05:29,52
149,105,2022/07/07 05:30,45
150,105,2022/07/07 05:30,48
151,105,2022/07/07 05:30,49
152,105,2022/07/07 05:30,55
153,106,2022/07/07 05:31,37
154,106,2022/07/07 05:31,42
155,106,2022/07/07 05:31,45
156,107,2022/07/07 05:32,38
157,108,2022/07/07 05:32,47
158,108,2022/07/07 05:32,49
159,109,2022/07/07 05:34,42
160,109,2022/07/07 05:34,46
161,110,2022/07/07 05:34,43
162,111,2022/07/07 05:35,34
163,111,2022/07/07 05:35,37
164,112,2022/07/07 05:35,48
165,112,2022/07/07 05:35,49
166,113,2022/07/07 05:36,48
167,114,2022/07/07 05:37,43
168,115,2022/07/07 05:37,41
169,115,2022/07/07 05:37,48
170,115,2022/07/07 05:37,49
171,116,2022/07/07 05:37,43
172,117,2022/07/07 05:38,36
173,118,2022/07/07 05:38,43
174,118,2022/07/07 05:38,44
175,118,2022/07/07 05:38,44
176,118,2022/07/07 05:38,47
177,118,2022/07/07 05:38,54
178,119,2022/07/07 05:39,38
179,120,2022/07/07 05:39,38
180,120,2022/07/07 05:39,42
181,121,2022/07/07 05:39,47
182,122,2022/07/07 05:39,41
183,123,2022/07/07 05:40,41
184,123,2022/07/07 05:40,44
185,124,2022/07/07 05:41,39
186,125,2022/07/07 05:42,36
187,126,2022/07/07 05:42,39
188,126,2022/07/07 05:42,46
189,127,2022/07/07 05:43,43
190,127,2022/07/07 05:43,44
191,127,2022/07/07 05:43,45
192,128,2022/07/07 05:44,43
193,129,2022/07/07 05:44,45
194,129,2022/07/07 05:44,49
195,130,2022/07/07 05:45,41
196,130,2022/07/07 05:45,43
197,130,2022/07/07 05:45,45
198,130,2022/07/07 05:45,48
199,130,2022/07/07 05:45,50
200,130,2022/07/07 05:45,51
201,131,2022/07/07 05:47,33
202,131,2022/07/07 05:47,40
203,131,2022/07/07 05:47,41
204,131,2022/07/07 05:47,42
205,131,2022/07/07 05:47,45
206,131,2022/07/07 05:47,53
207,132,2022/07/07 05:48,37
208,133,2022/07/07 05:48,51
209,133,2022/07/07 05:48,51
210,134,2022/07/07 05:49,39
211,134,2022/07/07 05:49,47
212,134,2022/07/07 05:49,48
213,135,2022/07/07 05:49,45
214,136,2022/07/07 05:50,41
215,136,2022/07/07 05:50,48
216,136,2022/07/07 05:50,49
217,136,2022/07/07 05:50,49
218,136,2022/07/07 05:50,52
219,137,2022/07/07 05:51,31
220,137,2022/07/07 05:51,42
221,137,2022/07/07 05:51,47
222,138,2022/07/07 05:51,45
223,138,2022/07/07 05:51,51
224,139,2022/07/07 05:52,39
225,140,2022/07/07 05:52,45
226,140,2022/07/07 05:52,46
227,140,2022/07/07 05:52,48
228,141,2022/07/07 05:53,45
229,142,2022/07/07 05:54,46
230,143,2022/07/07 05:55,37
231,144,2022/07/07 05:55,47
232,144,2022/07/07 05:55,49
233,144,2022/07/07 05:55,49
234,144,2022/07/07 05:55,50
235,145,2022/07/07 05:56,47
236,146,2022/07/07 05:57,51
237,146,2022/07/07 05:57,54
238,146,2022/07/07 05:57,57
239,147,2022/07/07 05:58,41
240,147,2022/07/07 05:58,47
241,147,2022/07/07 05:58,49
242,147,2022/07/07 05:58,55
243,148,2022/07/07 05:59,42
244,148,2022/07/07 05:59,43
245,148,2022/07/07 05:59,44
246,148,2022/07/07 05:59,47
247,148,2022/07/07 05:59,49
248,149,2022/07/07 06:00,48
249,150,2022/07/07 06:00,48
250,151,2022/07/07 06:01,47
251,151,2022/07/07 06:01,51
252,152,2022/07/07 06:01,51
253,153,2022/07/07 06:02,42
254,153,2022/07/07 06:02,45
255,153,2022/07/07 06:02,49
256,154,2022/07/07 06:02,47
257,155,2022/07/07 06:03,37
258,155,2022/07/07 06:03,43
259,155,2022/07/07 06:03,44
260,155,2022/07/07 06:03,45
261,155,2022/07/07 06:03,49
262,155,2022/07/07 06:03,54
263,156,2022/07/07 06:04,42
264,157,2022/07/07 06:04,38
265,158,2022/07/07 06:05,40
266,159,2022/07/07 06:05,41
267,159,2022/07/07 06:05,49
268,159,2022/07/07 06:05,54
269,160,2022/07/07 06:06,40
270,160,2022/07/07 06:06,43
271,161,2022/07/07 06:07,36
272,162,2022/07/07 06:07,43
273,162,2022/07/07 06:07,44
274,162,2022/07/07 06:07,45
275,163,2022/07/07 06:08,47
276,163,2022/07/07 06:08,49
277,163,2022/07/07 06:08,52
278,164,2022/07/07 06:08,46
279,165,2022/07/07 06:09,41
280,165,2022/07/07 06:09,49
281,166,2022/07/07 06:10,38
282,166,2022/07/07 06:10,44
283,166,2022/07/07 06:10,45
284,167,2022/07/07 06:11,35
285,167,2022/07/07 06:11,48
286,168,2022/07/07 06:12,45
287,168,2022/07/07 06:12,46
288,168,2022/07/07 06:12,51
289,169,2022/07/07 06:12,43
290,170,2022/07/07 06:13,46
291,171,2022/07/07 06:13,50
292,172,2022/07/07 06:14,39
293,172,2022/07/07 06:14,41
294,173,2022/07/07 06:14,44
295,174,2022/07/07 06:14,49
296,175,2022/07/07 06:15,49
297,176,2022/07/07 06:16,39
298,176,2022/07/07 06:16,42
299,177,2022/07/07 06:16,45
300,178,2022/07/07 06:17,36
301,179,2022/07/07 06:17,35
302,179,2022/07/07 06:17,45
303,179,2022/07/07 06:17,54
304,180,2022/07/07 06:18,46
305,181,2022/07/07 06:19,29
306,181,2022/07/07 06:19,43
307,181,2022/07/07 06:19,44
308,181,2022/07/07 06:19,45
309,181,2022/07/07 06:19,48
310,181,2022/07/07 06:19,51
311,181,2022/07/07 06:19,53
312,181,2022/07/07 06:19,53
313,182,2022/07/07 06:20,49
314,183,2022/07/07 06:21,40
315,183,2022/07/07 06:21,44
316,184,2022/07/07 06:22,47
317,184,2022/07/07 06:22,47
318,184,2022/07/07 06:22,49
319,184,2022/07/07 06:22,50
320,184,2022/07/07 06:22,51
321,184,2022/07/07 06:22,53
322,185,2022/07/07 06:23,43
323,185,2022/07/07 06:23,54
324,186,2022/07/07 06:24,41
325,187,2022/07/07 06:24,41
326,187,2022/07/07 06:24,48
327,187,2022/07/07 06:24,50
328,188,2022/07/07 06:24,44
329,189,2022/07/07 06:25,41
330,190,2022/07/07 06:25,42
331,191,2022/07/07 06:26,41
332,191,2022/07/07 06:26,45
333,191,2022/07/07 06:26,50
334,192,2022/07/07 06:27,44
335,192,2022/07/07 06:27,47
336,192,2022/07/07 06:27,52
337,193,2022/07/07 06:28,38
338,194,2022/07/07 06:28,43
339,194,2022/07/07 06:28,47
340,194,2022/07/07 06:28,50
341,194,2022/07/07 06:28,51
342,195,2022/07/07 06:29,33
343,195,2022/07/07 06:29,49
344,195,2022/07/07 06:29,52
345,196,2022/07/07 06:30,34
346,197,2022/07/07 06:30,44
347,198,2022/07/07 06:30,42
348,199,2022/07/07 06:31,41
349,199,2022/07/07 06:31,47
350,199,2022/07/07 06:31,50
351,199,2022/07/07 06:31,56
352,200,2022/07/07 06:32,40
353,201,2022/07/07 06:32,52
354,202,2022/07/07 06:32,52
355,203,2022/07/07 06:33,40
356,204,2022/07/07 06:33,45
357,205,2022/07/07 06:34,35
358,205,2022/07/07 06:34,43
359,206,2022/07/07 06:34,28
360,207,2022/07/07 06:35,37
361,208,2022/07/07 06:35,44
362,208,2022/07/07 06:35,45
363,209,2022/07/07 06:36,40
364,209,2022/07/07 06:36,46
365,210,2022/07/07 06:37,40
366,211,2022/07/07 06:37,38
367,211,2022/07/07 06:37,40
368,211,2022/07/07 06:37,45
369,211,2022/07/07 06:37,50
370,212,2022/07/07 06:38,37
371,212,2022/07/07 06:38,43
372,212,2022/07/07 06:38,44
373,212,2022/07/07 06:38,52
374,212,2022/07/07 06:38,55
375,213,2022/07/07 06:39,38
376,213,2022/07/07 06:39,38
377,213,2022/07/07 06:39,41
378,213,2022/07/07 06:39,42
379,213,2022/07/07 06:39,44
380,213,2022/07/07 06:39,44
381,213,2022/07/07 06:39,45
382,213,2022/07/07 06:39,51
383,214,2022/07/07 06:39,47
384,215,2022/07/07 06:40,39
385,216,2022/07/07 06:40,47
386,217,2022/07/07 06:41,38
387,217,2022/07/07 06:41,39
388,217,2022/07/07 06:41,43
389,217,2022/07/07 06:41,44
390,217,2022/07/07 06:41,46
391,218,2022/07/07 06:42,31
392,219,2022/07/07 06:42,33
393,219,2022/07/07 06:42,50
394,220,2022/07/07 06:42,37
395,221,2022/07/07 06:43,37
396,221,2022/07/07 06:43,42
397,221,2022/07/07 06:43,53
398,222,2022/07/07 06:43,39
399,223,2022/07/07 06:44,44
400,223,2022/07/07 06:44,46
401,223,2022/07/07 06:44,50
402,223,2022/07/07 06:44,51
403,224,2022/07/07 06:44,39
404,225,2022/07/07 06:45,41
405,225,2022/07/07 06:45,51
406,225,2022/07/07 06:45,52
407,225,2022/07/07 06:45,58
408,226,2022/07/07 06:45,48
409,227,2022/07/07 06:46,44
410,227,2022/07/07 06:46,44
411,227,2022/07/07 06:46,45
412,228,2022/07/07 06:46,43
413,229,2022/07/07 06:47,36
414,230,2022/07/07 06:47,49
415,231,2022/07/07 06:47,55
416,232,2022/07/07 06:48,49
417,232,2022/07/07 06:48,51
418,233,2022/07/07 06:48,49
419,234,2022/07/07 06:49,41
420,235,2022/07/07 06:49,42
421,235,2022/07/07 06:49,46
422,235,2022/07/07 06:49,48
423,236,2022/07/07 06:50,44
424,236,2022/07/07 06:50,44
425,236,2022/07/07 06:50,45
426,236,2022/07/07 06:50,46
427,236,2022/07/07 06:50,49
428,237,2022/07/07 06:51,34
429,238,2022/07/07 06:51,41
430,238,2022/07/07 06:51,41
431,238,2022/07/07 06:51,45
432,238,2022/07/07 06:51,47
433,238,2022/07/07 06:51,50
434,239,2022/07/07 06:52,37
435,240,2022/07/07 06:52,42
436,241,2022/07/07 06:52,41
437,242,2022/07/07 06:53,41
438,242,2022/07/07 06:53,51
439,243,2022/07/07 06:54,38
440,243,2022/07/07 06:54,41
441,243,2022/07/07 06:54,43
442,243,2022/07/07 06:54,53
443,244,2022/07/07 06:55,38
444,244,2022/07/07 06:55,50
445,244,2022/07/07 06:55,57
446,245,2022/07/07 06:56,42
447,245,2022/07/07 06:56,52
448,246,2022/07/07 06:57,33
449,247,2022/07/07 06:58,42
450,247,2022/07/07 06:58,52
451,248,2022/07/07 06:58,47
452,248,2022/07/07 06:58,53
453,249,2022/07/07 06:58,41
454,250,2022/07/07 06:59,44
455,250,2022/07/07 06:59,47
456,250,2022/07/07 06:59,48
457,250,2022/07/07 06:59,50
458,250,2022/07/07 06:59,51
459,251,2022/07/07 07:00,39
460,251,2022/07/07 07:00,45
461,251,2022/07/07 07:00,48
462,252,2022/07/07 07:00,45
463,253,2022/07/07 07:01,43
464,253,2022/07/07 07:01,46
465,254,2022/07/07 07:01,44
466,255,2022/07/07 07:01,36
467,256,2022/07/07 07:02,30
468,256,2022/07/07 07:02,47
469,256,2022/07/07 07:02,56
470,257,2022/07/07 07:02,42
471,258,2022/07/07 07:03,34
472,258,2022/07/07 07:03,42
473,259,2022/07/07 07:04,41
474,259,2022/07/07 07:04,43
475,259,2022/07/07 07:04,44
476,259,2022/07/07 07:04,44
477,259,2022/07/07 07:04,51
478,260,2022/07/07 07:04,42
479,261,2022/07/07 07:05,43
480,261,2022/07/07 07:05,48
481,262,2022/07/07 07:06,47
482,262,2022/07/07 07:06,51
483,262,2022/07/07 07:06,55
484,263,2022/07/07 07:07,39
485,263,2022/07/07 07:07,41
486,263,2022/07/07 07:07,44
487,263,2022/07/07 07:07,45
488,264,2022/07/07 07:08,45
489,264,2022/07/07 07:08,52
490,265,2022/07/07 07:09,42
491,265,2022/07/07 07:09,44
492,266,2022/07/07 07:10,36
493,266,2022/07/07 07:10,39
494,266,2022/07/07 07:10,43
495,267,2022/07/07 07:11,32
496,268,2022/07/07 07:11,38
497,268,2022/07/07 07:11,43
498,268,2022/07/07 07:11,43
499,268,2022/07/07 07:11,46
500,269,2022/07/07 07:12,45
501,270,2022/07/07 07:12,52
502,271,2022/07/07 07:13,43
503,272,2022/07/07 07:13,50
504,273,2022/07/07 07:14,40
505,274,2022/07/07 07:15,48
506,274,2022/07/07 07:15,49
507,274,2022/07/07 07:15,49
508,275,2022/07/07 07:17,35
509,276,2022/07/07 07:17,38
510,277,2022/07/07 07:17,43
511,278,2022/07/07 07:18,37
512,279,2022/07/07 07:18,48
513,280,2022/07/07 07:19,41
514,281,2022/07/07 07:20,48
515,282,2022/07/07 07:21,36
516,282,2022/07/07 07:21,39
517,282,2022/07/07 07:21,54
518,282,2022/07/07 07:21,59
519,283,2022/07/07 07:21,49
520,284,2022/07/07 07:22,42
521,285,2022/07/07 07:22,48
522,286,2022/07/07 07:23,42
523,286,2022/07/07 07:23,52
524,287,2022/07/07 07:25,35
525,287,2022/07/07 07:25,45
526,288,2022/07/07 07:25,46
527,288,2022/07/07 07:25,48
528,289,2022/07/07 07:26,37
529,289,2022/07/07 07:26,47
530,290,2022/07/07 07:26,43
531,291,2022/07/07 07:27,42
532,292,2022/07/07 07:27,54
533,293,2022/07/07 07:28,34
534,293,2022/07/07 07:28,40
535,294,2022/07/07 07:28,45
536,295,2022/07/07 07:29,40
537,295,2022/07/07 07:29,46
538,296,2022/07/07 07:30,42
539,296,2022/07/07 07:30,49
540,297,2022/07/07 07:31,47
541,298,2022/07/07 07:32,29
542,299,2022/07/07 07:32,48
543,300,2022/07/07 07:32,45
544,301,2022/07/07 07:33,40
545,302,2022/07/07 07:33,39
546,303,2022/07/07 07:33,44
547,304,2022/07/07 07:34,37
548,304,2022/07/07 07:34,52
549,305,2022/07/07 07:35,40
550,306,2022/07/07 07:35,37
551,307,2022/07/07 07:36,44
552,308,2022/07/07 07:36,42
553,309,2022/07/07 07:37,43
554,310,2022/07/07 07:39,44
555,311,2022/07/07 07:39,42
556,311,2022/07/07 07:39,48
557,312,2022/07/07 07:40,40
558,312,2022/07/07 07:40,51
559,313,2022/07/07 07:40,48
560,314,2022/07/07 07:41,43
561,314,2022/07/07 07:41,46
562,315,2022/07/07 07:42,31
563,315,2022/07/07 07:42,36
564,316,2022/07/07 07:43,39
565,317,2022/07/07 07:43,37
566,317,2022/07/07 07:43,42
567,317,2022/07/07 07:43,48
568,317,2022/07/07 07:43,60
569,318,2022/07/07 07:43,48
570,319,2022/07/07 07:44,39
571,320,2022/07/07 07:45,31
572,321,2022/07/07 07:45,42
573,322,2022/07/07 07:46,41
574,323,2022/07/07 07:46,50
575,324,2022/07/07 07:47,40
576,325,2022/07/07 07:47,40
577,326,2022/07/07 07:48,34
578,326,2022/07/07 07:48,42
579,327,2022/07/07 07:48,37
580,328,2022/07/07 07:49,33
581,329,2022/07/07 07:50,45
582,330,2022/07/07 07:51,32
583,330,2022/07/07 07:51,35
584,331,2022/07/07 07:51,42
585,332,2022/07/07 07:52,35
586,333,2022/07/07 07:52,45
587,334,2022/07/07 07:52,44
588,335,2022/07/07 07:53,49
589,336,2022/07/07 07:54,21
590,336,2022/07/07 07:54,39
591,336,2022/07/07 07:54,44
592,337,2022/07/07 07:54,40
593,338,2022/07/07 07:55,37
594,339,2022/07/07 07:55,40
595,339,2022/07/07 07:55,45
596,340,2022/07/07 07:55,38
597,341,2022/07/07 07:55,41
598,342,2022/07/07 07:56,40
599,342,2022/07/07 07:56,52
600,343,2022/07/07 07:56,48
601,344,2022/07/07 07:57,35
602,344,2022/07/07 07:57,46
603,345,2022/07/07 07:57,39
604,346,2022/07/07 07:58,57
605,347,2022/07/07 07:59,36
606,347,2022/07/07 07:59,57
607,348,2022/07/07 08:00,32
608,348,2022/07/07 08:00,44
609,348,2022/07/07 08:00,46
610,349,2022/07/07 08:01,41
611,349,2022/07/07 08:01,43
612,350,2022/07/07 08:01,41
613,351,2022/07/07 08:02,35
614,352,2022/07/07 08:02,41
615,353,2022/07/07 08:02,38
616,354,2022/07/07 08:03,48
617,354,2022/07/07 08:03,50
618,355,2022/07/07 08:03,47
619,356,2022/07/07 08:04,37
620,357,2022/07/07 08:04,44
621,358,2022/07/07 08:04,42
622,359,2022/07/07 08:05,45
623,359,2022/07/07 08:05,50
624,360,2022/07/07 08:07,55
625,361,2022/07/07 08:07,25
626,362,2022/07/07 08:08,44
627,363,2022/07/07 08:08,41
628,363,2022/07/07 08:08,50
629,364,2022/07/07 08:09,38
630,365,2022/07/07 08:10,48
631,365,2022/07/07 08:10,49
632,365,2022/07/07 08:10,53
633,365,2022/07/07 08:10,57
634,366,2022/07/07 08:11,35
635,367,2022/07/07 08:11,42
636,367,2022/07/07 08:11,59
637,368,2022/07/07 08:12,43
638,368,2022/07/07 08:12,45
639,369,2022/07/07 08:12,37
640,370,2022/07/07 08:13,41
641,371,2022/07/07 08:14,45
642,372,2022/07/07 08:14,47
643,373,2022/07/07 08:15,45
644,374,2022/07/07 08:16,35
645,374,2022/07/07 08:16,37
646,375,2022/07/07 08:16,43
647,376,2022/07/07 08:17,45
648,377,2022/07/07 08:18,41
649,377,2022/07/07 08:18,44
650,377,2022/07/07 08:18,54
651,378,2022/07/07 08:19,32
652,378,2022/07/07 08:19,46
653,378,2022/07/07 08:19,51
654,379,2022/07/07 08:20,37
655,379,2022/07/07 08:20,39
656,379,2022/07/07 08:20,44
657,379,2022/07/07 08:20,45
658,380,2022/07/07 08:21,45
659,381,2022/07/07 08:22,42
660,381,2022/07/07 08:22,49
661,382,2022/07/07 08:22,44
662,383,2022/07/07 08:23,31
663,383,2022/07/07 08:23,38
664,384,2022/07/07 08:24,36
665,384,2022/07/07 08:24,40
666,384,2022/07/07 08:24,42
667,384,2022/07/07 08:24,46
668,385,2022/07/07 08:25,39
669,385,2022/07/07 08:25,40
670,385,2022/07/07 08:25,43
671,386,2022/07/07 08:25,48
672,387,2022/07/07 08:26,52
673,388,2022/07/07 08:28,47
674,389,2022/07/07 08:28,33
675,390,2022/07/07 08:29,42
676,391,2022/07/07 08:29,48
677,392,2022/07/07 08:30,32
678,392,2022/07/07 08:30,36
679,392,2022/07/07 08:30,38
680,393,2022/07/07 08:31,56
681,394,2022/07/07 08:32,39
682,394,2022/07/07 08:32,42
683,394,2022/07/07 08:32,53
684,395,2022/07/07 08:33,41
685,395,2022/07/07 08:33,45
686,396,2022/07/07 08:34,35
687,397,2022/07/07 08:34,40
688,397,2022/07/07 08:34,48
689,398,2022/07/07 08:35,37
690,398,2022/07/07 08:35,49
691,398,2022/07/07 08:35,50
692,399,2022/07/07 08:36,38
693,399,2022/07/07 08:36,44
694,400,2022/07/07 08:37,39
695,400,2022/07/07 08:37,49
696,401,2022/07/07 08:38,36
697,402,2022/07/07 08:40,34
698,402,2022/07/07 08:40,43
699,402,2022/07/07 08:40,45
700,402,2022/07/07 08:40,51
701,403,2022/07/07 08:41,44
702,403,2022/07/07 08:41,47
703,403,2022/07/07 08:41,52
704,404,2022/07/07 08:42,36
705,405,2022/07/07 08:42,38
706,406,2022/07/07 08:43,42
707,406,2022/07/07 08:43,45
708,407,2022/07/07 08:43,43
709,408,2022/07/07 08:43,39
710,409,2022/07/07 08:44,40
711,410,2022/07/07 08:44,30
712,410,2022/07/07 08:44,43
713,411,2022/07/07 08:44,60
714,412,2022/07/07 08:44,38
715,413,2022/07/07 08:45,37
716,413,2022/07/07 08:45,38
717,413,2022/07/07 08:45,39
718,414,2022/07/07 08:45,37
719,415,2022/07/07 08:46,41
720,416,2022/07/07 08:47,37
721,416,2022/07/07 08:47,47
722,417,2022/07/07 08:49,39
723,418,2022/07/07 08:50,39
724,418,2022/07/07 08:50,53
725,419,2022/07/07 08:51,40
726,420,2022/07/07 08:52,32
727,420,2022/07/07 08:52,40
728,421,2022/07/07 08:53,31
729,422,2022/07/07 08:54,30
730,422,2022/07/07 08:54,40
731,423,2022/07/07 08:56,43
732,424,2022/07/07 08:57,43
733,425,2022/07/07 08:58,26
734,425,2022/07/07 08:58,35
735,426,2022/07/07 08:59,42
736,426,2022/07/07 08:59,48
737,427,2022/07/07 09:00,39
738,428,2022/07/07 09:03,30
739,429,2022/07/07 09:03,44
740,430,2022/07/07 09:04,34
741,430,2022/07/07 09:04,34
742,431,2022/07/07 09:04,46
743,432,2022/07/07 09:05,52
744,433,2022/07/07 09:05,44
745,434,2022/07/07 09:06,42
746,435,2022/07/07 09:07,41
747,435,2022/07/07 09:07,49
748,436,2022/07/07 09:08,34
749,436,2022/07/07 09:08,42
750,437,2022/07/07 09:09,46
751,437,2022/07/07 09:09,48
752,438,2022/07/07 09:10,44
753,439,2022/07/07 09:11,34
754,439,2022/07/07 09:11,50
755,440,2022/07/07 09:12,40
756,441,2022/07/07 09:13,40
757,441,2022/07/07 09:13,45
758,441,2022/07/07 09:13,46
759,441,2022/07/07 09:13,49
760,442,2022/07/07 09:15,32
761,442,2022/07/07 09:15,36
762,443,2022/07/07 09:15,41
763,444,2022/07/07 09:16,49
764,445,2022/07/07 09:18,45
765,446,2022/07/07 09:19,44
766,447,2022/07/07 09:21,34
767,448,2022/07/07 09:21,41
768,449,2022/07/07 09:22,40
769,450,2022/07/07 09:23,39
770,450,2022/07/07 09:23,40
771,450,2022/07/07 09:23,42
772,451,2022/07/07 09:24,33
773,451,2022/07/07 09:24,34
774,452,2022/07/07 09:26,42
775,452,2022/07/07 09:26,50
776,453,2022/07/07 09:27,44
777,454,2022/07/07 09:28,34
778,454,2022/07/07 09:28,44
779,454,2022/07/07 09:28,48
780,455,2022/07/07 09:29,41
781,456,2022/07/07 09:29,39
782,457,2022/07/07 09:31,40
783,457,2022/07/07 09:31,52
784,458,2022/07/07 09:32,34
785,459,2022/07/07 09:33,47
786,460,2022/07/07 09:35,37
787,460,2022/07/07 09:35,42
788,460,2022/07/07 09:35,49
789,461,2022/07/07 09:37,43
790,462,2022/07/07 09:38,38
791,463,2022/07/07 09:39,50
792,464,2022/07/07 09:39,52
793,465,2022/07/07 09:40,34
794,466,2022/07/07 09:41,50
795,467,2022/07/07 09:42,38
796,468,2022/07/07 09:43,36
797,469,2022/07/07 09:44,33
798,470,2022/07/07 09:44,45
799,471,2022/07/07 09:45,47
800,471,2022/07/07 09:45,51
801,472,2022/07/07 09:46,50
802,473,2022/07/07 09:46,43
803,473,2022/07/07 09:46,51
804,474,2022/07/07 09:49,35
805,475,2022/07/07 09:51,46
806,476,2022/07/07 09:51,41
807,477,2022/07/07 09:54,52
808,478,2022/07/07 09:55,33
809,479,2022/07/07 09:55,42
810,480,2022/07/07 09:56,41
811,480,2022/07/07 09:56,44
812,481,2022/07/07 09:57,31
813,481,2022/07/07 09:57,40
814,482,2022/07/07 09:58,46
815,483,2022/07/07 10:00,52
816,484,2022/07/07 10:01,42
817,484,2022/07/07 10:01,43
818,484,2022/07/07 10:01,53
819,485,2022/07/07 10:02,45
820,486,2022/07/07 10:03,44
