record_number,date_time,recorded_speeds
87,2022/07/08 05:23,37
87,2022/07/08 05:23,44
87,2022/07/08 05:23,49
88,2022/07/08 05:23,54
89,2022/07/08 05:24,42
89,2022/07/08 05:24,49
90,2022/07/08 05:25,43
90,2022/07/08 05:25,46
90,2022/07/08 05:25,49
91,2022/07/08 05:26,44
92,2022/07/08 05:26,44
93,2022/07/08 05:27,45
93,2022/07/08 05:27,45
93,2022/07/08 05:27,51
94,2022/07/08 05:28,40
94,2022/07/08 05:28,43
94,2022/07/08 05:28,48
94,2022/07/08 05:28,54
95,2022/07/08 05:29,44
95,2022/07/08 05:29,55
96,2022/07/08 05:30,42
96,2022/07/08 05:30,46
96,2022/07/08 05:30,53
97,2022/07/08 05:30,48
98,2022/07/08 05:32,40
99,2022/07/08 05:32,43
100,2022/07/08 05:33,42
100,2022/07/08 05:33,45
100,2022/07/08 05:33,45
100,2022/07/08 05:33,49
100,2022/07/08 05:33,50
101,2022/07/08 05:33,51
102,2022/07/08 05:34,37
103,2022/07/08 05:34,43
103,2022/07/08 05:34,45
104,2022/07/08 05:35,39
105,2022/07/08 05:35,46
105,2022/07/08 05:35,53
106,2022/07/08 05:36,42
107,2022/07/08 05:36,49
108,2022/07/08 05:37,34
108,2022/07/08 05:37,38
109,2022/07/08 05:37,49
109,2022/07/08 05:37,53
109,2022/07/08 05:37,57
110,2022/07/08 05:38,42
111,2022/07/08 05:39,43
112,2022/07/08 05:40,38
112,2022/07/08 05:40,39
113,2022/07/08 05:40,46
113,2022/07/08 05:40,48
114,2022/07/08 05:40,48
115,2022/07/08 05:41,44
116,2022/07/08 05:41,39
116,2022/07/08 05:41,39
116,2022/07/08 05:41,41
116,2022/07/08 05:41,44
116,2022/07/08 05:41,47
117,2022/07/08 05:42,41
118,2022/07/08 05:42,42
118,2022/07/08 05:42,42
119,2022/07/08 05:43,36
119,2022/07/08 05:43,48
120,2022/07/08 05:43,53
120,2022/07/08 05:43,53
121,2022/07/08 05:44,45
121,2022/07/08 05:44,45
121,2022/07/08 05:44,46
121,2022/07/08 05:44,63
122,2022/07/08 05:45,42
122,2022/07/08 05:45,46
122,2022/07/08 05:45,51
123,2022/07/08 05:45,54
124,2022/07/08 05:46,43
124,2022/07/08 05:46,45
124,2022/07/08 05:46,49
124,2022/07/08 05:46,49
125,2022/07/08 05:47,37
125,2022/07/08 05:47,38
125,2022/07/08 05:47,40
125,2022/07/08 05:47,44
125,2022/07/08 05:47,48
125,2022/07/08 05:47,48
126,2022/07/08 05:48,45
126,2022/07/08 05:48,47
127,2022/07/08 05:49,47
127,2022/07/08 05:49,53
128,2022/07/08 05:50,44
128,2022/07/08 05:50,46
128,2022/07/08 05:50,47
128,2022/07/08 05:50,49
129,2022/07/08 05:51,41
129,2022/07/08 05:51,43
129,2022/07/08 05:51,47
130,2022/07/08 05:51,35
131,2022/07/08 05:52,47
131,2022/07/08 05:52,48
131,2022/07/08 05:52,57
132,2022/07/08 05:53,39
132,2022/07/08 05:53,42
132,2022/07/08 05:53,47
133,2022/07/08 05:53,48
133,2022/07/08 05:53,49
134,2022/07/08 05:53,39
135,2022/07/08 05:54,39
136,2022/07/08 05:56,46
136,2022/07/08 05:56,49
137,2022/07/08 05:56,52
138,2022/07/08 05:57,34
138,2022/07/08 05:57,43
138,2022/07/08 05:57,47
138,2022/07/08 05:57,49
139,2022/07/08 05:58,44
139,2022/07/08 05:58,44
139,2022/07/08 05:58,45
139,2022/07/08 05:58,56
140,2022/07/08 05:59,40
140,2022/07/08 05:59,46
141,2022/07/08 06:00,45
141,2022/07/08 06:00,46
141,2022/07/08 06:00,47
141,2022/07/08 06:00,48
141,2022/07/08 06:00,49
142,2022/07/08 06:00,37
143,2022/07/08 06:01,36
144,2022/07/08 06:01,43
145,2022/07/08 06:02,37
145,2022/07/08 06:02,45
146,2022/07/08 06:02,48
147,2022/07/08 06:03,39
147,2022/07/08 06:03,40
148,2022/07/08 06:04,44
148,2022/07/08 06:04,53
148,2022/07/08 06:04,53
148,2022/07/08 06:04,57
149,2022/07/08 06:05,43
149,2022/07/08 06:05,48
149,2022/07/08 06:05,48
150,2022/07/08 06:06,42
150,2022/07/08 06:06,45
151,2022/07/08 06:07,37
152,2022/07/08 06:07,42
152,2022/07/08 06:07,45
152,2022/07/08 06:07,45
152,2022/07/08 06:07,47
152,2022/07/08 06:07,47
153,2022/07/08 06:07,47
154,2022/07/08 06:08,40
154,2022/07/08 06:08,41
154,2022/07/08 06:08,48
155,2022/07/08 06:09,46
155,2022/07/08 06:09,48
155,2022/07/08 06:09,50
155,2022/07/08 06:09,52
155,2022/07/08 06:09,59
156,2022/07/08 06:09,46
157,2022/07/08 06:10,48
157,2022/07/08 06:10,48
158,2022/07/08 06:10,44
159,2022/07/08 06:10,41
160,2022/07/08 06:11,40
160,2022/07/08 06:11,45
161,2022/07/08 06:11,42
161,2022/07/08 06:11,46
161,2022/07/08 06:11,49
161,2022/07/08 06:11,52
162,2022/07/08 06:11,45
163,2022/07/08 06:12,46
163,2022/07/08 06:12,49
164,2022/07/08 06:13,41
165,2022/07/08 06:13,38
165,2022/07/08 06:13,43
166,2022/07/08 06:14,44
167,2022/07/08 06:14,32
167,2022/07/08 06:14,45
167,2022/07/08 06:14,50
168,2022/07/08 06:15,36
168,2022/07/08 06:15,45
169,2022/07/08 06:16,40
170,2022/07/08 06:16,43
170,2022/07/08 06:16,44
170,2022/07/08 06:16,54
170,2022/07/08 06:16,55
171,2022/07/08 06:17,43
171,2022/07/08 06:17,49
171,2022/07/08 06:17,51
171,2022/07/08 06:17,54
171,2022/07/08 06:17,55
172,2022/07/08 06:17,48
173,2022/07/08 06:18,42
173,2022/07/08 06:18,47
173,2022/07/08 06:18,56
174,2022/07/08 06:18,49
175,2022/07/08 06:19,35
176,2022/07/08 06:20,41
176,2022/07/08 06:20,41
176,2022/07/08 06:20,45
176,2022/07/08 06:20,46
176,2022/07/08 06:20,46
177,2022/07/08 06:20,45
178,2022/07/08 06:21,40
178,2022/07/08 06:21,45
178,2022/07/08 06:21,46
178,2022/07/08 06:21,48
179,2022/07/08 06:21,50
180,2022/07/08 06:22,49
181,2022/07/08 06:22,43
181,2022/07/08 06:22,49
181,2022/07/08 06:22,56
182,2022/07/08 06:23,48
183,2022/07/08 06:23,49
183,2022/07/08 06:23,55
184,2022/07/08 06:24,43
184,2022/07/08 06:24,44
184,2022/07/08 06:24,44
184,2022/07/08 06:24,47
184,2022/07/08 06:24,48
185,2022/07/08 06:24,54
185,2022/07/08 06:24,55
186,2022/07/08 06:25,42
186,2022/07/08 06:25,47
186,2022/07/08 06:25,51
187,2022/07/08 06:25,43
188,2022/07/08 06:26,45
189,2022/07/08 06:27,37
190,2022/07/08 06:27,38
190,2022/07/08 06:27,42
190,2022/07/08 06:27,44
190,2022/07/08 06:27,50
190,2022/07/08 06:27,55
191,2022/07/08 06:27,53
192,2022/07/08 06:28,40
192,2022/07/08 06:28,45
192,2022/07/08 06:28,46
193,2022/07/08 06:29,32
193,2022/07/08 06:29,55
194,2022/07/08 06:29,44
194,2022/07/08 06:29,48
195,2022/07/08 06:30,38
196,2022/07/08 06:30,48
196,2022/07/08 06:30,48
196,2022/07/08 06:30,56
196,2022/07/08 06:30,57
196,2022/07/08 06:30,57
197,2022/07/08 06:31,44
198,2022/07/08 06:31,44
198,2022/07/08 06:31,46
199,2022/07/08 06:31,48
200,2022/07/08 06:32,43
200,2022/07/08 06:32,46
200,2022/07/08 06:32,46
200,2022/07/08 06:32,48
201,2022/07/08 06:32,42
201,2022/07/08 06:32,42
202,2022/07/08 06:34,27
202,2022/07/08 06:34,46
203,2022/07/08 06:35,39
204,2022/07/08 06:35,43
204,2022/07/08 06:35,46
205,2022/07/08 06:36,39
205,2022/07/08 06:36,43
206,2022/07/08 06:36,38
207,2022/07/08 06:37,39
207,2022/07/08 06:37,43
208,2022/07/08 06:37,37
209,2022/07/08 06:38,41
209,2022/07/08 06:38,43
209,2022/07/08 06:38,44
210,2022/07/08 06:39,43
210,2022/07/08 06:39,44
210,2022/07/08 06:39,46
210,2022/07/08 06:39,47
210,2022/07/08 06:39,52
211,2022/07/08 06:39,49
212,2022/07/08 06:39,38
213,2022/07/08 06:39,40
214,2022/07/08 06:40,40
214,2022/07/08 06:40,43
214,2022/07/08 06:40,47
214,2022/07/08 06:40,47
215,2022/07/08 06:40,39
215,2022/07/08 06:40,53
216,2022/07/08 06:41,42
216,2022/07/08 06:41,50
216,2022/07/08 06:41,51
217,2022/07/08 06:42,42
217,2022/07/08 06:42,45
218,2022/07/08 06:42,52
219,2022/07/08 06:42,39
220,2022/07/08 06:43,37
221,2022/07/08 06:43,41
221,2022/07/08 06:43,43
221,2022/07/08 06:43,51
222,2022/07/08 06:44,47
222,2022/07/08 06:44,49
223,2022/07/08 06:45,45
223,2022/07/08 06:45,49
224,2022/07/08 06:46,45
224,2022/07/08 06:46,46
224,2022/07/08 06:46,47
224,2022/07/08 06:46,47
224,2022/07/08 06:46,54
225,2022/07/08 06:47,46
225,2022/07/08 06:47,46
225,2022/07/08 06:47,47
225,2022/07/08 06:47,48
226,2022/07/08 06:48,28
226,2022/07/08 06:48,30
226,2022/07/08 06:48,35
226,2022/07/08 06:48,45
226,2022/07/08 06:48,50
227,2022/07/08 06:48,38
228,2022/07/08 06:49,38
228,2022/07/08 06:49,39
228,2022/07/08 06:49,41
229,2022/07/08 06:50,40
229,2022/07/08 06:50,47
229,2022/07/08 06:50,54
230,2022/07/08 06:50,53
231,2022/07/08 06:51,30
231,2022/07/08 06:51,36
232,2022/07/08 06:51,37
232,2022/07/08 06:51,42
232,2022/07/08 06:51,47
232,2022/07/08 06:51,49
233,2022/07/08 06:51,45
234,2022/07/08 06:52,35
234,2022/07/08 06:52,38
235,2022/07/08 06:52,45
235,2022/07/08 06:52,47
236,2022/07/08 06:53,30
236,2022/07/08 06:53,38
236,2022/07/08 06:53,39
236,2022/07/08 06:53,39
236,2022/07/08 06:53,39
237,2022/07/08 06:54,31
238,2022/07/08 06:54,42
239,2022/07/08 06:54,40
240,2022/07/08 06:55,42
240,2022/07/08 06:55,47
241,2022/07/08 06:56,40
241,2022/07/08 06:56,45
241,2022/07/08 06:56,50
242,2022/07/08 06:57,40
243,2022/07/08 06:57,44
243,2022/07/08 06:57,46
244,2022/07/08 06:58,47
244,2022/07/08 06:58,48
244,2022/07/08 06:58,48
245,2022/07/08 06:59,44
245,2022/07/08 06:59,44
245,2022/07/08 06:59,48
246,2022/07/08 06:59,39
247,2022/07/08 07:00,40
247,2022/07/08 07:00,44
247,2022/07/08 07:00,45
247,2022/07/08 07:00,46
247,2022/07/08 07:00,48
247,2022/07/08 07:00,53
248,2022/07/08 07:02,35
248,2022/07/08 07:02,41
248,2022/07/08 07:02,48
249,2022/07/08 07:03,38
250,2022/07/08 07:03,42
250,2022/07/08 07:03,43
250,2022/07/08 07:03,48
250,2022/07/08 07:03,51
251,2022/07/08 07:03,53
252,2022/07/08 07:04,41
252,2022/07/08 07:04,45
252,2022/07/08 07:04,50
252,2022/07/08 07:04,53
253,2022/07/08 07:05,43
254,2022/07/08 07:06,35
255,2022/07/08 07:06,47
255,2022/07/08 07:06,50
256,2022/07/08 07:07,42
257,2022/07/08 07:07,41
257,2022/07/08 07:07,44
257,2022/07/08 07:07,49
258,2022/07/08 07:07,42
259,2022/07/08 07:08,37
260,2022/07/08 07:08,42
261,2022/07/08 07:09,43
261,2022/07/08 07:09,46
261,2022/07/08 07:09,55
261,2022/07/08 07:09,56
262,2022/07/08 07:09,45
263,2022/07/08 07:10,43
263,2022/07/08 07:10,49
264,2022/07/08 07:12,37
264,2022/07/08 07:12,53
265,2022/07/08 07:14,38
265,2022/07/08 07:14,43
266,2022/07/08 07:15,36
266,2022/07/08 07:15,38
267,2022/07/08 07:15,43
267,2022/07/08 07:15,46
267,2022/07/08 07:15,54
268,2022/07/08 07:16,43
269,2022/07/08 07:16,49
270,2022/07/08 07:17,38
271,2022/07/08 07:17,37
272,2022/07/08 07:18,42
273,2022/07/08 07:19,42
273,2022/07/08 07:19,42
273,2022/07/08 07:19,46
273,2022/07/08 07:19,47
274,2022/07/08 07:20,36
274,2022/07/08 07:20,41
275,2022/07/08 07:20,49
276,2022/07/08 07:21,34
276,2022/07/08 07:21,47
276,2022/07/08 07:21,47
276,2022/07/08 07:21,50
277,2022/07/08 07:22,40
278,2022/07/08 07:23,49
279,2022/07/08 07:23,51
280,2022/07/08 07:25,44
281,2022/07/08 07:26,38
281,2022/07/08 07:26,52
282,2022/07/08 07:27,42
282,2022/07/08 07:27,50
283,2022/07/08 07:28,43
283,2022/07/08 07:28,50
284,2022/07/08 07:29,44
285,2022/07/08 07:30,43
285,2022/07/08 07:30,49
286,2022/07/08 07:31,50
287,2022/07/08 07:32,48
287,2022/07/08 07:32,49
288,2022/07/08 07:32,47
289,2022/07/08 07:33,39
290,2022/07/08 07:33,41
291,2022/07/08 07:34,34
292,2022/07/08 07:34,40
293,2022/07/08 07:35,43
294,2022/07/08 07:36,31
294,2022/07/08 07:36,48
295,2022/07/08 07:37,43
295,2022/07/08 07:37,51
295,2022/07/08 07:37,54
296,2022/07/08 07:38,41
297,2022/07/08 07:39,52
298,2022/07/08 07:40,42
299,2022/07/08 07:40,34
299,2022/07/08 07:40,50
300,2022/07/08 07:40,38
301,2022/07/08 07:41,38
302,2022/07/08 07:41,49
303,2022/07/08 07:42,41
303,2022/07/08 07:42,44
303,2022/07/08 07:42,44
303,2022/07/08 07:42,49
304,2022/07/08 07:44,57
305,2022/07/08 07:45,36
305,2022/07/08 07:45,42
305,2022/07/08 07:45,51
306,2022/07/08 07:45,48
307,2022/07/08 07:46,36
307,2022/07/08 07:46,40
308,2022/07/08 07:46,47
309,2022/07/08 07:47,45
310,2022/07/08 07:48,37
310,2022/07/08 07:48,39
310,2022/07/08 07:48,44
310,2022/07/08 07:48,44
311,2022/07/08 07:49,52
312,2022/07/08 07:50,51
313,2022/07/08 07:51,43
313,2022/07/08 07:51,45
313,2022/07/08 07:51,51
314,2022/07/08 07:52,47
315,2022/07/08 07:52,45
316,2022/07/08 07:53,44
317,2022/07/08 07:53,36
318,2022/07/08 07:54,38
318,2022/07/08 07:54,50
319,2022/07/08 07:54,45
320,2022/07/08 07:56,47
321,2022/07/08 07:57,50
322,2022/07/08 07:57,44
323,2022/07/08 07:57,36
324,2022/07/08 07:58,41
324,2022/07/08 07:58,44
325,2022/07/08 08:00,39
326,2022/07/08 08:01,46
326,2022/07/08 08:01,48
326,2022/07/08 08:01,48
327,2022/07/08 08:01,44
328,2022/07/08 08:02,36
329,2022/07/08 08:02,33
329,2022/07/08 08:02,41
329,2022/07/08 08:02,59
330,2022/07/08 08:02,42
331,2022/07/08 08:03,52
332,2022/07/08 08:04,42
332,2022/07/08 08:04,45
333,2022/07/08 08:05,47
334,2022/07/08 08:05,44
334,2022/07/08 08:05,46
335,2022/07/08 08:06,30
335,2022/07/08 08:06,41
335,2022/07/08 08:06,42
335,2022/07/08 08:06,44
335,2022/07/08 08:06,48
336,2022/07/08 08:06,36
337,2022/07/08 08:08,45
338,2022/07/08 08:09,36
339,2022/07/08 08:09,43
339,2022/07/08 08:09,43
340,2022/07/08 08:10,43
340,2022/07/08 08:10,48
341,2022/07/08 08:10,37
341,2022/07/08 08:10,40
342,2022/07/08 08:11,32
343,2022/07/08 08:12,38
344,2022/07/08 08:13,46
344,2022/07/08 08:13,47
345,2022/07/08 08:14,28
346,2022/07/08 08:14,35
347,2022/07/08 08:15,36
347,2022/07/08 08:15,42
348,2022/07/08 08:18,34
349,2022/07/08 08:18,40
349,2022/07/08 08:18,43
350,2022/07/08 08:18,46
351,2022/07/08 08:18,41
352,2022/07/08 08:19,44
353,2022/07/08 08:19,44
354,2022/07/08 08:20,37
355,2022/07/08 08:20,21
356,2022/07/08 08:21,42
357,2022/07/08 08:22,47
357,2022/07/08 08:22,50
358,2022/07/08 08:22,48
359,2022/07/08 08:23,33
360,2022/07/08 08:23,46
361,2022/07/08 08:23,34
362,2022/07/08 08:25,35
363,2022/07/08 08:26,49
364,2022/07/08 08:27,45
364,2022/07/08 08:27,55
365,2022/07/08 08:28,35
365,2022/07/08 08:28,44
366,2022/07/08 08:30,34
366,2022/07/08 08:30,41
367,2022/07/08 08:31,36
368,2022/07/08 08:31,44
369,2022/07/08 08:31,38
370,2022/07/08 08:32,36
370,2022/07/08 08:32,41
370,2022/07/08 08:32,44
371,2022/07/08 08:32,50
372,2022/07/08 08:33,47
373,2022/07/08 08:34,39
374,2022/07/08 08:34,34
375,2022/07/08 08:35,44
375,2022/07/08 08:35,45
375,2022/07/08 08:35,47
376,2022/07/08 08:36,43
377,2022/07/08 08:36,43
378,2022/07/08 08:37,41
378,2022/07/08 08:37,43
379,2022/07/08 08:39,43
380,2022/07/08 08:40,43
380,2022/07/08 08:40,44
381,2022/07/08 08:42,38
382,2022/07/08 08:43,43
383,2022/07/08 08:45,41
384,2022/07/08 08:45,32
384,2022/07/08 08:45,45
385,2022/07/08 08:45,39
386,2022/07/08 08:46,35
387,2022/07/08 08:48,43
388,2022/07/08 08:49,29
389,2022/07/08 08:51,38
390,2022/07/08 08:51,38
390,2022/07/08 08:51,39
391,2022/07/08 08:52,44
391,2022/07/08 08:52,44
392,2022/07/08 08:53,42
392,2022/07/08 08:53,43
393,2022/07/08 08:53,39
394,2022/07/08 08:53,42
395,2022/07/08 08:54,59
396,2022/07/08 08:54,51
397,2022/07/08 08:54,46
398,2022/07/08 08:55,34
398,2022/07/08 08:55,49
399,2022/07/08 08:55,44
399,2022/07/08 08:55,48
400,2022/07/08 08:56,48
401,2022/07/08 08:57,38
401,2022/07/08 08:57,46
401,2022/07/08 08:57,46
402,2022/07/08 08:57,39
403,2022/07/08 08:58,42
404,2022/07/08 08:59,34
405,2022/07/08 08:59,51
406,2022/07/08 09:02,36
406,2022/07/08 09:02,39
406,2022/07/08 09:02,40
406,2022/07/08 09:02,51
407,2022/07/08 09:02,47
408,2022/07/08 09:03,38
409,2022/07/08 09:04,37
410,2022/07/08 09:04,40
411,2022/07/08 09:04,44
412,2022/07/08 09:05,42
413,2022/07/08 09:06,41
414,2022/07/08 09:07,41
414,2022/07/08 09:07,43
414,2022/07/08 09:07,44
415,2022/07/08 09:08,50
416,2022/07/08 09:09,31
417,2022/07/08 09:10,38
418,2022/07/08 09:11,47
419,2022/07/08 09:11,49
420,2022/07/08 09:12,38
420,2022/07/08 09:12,39
421,2022/07/08 09:12,43
422,2022/07/08 09:13,52
423,2022/07/08 09:14,47
424,2022/07/08 09:14,27
425,2022/07/08 09:15,39
425,2022/07/08 09:15,47
426,2022/07/08 09:16,46
426,2022/07/08 09:16,47
427,2022/07/08 09:17,37
428,2022/07/08 09:18,39
429,2022/07/08 09:18,42
430,2022/07/08 09:19,37
430,2022/07/08 09:19,40
430,2022/07/08 09:19,42
431,2022/07/08 09:19,41
432,2022/07/08 09:21,32
433,2022/07/08 09:21,51
434,2022/07/08 09:22,52
435,2022/07/08 09:23,37
436,2022/07/08 09:25,52
437,2022/07/08 09:27,36
438,2022/07/08 09:28,39
438,2022/07/08 09:28,45
439,2022/07/08 09:28,44
440,2022/07/08 09:30,44
440,2022/07/08 09:30,46
441,2022/07/08 09:33,42
441,2022/07/08 09:33,46
442,2022/07/08 09:33,46
443,2022/07/08 09:35,32
444,2022/07/08 09:35,39
445,2022/07/08 09:36,32
446,2022/07/08 09:38,45
447,2022/07/08 09:40,39
448,2022/07/08 09:41,33
449,2022/07/08 09:41,45
450,2022/07/08 09:41,43
451,2022/07/08 09:43,58
452,2022/07/08 09:45,34
453,2022/07/08 09:46,42
453,2022/07/08 09:46,53
453,2022/07/08 09:46,54
454,2022/07/08 09:48,36
455,2022/07/08 09:48,40
455,2022/07/08 09:48,55
456,2022/07/08 09:49,31
456,2022/07/08 09:49,38
457,2022/07/08 09:49,45
458,2022/07/08 09:51,37
458,2022/07/08 09:51,46
459,2022/07/08 09:52,46
460,2022/07/08 09:53,38
461,2022/07/08 09:53,37
461,2022/07/08 09:53,48
462,2022/07/08 09:54,46
463,2022/07/08 09:55,39
463,2022/07/08 09:55,48
464,2022/07/08 09:56,27
464,2022/07/08 09:56,32
465,2022/07/08 09:58,47
466,2022/07/08 10:00,45
467,2022/07/08 10:01,41
467,2022/07/08 10:01,46
468,2022/07/08 10:01,49
469,2022/07/08 10:02,41
470,2022/07/08 10:03,35
470,2022/07/08 10:03,36
471,2022/07/08 10:04,36
471,2022/07/08 10:04,41
471,2022/07/08 10:04,45
471,2022/07/08 10:04,48
472,2022/07/08 10:04,47
473,2022/07/08 10:04,38
474,2022/07/08 10:05,39
475,2022/07/08 10:05,53
476,2022/07/08 10:05,38
477,2022/07/08 10:06,36
477,2022/07/08 10:06,41
478,2022/07/08 10:07,33
479,2022/07/08 10:08,43
480,2022/07/08 10:13,39
481,2022/07/08 10:14,44
482,2022/07/08 10:15,39
483,2022/07/08 10:16,45
484,2022/07/08 10:16,35
485,2022/07/08 10:17,42
486,2022/07/08 10:17,52
487,2022/07/08 10:17,33
488,2022/07/08 10:18,32
489,2022/07/08 10:18,52
490,2022/07/08 10:20,49
491,2022/07/08 10:21,37
492,2022/07/08 10:23,44
492,2022/07/08 10:23,51
493,2022/07/08 10:23,48
494,2022/07/08 10:25,36
495,2022/07/08 10:25,48
496,2022/07/08 10:26,45
497,2022/07/08 10:26,24
498,2022/07/08 10:27,44
498,2022/07/08 10:27,51
499,2022/07/08 10:29,46
499,2022/07/08 10:29,49
500,2022/07/08 10:30,42
501,2022/07/08 10:31,34
502,2022/07/08 10:32,44
503,2022/07/08 10:34,31
504,2022/07/08 10:35,36
504,2022/07/08 10:35,42
505,2022/07/08 10:35,36
505,2022/07/08 10:35,47
506,2022/07/08 10:37,45
507,2022/07/08 10:38,36
508,2022/07/08 10:39,32
509,2022/07/08 10:40,38
509,2022/07/08 10:40,46
509,2022/07/08 10:40,48
510,2022/07/08 10:41,39
511,2022/07/08 10:42,49
512,2022/07/08 10:42,31
513,2022/07/08 10:43,45
514,2022/07/08 10:44,25
515,2022/07/08 10:45,45
515,2022/07/08 10:45,52
516,2022/07/08 10:45,50
517,2022/07/08 10:46,45
518,2022/07/08 10:48,53
519,2022/07/08 10:49,36
520,2022/07/08 10:50,39
520,2022/07/08 10:50,42
521,2022/07/08 10:51,36
522,2022/07/08 10:51,41
522,2022/07/08 10:51,46
522,2022/07/08 10:51,53
523,2022/07/08 10:52,60
524,2022/07/08 10:53,30
525,2022/07/08 10:56,45
526,2022/07/08 11:00,50
527,2022/07/08 11:01,41
528,2022/07/08 11:01,42
528,2022/07/08 11:01,44
529,2022/07/08 11:02,39
529,2022/07/08 11:02,40
530,2022/07/08 11:02,37
531,2022/07/08 11:03,52
532,2022/07/08 11:05,47
532,2022/07/08 11:05,49
533,2022/07/08 11:06,41
534,2022/07/08 11:06,38
535,2022/07/08 11:06,35
536,2022/07/08 11:07,35
537,2022/07/08 11:08,23
538,2022/07/08 11:08,50
539,2022/07/08 11:09,47
540,2022/07/08 11:10,46
541,2022/07/08 11:12,32
542,2022/07/08 11:13,31
543,2022/07/08 11:13,36
544,2022/07/08 11:14,36
544,2022/07/08 11:14,46
545,2022/07/08 11:15,34
546,2022/07/08 11:15,39
546,2022/07/08 11:15,48
547,2022/07/08 11:16,46
548,2022/07/08 11:18,44
549,2022/07/08 11:20,43
550,2022/07/08 11:20,42
551,2022/07/08 11:21,31
552,2022/07/08 11:21,38
552,2022/07/08 11:21,43
553,2022/07/08 11:23,37
553,2022/07/08 11:23,38
554,2022/07/08 11:24,41
554,2022/07/08 11:24,46
554,2022/07/08 11:24,50
554,2022/07/08 11:24,53
555,2022/07/08 11:26,41
556,2022/07/08 11:26,36
557,2022/07/08 11:28,30
558,2022/07/08 11:28,35
559,2022/07/08 11:28,50
560,2022/07/08 11:29,47
561,2022/07/08 11:29,44
562,2022/07/08 11:31,31
563,2022/07/08 11:32,36
563,2022/07/08 11:32,39
563,2022/07/08 11:32,42
564,2022/07/08 11:32,47
565,2022/07/08 11:34,39
565,2022/07/08 11:34,48
566,2022/07/08 11:35,38
567,2022/07/08 11:36,40
567,2022/07/08 11:36,45
568,2022/07/08 11:37,40
568,2022/07/08 11:37,40
