record_number,date_time,recorded_speeds
117,2022/07/13 05:02,48
118,2022/07/13 05:03,42
118,2022/07/13 05:03,51
119,2022/07/13 05:04,42
120,2022/07/13 05:05,42
121,2022/07/13 05:06,35
121,2022/07/13 05:06,46
121,2022/07/13 05:06,48
122,2022/07/13 05:07,34
122,2022/07/13 05:07,49
123,2022/07/13 05:08,45
123,2022/07/13 05:08,45
124,2022/07/13 05:08,47
125,2022/07/13 05:09,52
126,2022/07/13 05:10,37
127,2022/07/13 05:11,54
128,2022/07/13 05:12,45
129,2022/07/13 05:12,41
129,2022/07/13 05:12,43
129,2022/07/13 05:12,48
129,2022/07/13 05:12,48
130,2022/07/13 05:14,51
130,2022/07/13 05:14,51
130,2022/07/13 05:14,54
131,2022/07/13 05:14,57
132,2022/07/13 05:14,32
133,2022/07/13 05:15,39
134,2022/07/13 05:16,47
135,2022/07/13 05:16,43
136,2022/07/13 05:17,31
136,2022/07/13 05:17,44
136,2022/07/13 05:17,48
136,2022/07/13 05:17,54
137,2022/07/13 05:18,41
137,2022/07/13 05:18,44
137,2022/07/13 05:18,45
137,2022/07/13 05:18,46
138,2022/07/13 05:19,40
138,2022/07/13 05:19,53
139,2022/07/13 05:20,38
140,2022/07/13 05:20,51
141,2022/07/13 05:21,35
142,2022/07/13 05:21,42
142,2022/07/13 05:21,43
142,2022/07/13 05:21,43
143,2022/07/13 05:21,54
144,2022/07/13 05:22,40
144,2022/07/13 05:22,46
145,2022/07/13 05:23,44
146,2022/07/13 05:23,45
146,2022/07/13 05:23,48
146,2022/07/13 05:23,51
147,2022/07/13 05:24,39
148,2022/07/13 05:24,49
149,2022/07/13 05:25,50
150,2022/07/13 05:26,46
150,2022/07/13 05:26,48
151,2022/07/13 05:26,34
152,2022/07/13 05:27,44
152,2022/07/13 05:27,47
152,2022/07/13 05:27,54
153,2022/07/13 05:28,39
153,2022/07/13 05:28,42
153,2022/07/13 05:28,47
154,2022/07/13 05:29,44
154,2022/07/13 05:29,48
154,2022/07/13 05:29,55
155,2022/07/13 05:29,46
156,2022/07/13 05:30,36
157,2022/07/13 05:30,43
157,2022/07/13 05:30,45
157,2022/07/13 05:30,46
158,2022/07/13 05:31,41
159,2022/07/13 05:32,44
160,2022/07/13 05:32,38
160,2022/07/13 05:32,46
160,2022/07/13 05:32,47
161,2022/07/13 05:33,36
162,2022/07/13 05:33,46
163,2022/07/13 05:33,43
164,2022/07/13 05:34,40
165,2022/07/13 05:34,47
165,2022/07/13 05:34,48
165,2022/07/13 05:34,52
166,2022/07/13 05:34,41
167,2022/07/13 05:35,38
167,2022/07/13 05:35,41
167,2022/07/13 05:35,42
167,2022/07/13 05:35,47
167,2022/07/13 05:35,48
168,2022/07/13 05:36,38
169,2022/07/13 05:36,41
169,2022/07/13 05:36,48
169,2022/07/13 05:36,50
170,2022/07/13 05:36,50
171,2022/07/13 05:37,44
171,2022/07/13 05:37,45
171,2022/07/13 05:37,46
171,2022/07/13 05:37,50
171,2022/07/13 05:37,52
171,2022/07/13 05:37,55
172,2022/07/13 05:38,39
172,2022/07/13 05:38,39
173,2022/07/13 05:40,41
173,2022/07/13 05:40,43
173,2022/07/13 05:40,49
174,2022/07/13 05:41,49
175,2022/07/13 05:42,31
176,2022/07/13 05:42,42
176,2022/07/13 05:42,43
176,2022/07/13 05:42,47
176,2022/07/13 05:42,56
177,2022/07/13 05:43,42
177,2022/07/13 05:43,48
178,2022/07/13 05:43,45
179,2022/07/13 05:44,35
179,2022/07/13 05:44,37
179,2022/07/13 05:44,42
179,2022/07/13 05:44,43
179,2022/07/13 05:44,47
180,2022/07/13 05:44,39
180,2022/07/13 05:44,57
181,2022/07/13 05:45,39
181,2022/07/13 05:45,48
181,2022/07/13 05:45,50
181,2022/07/13 05:45,50
182,2022/07/13 05:46,45
183,2022/07/13 05:46,46
184,2022/07/13 05:46,40
185,2022/07/13 05:47,40
185,2022/07/13 05:47,46
185,2022/07/13 05:47,47
185,2022/07/13 05:47,58
186,2022/07/13 05:48,32
186,2022/07/13 05:48,46
186,2022/07/13 05:48,48
187,2022/07/13 05:49,35
187,2022/07/13 05:49,41
187,2022/07/13 05:49,47
187,2022/07/13 05:49,51
188,2022/07/13 05:50,39
188,2022/07/13 05:50,41
188,2022/07/13 05:50,44
188,2022/07/13 05:50,45
188,2022/07/13 05:50,46
188,2022/07/13 05:50,49
188,2022/07/13 05:50,53
189,2022/07/13 05:50,42
190,2022/07/13 05:51,48
191,2022/07/13 05:52,38
192,2022/07/13 05:52,29
192,2022/07/13 05:52,53
193,2022/07/13 05:52,51
194,2022/07/13 05:53,34
195,2022/07/13 05:53,41
195,2022/07/13 05:53,49
195,2022/07/13 05:53,51
195,2022/07/13 05:53,52
196,2022/07/13 05:54,36
197,2022/07/13 05:54,44
197,2022/07/13 05:54,48
198,2022/07/13 05:55,38
198,2022/07/13 05:55,40
198,2022/07/13 05:55,51
199,2022/07/13 05:55,46
199,2022/07/13 05:55,50
199,2022/07/13 05:55,51
200,2022/07/13 05:56,49
200,2022/07/13 05:56,53
201,2022/07/13 05:57,40
202,2022/07/13 05:57,48
202,2022/07/13 05:57,49
202,2022/07/13 05:57,50
202,2022/07/13 05:57,55
203,2022/07/13 05:58,49
204,2022/07/13 05:59,40
205,2022/07/13 05:59,40
205,2022/07/13 05:59,41
205,2022/07/13 05:59,50
205,2022/07/13 05:59,51
205,2022/07/13 05:59,53
206,2022/07/13 05:59,47
207,2022/07/13 06:00,49
208,2022/07/13 06:00,39
209,2022/07/13 06:01,38
209,2022/07/13 06:01,38
209,2022/07/13 06:01,53
210,2022/07/13 06:02,40
210,2022/07/13 06:02,46
210,2022/07/13 06:02,49
211,2022/07/13 06:03,40
211,2022/07/13 06:03,45
211,2022/07/13 06:03,48
212,2022/07/13 06:03,47
213,2022/07/13 06:04,44
214,2022/07/13 06:04,47
214,2022/07/13 06:04,54
215,2022/07/13 06:05,35
215,2022/07/13 06:05,45
216,2022/07/13 06:05,32
217,2022/07/13 06:06,33
217,2022/07/13 06:06,34
217,2022/07/13 06:06,35
217,2022/07/13 06:06,49
217,2022/07/13 06:06,50
218,2022/07/13 06:06,45
219,2022/07/13 06:07,45
219,2022/07/13 06:07,47
219,2022/07/13 06:07,49
219,2022/07/13 06:07,50
220,2022/07/13 06:07,42
221,2022/07/13 06:08,44
222,2022/07/13 06:09,37
223,2022/07/13 06:09,42
223,2022/07/13 06:09,44
223,2022/07/13 06:09,47
224,2022/07/13 06:10,41
224,2022/07/13 06:10,43
225,2022/07/13 06:11,45
226,2022/07/13 06:11,47
226,2022/07/13 06:11,48
227,2022/07/13 06:12,41
228,2022/07/13 06:12,36
229,2022/07/13 06:13,42
229,2022/07/13 06:13,49
230,2022/07/13 06:13,39
230,2022/07/13 06:13,49
230,2022/07/13 06:13,53
230,2022/07/13 06:13,55
231,2022/07/13 06:14,37
232,2022/07/13 06:14,40
232,2022/07/13 06:14,40
232,2022/07/13 06:14,50
232,2022/07/13 06:14,53
233,2022/07/13 06:15,50
233,2022/07/13 06:15,52
233,2022/07/13 06:15,54
234,2022/07/13 06:15,49
235,2022/07/13 06:16,44
235,2022/07/13 06:16,46
235,2022/07/13 06:16,48
235,2022/07/13 06:16,57
236,2022/07/13 06:16,47
237,2022/07/13 06:17,42
237,2022/07/13 06:17,53
238,2022/07/13 06:18,34
238,2022/07/13 06:18,48
238,2022/07/13 06:18,48
238,2022/07/13 06:18,50
239,2022/07/13 06:18,55
240,2022/07/13 06:18,35
241,2022/07/13 06:19,46
241,2022/07/13 06:19,47
242,2022/07/13 06:20,51
243,2022/07/13 06:20,45
244,2022/07/13 06:21,36
244,2022/07/13 06:21,39
244,2022/07/13 06:21,45
244,2022/07/13 06:21,51
245,2022/07/13 06:22,36
245,2022/07/13 06:22,45
245,2022/07/13 06:22,47
246,2022/07/13 06:22,50
247,2022/07/13 06:23,37
247,2022/07/13 06:23,42
247,2022/07/13 06:23,46
247,2022/07/13 06:23,49
248,2022/07/13 06:23,27
249,2022/07/13 06:24,35
250,2022/07/13 06:24,39
250,2022/07/13 06:24,40
250,2022/07/13 06:24,49
250,2022/07/13 06:24,52
251,2022/07/13 06:24,45
252,2022/07/13 06:24,40
253,2022/07/13 06:25,32
254,2022/07/13 06:25,40
254,2022/07/13 06:25,49
254,2022/07/13 06:25,50
254,2022/07/13 06:25,53
255,2022/07/13 06:25,49
256,2022/07/13 06:26,45
257,2022/07/13 06:26,48
258,2022/07/13 06:27,41
258,2022/07/13 06:27,43
258,2022/07/13 06:27,48
258,2022/07/13 06:27,49
259,2022/07/13 06:27,46
260,2022/07/13 06:28,43
260,2022/07/13 06:28,52
261,2022/07/13 06:28,34
262,2022/07/13 06:29,32
262,2022/07/13 06:29,44
262,2022/07/13 06:29,51
262,2022/07/13 06:29,57
263,2022/07/13 06:29,42
263,2022/07/13 06:29,52
264,2022/07/13 06:30,42
264,2022/07/13 06:30,50
264,2022/07/13 06:30,52
265,2022/07/13 06:30,45
266,2022/07/13 06:30,37
267,2022/07/13 06:31,37
268,2022/07/13 06:31,37
268,2022/07/13 06:31,49
269,2022/07/13 06:31,48
270,2022/07/13 06:32,40
270,2022/07/13 06:32,44
270,2022/07/13 06:32,53
271,2022/07/13 06:33,44
272,2022/07/13 06:33,39
273,2022/07/13 06:34,41
273,2022/07/13 06:34,48
274,2022/07/13 06:34,45
275,2022/07/13 06:34,45
276,2022/07/13 06:35,52
277,2022/07/13 06:35,38
278,2022/07/13 06:36,40
278,2022/07/13 06:36,41
278,2022/07/13 06:36,46
279,2022/07/13 06:37,45
280,2022/07/13 06:37,42
280,2022/07/13 06:37,43
281,2022/07/13 06:37,51
282,2022/07/13 06:38,44
282,2022/07/13 06:38,45
282,2022/07/13 06:38,54
283,2022/07/13 06:38,48
284,2022/07/13 06:39,43
284,2022/07/13 06:39,46
284,2022/07/13 06:39,50
284,2022/07/13 06:39,56
285,2022/07/13 06:40,40
285,2022/07/13 06:40,45
285,2022/07/13 06:40,46
285,2022/07/13 06:40,46
285,2022/07/13 06:40,46
285,2022/07/13 06:40,49
286,2022/07/13 06:40,49
286,2022/07/13 06:40,49
287,2022/07/13 06:40,37
288,2022/07/13 06:41,37
288,2022/07/13 06:41,43
289,2022/07/13 06:41,50
290,2022/07/13 06:41,52
291,2022/07/13 06:42,42
291,2022/07/13 06:42,43
291,2022/07/13 06:42,44
292,2022/07/13 06:42,49
293,2022/07/13 06:43,36
293,2022/07/13 06:43,39
293,2022/07/13 06:43,50
294,2022/07/13 06:43,46
295,2022/07/13 06:44,44
295,2022/07/13 06:44,48
295,2022/07/13 06:44,53
296,2022/07/13 06:45,45
297,2022/07/13 06:45,42
297,2022/07/13 06:45,46
297,2022/07/13 06:45,49
297,2022/07/13 06:45,51
297,2022/07/13 06:45,53
298,2022/07/13 06:46,50
298,2022/07/13 06:46,51
299,2022/07/13 06:46,46
299,2022/07/13 06:46,47
300,2022/07/13 06:47,46
300,2022/07/13 06:47,50
300,2022/07/13 06:47,50
301,2022/07/13 06:48,38
301,2022/07/13 06:48,38
301,2022/07/13 06:48,44
301,2022/07/13 06:48,54
302,2022/07/13 06:49,40
302,2022/07/13 06:49,45
302,2022/07/13 06:49,46
302,2022/07/13 06:49,49
303,2022/07/13 06:50,43
303,2022/07/13 06:50,44
303,2022/07/13 06:50,47
304,2022/07/13 06:50,52
305,2022/07/13 06:51,40
305,2022/07/13 06:51,46
305,2022/07/13 06:51,47
305,2022/07/13 06:51,48
305,2022/07/13 06:51,50
305,2022/07/13 06:51,52
306,2022/07/13 06:51,39
306,2022/07/13 06:51,45
307,2022/07/13 06:52,42
307,2022/07/13 06:52,43
307,2022/07/13 06:52,44
307,2022/07/13 06:52,44
307,2022/07/13 06:52,46
307,2022/07/13 06:52,52
308,2022/07/13 06:52,47
309,2022/07/13 06:53,40
309,2022/07/13 06:53,45
309,2022/07/13 06:53,45
309,2022/07/13 06:53,48
309,2022/07/13 06:53,51
309,2022/07/13 06:53,54
310,2022/07/13 06:53,44
311,2022/07/13 06:53,60
312,2022/07/13 06:54,39
312,2022/07/13 06:54,47
312,2022/07/13 06:54,53
312,2022/07/13 06:54,60
313,2022/07/13 06:54,48
313,2022/07/13 06:54,53
314,2022/07/13 06:55,47
314,2022/07/13 06:55,47
314,2022/07/13 06:55,52
315,2022/07/13 06:55,47
316,2022/07/13 06:56,43
316,2022/07/13 06:56,46
316,2022/07/13 06:56,48
316,2022/07/13 06:56,50
317,2022/07/13 06:57,33
317,2022/07/13 06:57,45
317,2022/07/13 06:57,47
317,2022/07/13 06:57,51
318,2022/07/13 06:57,46
318,2022/07/13 06:57,51
319,2022/07/13 06:58,46
320,2022/07/13 06:58,49
321,2022/07/13 07:00,48
321,2022/07/13 07:00,50
321,2022/07/13 07:00,53
322,2022/07/13 07:00,47
323,2022/07/13 07:01,38
323,2022/07/13 07:01,42
323,2022/07/13 07:01,48
323,2022/07/13 07:01,51
324,2022/07/13 07:02,38
324,2022/07/13 07:02,45
325,2022/07/13 07:03,44
325,2022/07/13 07:03,45
326,2022/07/13 07:03,44
326,2022/07/13 07:03,52
327,2022/07/13 07:04,41
327,2022/07/13 07:04,44
327,2022/07/13 07:04,45
327,2022/07/13 07:04,45
327,2022/07/13 07:04,47
327,2022/07/13 07:04,53
328,2022/07/13 07:04,51
329,2022/07/13 07:05,44
329,2022/07/13 07:05,46
330,2022/07/13 07:06,43
330,2022/07/13 07:06,46
330,2022/07/13 07:06,50
331,2022/07/13 07:06,45
332,2022/07/13 07:07,40
333,2022/07/13 07:08,38
333,2022/07/13 07:08,43
333,2022/07/13 07:08,43
333,2022/07/13 07:08,47
333,2022/07/13 07:08,49
334,2022/07/13 07:08,50
335,2022/07/13 07:09,39
335,2022/07/13 07:09,42
335,2022/07/13 07:09,46
336,2022/07/13 07:10,42
336,2022/07/13 07:10,43
336,2022/07/13 07:10,44
336,2022/07/13 07:10,44
336,2022/07/13 07:10,58
337,2022/07/13 07:10,44
338,2022/07/13 07:11,41
339,2022/07/13 07:12,45
340,2022/07/13 07:12,40
341,2022/07/13 07:12,53
342,2022/07/13 07:12,37
343,2022/07/13 07:13,39
344,2022/07/13 07:13,46
345,2022/07/13 07:13,34
346,2022/07/13 07:14,46
347,2022/07/13 07:14,41
347,2022/07/13 07:14,52
348,2022/07/13 07:15,47
348,2022/07/13 07:15,55
349,2022/07/13 07:16,37
349,2022/07/13 07:16,38
350,2022/07/13 07:16,44
350,2022/07/13 07:16,52
351,2022/07/13 07:17,36
352,2022/07/13 07:18,44
353,2022/07/13 07:18,46
354,2022/07/13 07:19,42
354,2022/07/13 07:19,45
355,2022/07/13 07:20,38
356,2022/07/13 07:20,44
357,2022/07/13 07:20,51
357,2022/07/13 07:20,53
357,2022/07/13 07:20,53
358,2022/07/13 07:21,43
359,2022/07/13 07:22,47
360,2022/07/13 07:23,40
361,2022/07/13 07:23,37
362,2022/07/13 07:24,36
362,2022/07/13 07:24,40
363,2022/07/13 07:24,30
363,2022/07/13 07:24,40
364,2022/07/13 07:24,44
365,2022/07/13 07:25,42
365,2022/07/13 07:25,46
365,2022/07/13 07:25,49
366,2022/07/13 07:25,51
367,2022/07/13 07:26,41
368,2022/07/13 07:27,43
369,2022/07/13 07:27,48
370,2022/07/13 07:28,44
371,2022/07/13 07:29,37
372,2022/07/13 07:29,45
372,2022/07/13 07:29,59
373,2022/07/13 07:29,49
374,2022/07/13 07:30,43
375,2022/07/13 07:30,42
376,2022/07/13 07:31,40
376,2022/07/13 07:31,47
377,2022/07/13 07:31,50
377,2022/07/13 07:31,58
378,2022/07/13 07:32,56
379,2022/07/13 07:33,37
379,2022/07/13 07:33,38
379,2022/07/13 07:33,40
379,2022/07/13 07:33,41
379,2022/07/13 07:33,45
380,2022/07/13 07:34,48
380,2022/07/13 07:34,48
381,2022/07/13 07:36,41
382,2022/07/13 07:36,39
382,2022/07/13 07:36,41
382,2022/07/13 07:36,46
382,2022/07/13 07:36,59
383,2022/07/13 07:36,49
383,2022/07/13 07:36,52
384,2022/07/13 07:37,44
385,2022/07/13 07:38,48
386,2022/07/13 07:39,39
387,2022/07/13 07:40,33
388,2022/07/13 07:41,41
389,2022/07/13 07:41,46
390,2022/07/13 07:41,43
391,2022/07/13 07:41,35
392,2022/07/13 07:42,39
393,2022/07/13 07:42,46
394,2022/07/13 07:43,46
395,2022/07/13 07:43,47
396,2022/07/13 07:44,52
397,2022/07/13 07:45,47
398,2022/07/13 07:45,37
399,2022/07/13 07:46,42
400,2022/07/13 07:47,47
400,2022/07/13 07:47,52
401,2022/07/13 07:47,48
402,2022/07/13 07:48,37
402,2022/07/13 07:48,44
403,2022/07/13 07:48,43
404,2022/07/13 07:49,49
404,2022/07/13 07:49,52
405,2022/07/13 07:50,42
405,2022/07/13 07:50,45
406,2022/07/13 07:51,46
406,2022/07/13 07:51,50
407,2022/07/13 07:51,46
408,2022/07/13 07:52,50
409,2022/07/13 07:52,49
410,2022/07/13 07:52,44
411,2022/07/13 07:53,32
411,2022/07/13 07:53,34
412,2022/07/13 07:53,40
413,2022/07/13 07:54,40
414,2022/07/13 07:54,39
414,2022/07/13 07:54,41
415,2022/07/13 07:55,39
416,2022/07/13 07:55,40
417,2022/07/13 07:56,39
417,2022/07/13 07:56,57
418,2022/07/13 07:56,40
418,2022/07/13 07:56,51
419,2022/07/13 07:56,36
420,2022/07/13 07:57,35
420,2022/07/13 07:57,38
421,2022/07/13 07:58,51
422,2022/07/13 07:58,47
423,2022/07/13 07:59,42
424,2022/07/13 07:59,45
425,2022/07/13 08:00,48
426,2022/07/13 08:00,40
426,2022/07/13 08:00,47
427,2022/07/13 08:02,49
428,2022/07/13 08:02,39
429,2022/07/13 08:02,28
430,2022/07/13 08:03,41
431,2022/07/13 08:04,37
431,2022/07/13 08:04,45
432,2022/07/13 08:04,52
433,2022/07/13 08:05,39
433,2022/07/13 08:05,46
434,2022/07/13 08:05,43
435,2022/07/13 08:06,39
436,2022/07/13 08:06,45
436,2022/07/13 08:06,46
437,2022/07/13 08:06,46
438,2022/07/13 08:07,49
439,2022/07/13 08:07,50
440,2022/07/13 08:08,32
441,2022/07/13 08:08,42
442,2022/07/13 08:09,46
443,2022/07/13 08:09,39
443,2022/07/13 08:09,44
444,2022/07/13 08:10,34
445,2022/07/13 08:12,40
445,2022/07/13 08:12,42
446,2022/07/13 08:12,43
446,2022/07/13 08:12,47
447,2022/07/13 08:13,40
448,2022/07/13 08:13,44
448,2022/07/13 08:13,45
448,2022/07/13 08:13,46
449,2022/07/13 08:14,28
450,2022/07/13 08:14,49
451,2022/07/13 08:15,37
452,2022/07/13 08:15,37
452,2022/07/13 08:15,44
453,2022/07/13 08:15,49
454,2022/07/13 08:15,30
455,2022/07/13 08:16,43
456,2022/07/13 08:16,38
457,2022/07/13 08:17,45
458,2022/07/13 08:18,33
459,2022/07/13 08:18,48
460,2022/07/13 08:19,39
461,2022/07/13 08:21,43
462,2022/07/13 08:22,47
463,2022/07/13 08:23,38
464,2022/07/13 08:23,44
464,2022/07/13 08:23,48
465,2022/07/13 08:23,42
466,2022/07/13 08:24,48
467,2022/07/13 08:25,41
467,2022/07/13 08:25,45
468,2022/07/13 08:25,51
469,2022/07/13 08:26,47
469,2022/07/13 08:26,52
470,2022/07/13 08:27,27
471,2022/07/13 08:27,48
472,2022/07/13 08:31,41
472,2022/07/13 08:31,47
473,2022/07/13 08:32,41
473,2022/07/13 08:32,46
474,2022/07/13 08:33,32
475,2022/07/13 08:34,37
476,2022/07/13 08:34,47
477,2022/07/13 08:35,44
477,2022/07/13 08:35,46
478,2022/07/13 08:35,41
479,2022/07/13 08:36,52
480,2022/07/13 08:37,42
481,2022/07/13 08:37,34
482,2022/07/13 08:38,49
483,2022/07/13 08:38,36
484,2022/07/13 08:38,39
485,2022/07/13 08:39,42
485,2022/07/13 08:39,53
486,2022/07/13 08:40,40
487,2022/07/13 08:41,44
488,2022/07/13 08:41,45
489,2022/07/13 08:42,37
490,2022/07/13 08:43,35
491,2022/07/13 08:43,32
491,2022/07/13 08:43,32
492,2022/07/13 08:43,58
493,2022/07/13 08:44,53
494,2022/07/13 08:46,42
494,2022/07/13 08:46,45
494,2022/07/13 08:46,49
495,2022/07/13 08:48,36
496,2022/07/13 08:48,48
497,2022/07/13 08:50,40
497,2022/07/13 08:50,41
498,2022/07/13 08:51,39
498,2022/07/13 08:51,44
499,2022/07/13 08:51,40
500,2022/07/13 08:52,44
500,2022/07/13 08:52,52
501,2022/07/13 08:53,58
502,2022/07/13 08:54,41
502,2022/07/13 08:54,42
503,2022/07/13 08:55,50
504,2022/07/13 08:56,58
505,2022/07/13 08:57,38
505,2022/07/13 08:57,46
506,2022/07/13 08:58,46
507,2022/07/13 08:59,38
507,2022/07/13 08:59,41
508,2022/07/13 08:59,41
509,2022/07/13 09:00,32
509,2022/07/13 09:00,34
509,2022/07/13 09:00,37
510,2022/07/13 09:00,43
511,2022/07/13 09:02,37
512,2022/07/13 09:03,52
513,2022/07/13 09:03,44
514,2022/07/13 09:03,45
515,2022/07/13 09:06,45
516,2022/07/13 09:06,41
517,2022/07/13 09:07,40
518,2022/07/13 09:07,45
519,2022/07/13 09:08,44
519,2022/07/13 09:08,50
520,2022/07/13 09:09,37
520,2022/07/13 09:09,46
520,2022/07/13 09:09,49
521,2022/07/13 09:09,50
522,2022/07/13 09:09,47
523,2022/07/13 09:11,40
524,2022/07/13 09:12,40
525,2022/07/13 09:13,27
526,2022/07/13 09:14,33
526,2022/07/13 09:14,38
527,2022/07/13 09:16,20
528,2022/07/13 09:16,33
529,2022/07/13 09:17,42
530,2022/07/13 09:18,40
530,2022/07/13 09:18,41
531,2022/07/13 09:19,45
532,2022/07/13 09:19,45
533,2022/07/13 09:20,53
534,2022/07/13 09:21,40
535,2022/07/13 09:21,43
536,2022/07/13 09:22,50
537,2022/07/13 09:23,47
538,2022/07/13 09:25,26
539,2022/07/13 09:26,43
540,2022/07/13 09:27,36
541,2022/07/13 09:28,43
542,2022/07/13 09:29,53
543,2022/07/13 09:29,45
543,2022/07/13 09:29,50
543,2022/07/13 09:29,55
544,2022/07/13 09:30,29
544,2022/07/13 09:30,34
545,2022/07/13 09:30,55
546,2022/07/13 09:31,25
546,2022/07/13 09:31,46
547,2022/07/13 09:31,31
548,2022/07/13 09:32,45
549,2022/07/13 09:33,42
549,2022/07/13 09:33,49
550,2022/07/13 09:34,40
551,2022/07/13 09:35,46
552,2022/07/13 09:36,43
553,2022/07/13 09:36,48
554,2022/07/13 09:38,46
555,2022/07/13 09:39,30
555,2022/07/13 09:39,36
555,2022/07/13 09:39,37
556,2022/07/13 09:40,40
557,2022/07/13 09:40,50
558,2022/07/13 09:41,45
559,2022/07/13 09:41,46
560,2022/07/13 09:44,44
561,2022/07/13 09:45,30
562,2022/07/13 09:46,37
562,2022/07/13 09:46,38
562,2022/07/13 09:46,38
563,2022/07/13 09:47,44
564,2022/07/13 09:50,46
565,2022/07/13 09:51,43
566,2022/07/13 09:51,43
567,2022/07/13 09:53,36
568,2022/07/13 09:54,44
569,2022/07/13 09:55,32
569,2022/07/13 09:55,37
570,2022/07/13 09:56,31
570,2022/07/13 09:56,31
570,2022/07/13 09:56,34
571,2022/07/13 09:56,37
572,2022/07/13 09:58,36
573,2022/07/13 09:58,31
574,2022/07/13 10:00,33
574,2022/07/13 10:00,42
575,2022/07/13 10:00,48
576,2022/07/13 10:01,48
