,record_number,date_time,recorded_speeds
142,138,2022/07/04 09:20,44
143,138,2022/07/04 09:20,45
144,139,2022/07/04 09:24,49
145,140,2022/07/04 09:24,59
146,141,2022/07/04 09:25,45
147,142,2022/07/04 09:25,51
148,143,2022/07/04 09:26,53
149,144,2022/07/04 09:28,46
150,145,2022/07/04 09:29,53
151,146,2022/07/04 09:30,50
152,147,2022/07/04 09:31,62
153,148,2022/07/04 09:33,56
154,149,2022/07/04 09:34,53
155,150,2022/07/04 09:35,49
156,151,2022/07/04 09:36,57
157,152,2022/07/04 09:37,47
158,153,2022/07/04 09:38,56
159,154,2022/07/04 09:42,43
160,154,2022/07/04 09:42,46
161,155,2022/07/04 09:42,49
162,156,2022/07/04 09:43,58
163,157,2022/07/04 09:44,48
164,158,2022/07/04 09:45,53
165,159,2022/07/04 09:49,46
166,160,2022/07/04 09:53,45
167,161,2022/07/04 09:58,52
168,162,2022/07/04 10:07,50
169,163,2022/07/04 10:07,53
170,164,2022/07/04 10:10,69
171,165,2022/07/04 10:13,39
172,166,2022/07/04 10:15,51
173,167,2022/07/04 10:16,51
174,168,2022/07/04 10:20,50
175,169,2022/07/04 10:20,50
176,170,2022/07/04 10:27,51
177,171,2022/07/04 10:30,62
178,172,2022/07/04 10:31,50
179,172,2022/07/04 10:31,53
180,173,2022/07/04 10:41,50
181,173,2022/07/04 10:41,54
182,174,2022/07/04 10:43,52
183,175,2022/07/04 10:45,64
184,176,2022/07/04 10:46,50
185,177,2022/07/04 10:48,48
186,178,2022/07/04 10:50,49
187,179,2022/07/04 10:50,55
188,180,2022/07/04 10:52,52
189,181,2022/07/04 10:52,48
190,182,2022/07/04 10:53,45
191,183,2022/07/04 10:54,61
192,184,2022/07/04 10:55,48
193,185,2022/07/04 10:56,47
194,186,2022/07/04 10:58,48
195,187,2022/07/04 10:59,41
196,188,2022/07/04 11:00,57
197,189,2022/07/04 11:01,51
198,190,2022/07/04 11:02,48
199,191,2022/07/04 11:04,41
200,191,2022/07/04 11:04,67
201,192,2022/07/04 11:05,62
202,193,2022/07/04 11:09,43
203,194,2022/07/04 11:10,49
204,195,2022/07/04 11:11,47
205,196,2022/07/04 11:15,49
206,197,2022/07/04 11:22,50
207,198,2022/07/04 11:24,57
208,199,2022/07/04 11:24,54
209,200,2022/07/04 11:25,45
210,201,2022/07/04 11:26,60
211,202,2022/07/04 11:27,45
212,203,2022/07/04 11:30,46
213,204,2022/07/04 11:30,57
214,205,2022/07/04 11:31,49
215,205,2022/07/04 11:31,54
216,206,2022/07/04 11:33,60
217,207,2022/07/04 11:34,46
218,208,2022/07/04 11:35,54
219,208,2022/07/04 11:35,58
220,209,2022/07/04 11:38,59
221,210,2022/07/04 11:38,54
222,211,2022/07/04 11:41,66
223,212,2022/07/04 11:46,57
224,213,2022/07/04 11:51,49
225,214,2022/07/04 11:52,50
226,215,2022/07/04 11:55,51
227,216,2022/07/04 11:57,41
228,216,2022/07/04 11:57,48
229,217,2022/07/04 11:58,50
230,218,2022/07/04 11:59,50
231,219,2022/07/04 12:00,54
232,220,2022/07/04 12:01,66
233,221,2022/07/04 12:02,55
234,222,2022/07/04 12:03,54
235,223,2022/07/04 12:08,51
236,224,2022/07/04 12:08,54
237,224,2022/07/04 12:08,55
238,225,2022/07/04 12:09,49
239,226,2022/07/04 12:09,49
240,227,2022/07/04 12:13,53
241,228,2022/07/04 12:17,57
242,229,2022/07/04 12:18,46
243,230,2022/07/04 12:18,57
244,231,2022/07/04 12:20,53
245,232,2022/07/04 12:21,51
246,233,2022/07/04 12:22,28
247,233,2022/07/04 12:22,48
248,234,2022/07/04 12:22,45
249,235,2022/07/04 12:24,63
250,236,2022/07/04 12:26,52
251,237,2022/07/04 12:26,60
252,238,2022/07/04 12:27,48
253,239,2022/07/04 12:28,55
254,240,2022/07/04 12:30,59
255,241,2022/07/04 12:31,52
256,242,2022/07/04 12:35,51
257,242,2022/07/04 12:35,54
258,243,2022/07/04 12:35,57
259,244,2022/07/04 12:38,49
260,245,2022/07/04 12:39,52
261,246,2022/07/04 12:40,52
262,247,2022/07/04 12:41,57
263,248,2022/07/04 12:42,50
264,249,2022/07/04 12:43,52
265,250,2022/07/04 12:44,56
266,251,2022/07/04 12:48,53
267,252,2022/07/04 12:50,54
268,253,2022/07/04 12:51,46
269,254,2022/07/04 12:53,54
270,255,2022/07/04 12:55,47
271,256,2022/07/04 12:56,45
272,256,2022/07/04 12:56,48
273,257,2022/07/04 12:59,51
274,258,2022/07/04 13:00,54
275,259,2022/07/04 13:01,49
276,260,2022/07/04 13:02,46
277,261,2022/07/04 13:06,48
278,261,2022/07/04 13:06,54
279,262,2022/07/04 13:08,54
280,262,2022/07/04 13:08,56
281,263,2022/07/04 13:08,57
282,264,2022/07/04 13:11,54
283,264,2022/07/04 13:11,55
284,265,2022/07/04 13:12,63
285,266,2022/07/04 13:12,44
286,266,2022/07/04 13:12,55
287,267,2022/07/04 13:16,48
288,268,2022/07/04 13:20,55
289,269,2022/07/04 13:20,56
290,270,2022/07/04 13:22,51
291,271,2022/07/04 13:25,51
292,272,2022/07/04 13:26,52
293,273,2022/07/04 13:27,54
294,274,2022/07/04 13:28,57
295,275,2022/07/04 13:29,49
296,276,2022/07/04 13:29,54
297,277,2022/07/04 13:30,48
298,277,2022/07/04 13:30,49
299,277,2022/07/04 13:30,51
300,278,2022/07/04 13:30,52
301,279,2022/07/04 13:31,39
302,280,2022/07/04 13:32,48
303,281,2022/07/04 13:33,60
304,282,2022/07/04 13:34,54
305,283,2022/07/04 13:34,65
306,284,2022/07/04 13:36,36
307,285,2022/07/04 13:37,42
308,285,2022/07/04 13:37,46
309,286,2022/07/04 13:38,53
310,287,2022/07/04 13:39,51
311,288,2022/07/04 13:39,55
312,289,2022/07/04 13:41,48
313,290,2022/07/04 13:42,46
314,291,2022/07/04 13:42,55
315,292,2022/07/04 13:45,50
316,293,2022/07/04 13:47,42
317,294,2022/07/04 13:50,47
318,295,2022/07/04 13:51,48
319,296,2022/07/04 13:51,51
320,297,2022/07/04 13:54,52
321,298,2022/07/04 13:55,64
322,299,2022/07/04 13:56,51
323,300,2022/07/04 14:02,49
324,301,2022/07/04 14:04,54
325,302,2022/07/04 14:06,48
326,303,2022/07/04 14:09,58
