,record_number,date_time,recorded_speeds
122,81,2022/07/07 16:50,46
123,82,2022/07/07 16:51,44
124,82,2022/07/07 16:51,51
125,83,2022/07/07 16:52,49
126,84,2022/07/07 16:52,47
127,85,2022/07/07 16:52,44
128,86,2022/07/07 16:53,46
129,87,2022/07/07 16:53,42
130,88,2022/07/07 16:55,47
131,89,2022/07/07 16:55,39
132,90,2022/07/07 16:56,34
133,91,2022/07/07 16:56,41
134,92,2022/07/07 16:57,25
135,92,2022/07/07 16:57,41
136,93,2022/07/07 16:58,50
137,94,2022/07/07 16:59,37
138,95,2022/07/07 16:59,43
139,96,2022/07/07 17:00,39
140,96,2022/07/07 17:00,42
141,96,2022/07/07 17:00,59
142,97,2022/07/07 17:01,38
143,97,2022/07/07 17:01,39
144,97,2022/07/07 17:01,42
145,97,2022/07/07 17:01,45
146,97,2022/07/07 17:01,47
147,98,2022/07/07 17:02,49
148,98,2022/07/07 17:02,50
149,99,2022/07/07 17:03,37
150,100,2022/07/07 17:04,48
151,101,2022/07/07 17:04,47
152,102,2022/07/07 17:05,52
153,103,2022/07/07 17:06,49
154,104,2022/07/07 17:06,39
155,105,2022/07/07 17:07,34
156,105,2022/07/07 17:07,35
157,105,2022/07/07 17:07,50
158,106,2022/07/07 17:09,27
159,106,2022/07/07 17:09,49
160,107,2022/07/07 17:10,45
161,107,2022/07/07 17:10,47
162,107,2022/07/07 17:10,50
163,108,2022/07/07 17:10,53
164,109,2022/07/07 17:11,51
165,110,2022/07/07 17:12,45
166,111,2022/07/07 17:13,47
167,112,2022/07/07 17:14,47
168,113,2022/07/07 17:15,44
169,113,2022/07/07 17:15,53
170,114,2022/07/07 17:15,47
171,115,2022/07/07 17:16,53
172,116,2022/07/07 17:17,45
173,116,2022/07/07 17:17,52
174,117,2022/07/07 17:17,56
175,118,2022/07/07 17:17,49
176,119,2022/07/07 17:19,45
177,120,2022/07/07 17:19,51
178,121,2022/07/07 17:19,43
179,122,2022/07/07 17:20,49
180,123,2022/07/07 17:21,37
181,123,2022/07/07 17:21,41
182,123,2022/07/07 17:21,49
183,123,2022/07/07 17:21,51
184,123,2022/07/07 17:21,55
185,124,2022/07/07 17:21,44
186,125,2022/07/07 17:21,50
187,126,2022/07/07 17:22,38
188,127,2022/07/07 17:22,48
189,128,2022/07/07 17:22,45
190,129,2022/07/07 17:23,40
191,130,2022/07/07 17:23,51
192,131,2022/07/07 17:24,29
193,132,2022/07/07 17:25,51
194,132,2022/07/07 17:25,55
195,132,2022/07/07 17:25,68
196,133,2022/07/07 17:26,35
197,133,2022/07/07 17:26,39
198,133,2022/07/07 17:26,46
199,133,2022/07/07 17:26,46
200,134,2022/07/07 17:28,42
201,134,2022/07/07 17:28,46
202,135,2022/07/07 17:28,47
203,136,2022/07/07 17:30,42
204,136,2022/07/07 17:30,43
205,137,2022/07/07 17:31,37
206,138,2022/07/07 17:31,38
207,139,2022/07/07 17:32,39
208,139,2022/07/07 17:32,55
209,140,2022/07/07 17:35,46
210,141,2022/07/07 17:36,47
211,141,2022/07/07 17:36,49
212,142,2022/07/07 17:39,44
213,143,2022/07/07 17:40,55
214,144,2022/07/07 17:41,52
215,145,2022/07/07 17:43,44
216,145,2022/07/07 17:43,44
217,146,2022/07/07 17:44,50
218,147,2022/07/07 17:47,45
219,148,2022/07/07 17:50,48
220,149,2022/07/07 17:50,46
221,150,2022/07/07 17:51,45
222,151,2022/07/07 17:52,34
223,151,2022/07/07 17:52,44
224,151,2022/07/07 17:52,47
225,152,2022/07/07 17:53,50
226,153,2022/07/07 17:55,45
227,153,2022/07/07 17:55,46
228,153,2022/07/07 17:55,57
229,154,2022/07/07 17:57,43
230,154,2022/07/07 17:57,43
231,155,2022/07/07 17:59,39
232,155,2022/07/07 17:59,43
233,156,2022/07/07 18:00,37
234,156,2022/07/07 18:00,46
235,157,2022/07/07 18:00,48
236,158,2022/07/07 18:01,34
237,158,2022/07/07 18:01,48
238,159,2022/07/07 18:02,38
239,159,2022/07/07 18:02,43
240,159,2022/07/07 18:02,50
241,160,2022/07/07 18:05,30
242,161,2022/07/07 18:05,42
243,161,2022/07/07 18:05,43
244,161,2022/07/07 18:05,46
245,162,2022/07/07 18:06,43
246,162,2022/07/07 18:06,51
247,163,2022/07/07 18:07,51
248,164,2022/07/07 18:08,40
249,164,2022/07/07 18:08,42
250,165,2022/07/07 18:09,44
251,166,2022/07/07 18:10,39
252,166,2022/07/07 18:10,42
253,166,2022/07/07 18:10,48
254,167,2022/07/07 18:11,48
255,167,2022/07/07 18:11,51
256,167,2022/07/07 18:11,53
257,168,2022/07/07 18:11,53
258,169,2022/07/07 18:12,46
259,170,2022/07/07 18:12,45
260,171,2022/07/07 18:13,42
261,171,2022/07/07 18:13,45
262,172,2022/07/07 18:16,44
263,172,2022/07/07 18:16,51
264,173,2022/07/07 18:16,38
265,174,2022/07/07 18:19,41
266,175,2022/07/07 18:20,49
267,176,2022/07/07 18:21,42
268,177,2022/07/07 18:21,48
269,178,2022/07/07 18:21,47
270,179,2022/07/07 18:22,42
271,180,2022/07/07 18:24,48
272,181,2022/07/07 18:25,47
273,182,2022/07/07 18:26,38
274,182,2022/07/07 18:26,39
275,182,2022/07/07 18:26,46
276,183,2022/07/07 18:27,47
277,183,2022/07/07 18:27,47
278,184,2022/07/07 18:27,37
279,185,2022/07/07 18:28,31
280,185,2022/07/07 18:28,48
281,186,2022/07/07 18:32,43
282,187,2022/07/07 18:33,33
283,187,2022/07/07 18:33,47
284,187,2022/07/07 18:33,63
285,188,2022/07/07 18:34,41
286,188,2022/07/07 18:34,48
287,188,2022/07/07 18:34,55
288,189,2022/07/07 18:35,36
289,190,2022/07/07 18:35,46
290,191,2022/07/07 18:36,47
291,192,2022/07/07 18:38,48
292,192,2022/07/07 18:38,52
293,193,2022/07/07 18:39,51
294,194,2022/07/07 18:40,44
295,194,2022/07/07 18:40,45
296,195,2022/07/07 18:40,49
297,196,2022/07/07 18:43,43
298,197,2022/07/07 18:45,47
299,198,2022/07/07 18:46,32
300,199,2022/07/07 18:47,46
301,200,2022/07/07 18:48,47
302,200,2022/07/07 18:48,65
303,201,2022/07/07 18:49,46
304,201,2022/07/07 18:49,46
305,202,2022/07/07 18:50,39
306,203,2022/07/07 18:52,33
307,203,2022/07/07 18:52,34
308,203,2022/07/07 18:52,37
309,204,2022/07/07 18:53,48
310,205,2022/07/07 18:54,53
311,206,2022/07/07 18:56,39
312,206,2022/07/07 18:56,49
313,207,2022/07/07 18:57,39
314,208,2022/07/07 18:59,40
315,208,2022/07/07 18:59,46
316,209,2022/07/07 18:59,40
317,210,2022/07/07 19:00,44
318,210,2022/07/07 19:00,51
319,210,2022/07/07 19:00,51
320,211,2022/07/07 19:02,53
321,212,2022/07/07 19:05,38
322,213,2022/07/07 19:07,39
323,213,2022/07/07 19:07,49
324,214,2022/07/07 19:08,42
325,215,2022/07/07 19:08,50
326,216,2022/07/07 19:09,42
327,216,2022/07/07 19:09,46
328,216,2022/07/07 19:09,47
329,217,2022/07/07 19:09,48
330,218,2022/07/07 19:10,42
331,218,2022/07/07 19:10,44
332,218,2022/07/07 19:10,45
333,219,2022/07/07 19:11,43
334,220,2022/07/07 19:12,36
335,221,2022/07/07 19:13,42
336,221,2022/07/07 19:13,55
337,222,2022/07/07 19:15,50
338,223,2022/07/07 19:22,47
339,223,2022/07/07 19:22,48
340,224,2022/07/07 19:25,34
341,225,2022/07/07 19:27,37
342,225,2022/07/07 19:27,42
343,226,2022/07/07 19:28,51
344,227,2022/07/07 19:29,42
345,228,2022/07/07 19:30,48
346,229,2022/07/07 19:30,37
347,230,2022/07/07 19:33,47
348,231,2022/07/07 19:35,39
349,232,2022/07/07 19:36,38
350,233,2022/07/07 19:38,43
351,234,2022/07/07 19:39,40
352,235,2022/07/07 19:43,42
353,236,2022/07/07 19:44,33
354,237,2022/07/07 19:44,38
355,237,2022/07/07 19:44,51
356,238,2022/07/07 19:44,44
357,239,2022/07/07 19:46,47
358,239,2022/07/07 19:46,50
359,240,2022/07/07 19:48,39
360,241,2022/07/07 19:50,38
361,242,2022/07/07 19:50,43
362,243,2022/07/07 19:51,35
363,243,2022/07/07 19:51,47
364,244,2022/07/07 19:52,45
365,245,2022/07/07 19:53,39
366,246,2022/07/07 19:54,48
367,247,2022/07/07 19:55,34
368,248,2022/07/07 19:56,44
369,248,2022/07/07 19:56,52
370,249,2022/07/07 19:58,51
371,250,2022/07/07 20:00,41
372,251,2022/07/07 20:04,32
373,251,2022/07/07 20:04,34
374,251,2022/07/07 20:04,45
375,252,2022/07/07 20:08,47
376,253,2022/07/07 20:12,55
377,254,2022/07/07 20:14,46
378,255,2022/07/07 20:15,48
379,256,2022/07/07 20:20,34
380,257,2022/07/07 20:22,48
381,258,2022/07/07 20:24,38
382,258,2022/07/07 20:24,41
383,259,2022/07/07 20:27,37
384,260,2022/07/07 20:28,39
385,260,2022/07/07 20:28,44
386,260,2022/07/07 20:28,47
387,261,2022/07/07 20:30,36
388,262,2022/07/07 20:32,52
389,263,2022/07/07 20:33,36
390,264,2022/07/07 20:36,42
391,264,2022/07/07 20:36,45
392,265,2022/07/07 20:37,27
393,265,2022/07/07 20:37,34
394,266,2022/07/07 20:38,44
395,267,2022/07/07 20:42,43
396,268,2022/07/07 20:44,41
397,269,2022/07/07 20:47,45
398,270,2022/07/07 20:49,40
399,271,2022/07/07 20:52,49
