,record_number,date_time,recorded_speeds
96,13500,2022/07/03 09:16,51
97,13501,2022/07/03 09:22,50
98,13502,2022/07/03 09:24,48
99,13503,2022/07/03 09:28,49
100,13504,2022/07/03 09:30,52
101,13505,2022/07/03 09:33,55
102,13506,2022/07/03 09:33,59
103,13507,2022/07/03 09:34,55
104,13508,2022/07/03 09:37,40
105,13508,2022/07/03 09:37,50
106,13509,2022/07/03 09:40,38
107,13510,2022/07/03 09:41,45
108,13511,2022/07/03 09:42,47
109,13512,2022/07/03 09:44,46
110,13513,2022/07/03 09:44,49
111,13514,2022/07/03 09:45,51
112,13515,2022/07/03 09:46,49
113,13516,2022/07/03 09:47,52
114,13517,2022/07/03 09:47,63
115,13518,2022/07/03 09:49,47
116,13519,2022/07/03 09:50,41
117,13520,2022/07/03 09:51,54
118,13521,2022/07/03 09:52,47
119,13522,2022/07/03 09:53,47
120,13523,2022/07/03 09:55,48
121,13524,2022/07/03 09:57,51
122,13525,2022/07/03 09:59,48
123,13525,2022/07/03 09:59,55
124,13526,2022/07/03 10:01,53
125,13527,2022/07/03 10:03,42
126,13527,2022/07/03 10:03,47
127,13528,2022/07/03 10:03,49
128,13529,2022/07/03 10:04,48
129,13530,2022/07/03 10:04,53
130,13531,2022/07/03 10:05,52
131,13531,2022/07/03 10:05,60
132,13532,2022/07/03 10:05,51
133,13533,2022/07/03 10:08,56
134,13534,2022/07/03 10:11,56
135,13535,2022/07/03 10:12,56
136,13536,2022/07/03 10:13,48
137,13537,2022/07/03 10:21,62
138,13538,2022/07/03 10:22,59
139,13538,2022/07/03 10:22,64
140,13539,2022/07/03 10:23,47
141,13540,2022/07/03 10:27,43
142,13541,2022/07/03 10:31,46
143,13542,2022/07/03 10:32,51
144,13543,2022/07/03 10:32,63
145,13544,2022/07/03 10:33,55
146,13545,2022/07/03 10:35,40
147,13546,2022/07/03 10:37,58
148,13547,2022/07/03 10:38,50
149,13547,2022/07/03 10:38,64
150,13548,2022/07/03 10:39,57
151,13549,2022/07/03 10:39,65
152,13549,2022/07/03 10:39,76
153,13550,2022/07/03 10:45,46
154,13551,2022/07/03 10:46,51
155,13551,2022/07/03 10:46,62
156,13552,2022/07/03 10:47,55
157,13553,2022/07/03 10:48,55
158,13554,2022/07/03 10:49,49
159,13555,2022/07/03 10:54,46
160,13556,2022/07/03 10:55,51
161,13557,2022/07/03 10:57,54
162,13558,2022/07/03 10:59,55
163,13559,2022/07/03 11:00,66
164,13560,2022/07/03 11:01,48
165,13561,2022/07/03 11:01,54
166,13562,2022/07/03 11:05,52
167,13563,2022/07/03 11:06,47
168,13564,2022/07/03 11:10,55
169,13565,2022/07/03 11:10,58
170,13566,2022/07/03 11:13,46
171,13566,2022/07/03 11:13,55
172,13567,2022/07/03 11:13,60
173,13568,2022/07/03 11:14,54
174,13569,2022/07/03 11:15,40
175,13570,2022/07/03 11:16,56
176,13571,2022/07/03 11:19,45
177,13572,2022/07/03 11:20,57
178,13573,2022/07/03 11:22,79
179,13574,2022/07/03 11:23,44
180,13575,2022/07/03 11:25,51
181,13576,2022/07/03 11:25,57
182,13577,2022/07/03 11:27,46
183,13578,2022/07/03 11:28,44
184,13579,2022/07/03 11:36,50
185,13579,2022/07/03 11:36,52
186,13580,2022/07/03 11:37,49
187,13581,2022/07/03 11:37,53
188,13582,2022/07/03 11:38,50
189,13582,2022/07/03 11:38,57
190,13583,2022/07/03 11:38,62
191,13584,2022/07/03 11:40,48
192,13584,2022/07/03 11:40,50
193,13584,2022/07/03 11:40,52
194,13585,2022/07/03 11:41,49
195,13586,2022/07/03 11:41,53
196,13587,2022/07/03 11:42,44
197,13587,2022/07/03 11:42,45
198,13588,2022/07/03 11:45,52
199,13589,2022/07/03 11:45,23
200,13590,2022/07/03 11:46,46
201,13590,2022/07/03 11:46,46
202,13591,2022/07/03 11:47,50
203,13592,2022/07/03 11:47,63
204,13593,2022/07/03 11:51,49
205,13594,2022/07/03 11:52,49
206,13595,2022/07/03 11:53,40
207,13595,2022/07/03 11:53,45
208,13596,2022/07/03 11:57,47
209,13597,2022/07/03 11:58,56
210,13598,2022/07/03 11:59,47
211,13599,2022/07/03 11:59,44
212,13600,2022/07/03 12:00,45
213,13601,2022/07/03 12:01,41
214,13602,2022/07/03 12:05,50
215,13603,2022/07/03 12:11,60
216,13604,2022/07/03 12:13,51
217,13605,2022/07/03 12:14,47
218,13606,2022/07/03 12:17,48
219,13607,2022/07/03 12:17,47
220,13608,2022/07/03 12:21,51
221,13609,2022/07/03 12:25,47
222,13609,2022/07/03 12:25,55
223,13610,2022/07/03 12:27,56
224,13611,2022/07/03 12:29,49
225,13612,2022/07/03 12:30,59
226,13613,2022/07/03 12:31,34
227,13614,2022/07/03 12:34,53
228,13615,2022/07/03 12:35,58
229,13616,2022/07/03 12:35,66
230,13617,2022/07/03 12:36,51
231,13618,2022/07/03 12:37,48
232,13619,2022/07/03 12:38,41
233,13620,2022/07/03 12:39,47
234,13621,2022/07/03 12:44,51
235,13622,2022/07/03 12:45,61
236,13623,2022/07/03 12:46,57
237,13624,2022/07/03 12:50,52
238,13625,2022/07/03 12:52,44
239,13625,2022/07/03 12:52,55
240,13625,2022/07/03 12:52,55
241,13626,2022/07/03 12:54,43
242,13627,2022/07/03 12:56,47
243,13628,2022/07/03 12:57,50
244,13629,2022/07/03 12:58,52
245,13630,2022/07/03 12:58,48
246,13630,2022/07/03 12:58,52
247,13631,2022/07/03 13:00,48
248,13632,2022/07/03 13:00,49
249,13633,2022/07/03 13:01,44
250,13634,2022/07/03 13:02,55
251,13635,2022/07/03 13:02,49
252,13636,2022/07/03 13:03,45
253,13636,2022/07/03 13:03,52
254,13637,2022/07/03 13:03,53
255,13638,2022/07/03 13:05,47
256,13639,2022/07/03 13:05,45
257,13640,2022/07/03 13:06,44
258,13641,2022/07/03 13:06,48
259,13642,2022/07/03 13:07,61
260,13643,2022/07/03 13:09,51
261,13644,2022/07/03 13:10,48
262,13644,2022/07/03 13:10,48
263,13645,2022/07/03 13:11,42
264,13646,2022/07/03 13:15,50
265,13647,2022/07/03 13:16,56
266,13648,2022/07/03 13:18,49
267,13649,2022/07/03 13:21,59
268,13650,2022/07/03 13:23,52
269,13651,2022/07/03 13:24,52
270,13651,2022/07/03 13:24,53
271,13652,2022/07/03 13:24,49
272,13653,2022/07/03 13:26,51
273,13654,2022/07/03 13:28,48
274,13655,2022/07/03 13:30,52
275,13656,2022/07/03 13:32,55
276,13657,2022/07/03 13:33,54
277,13658,2022/07/03 13:35,55
278,13659,2022/07/03 13:35,53
279,13660,2022/07/03 13:38,55
280,13661,2022/07/03 13:38,57
281,13662,2022/07/03 13:39,37
282,13663,2022/07/03 13:39,48
283,13664,2022/07/03 13:40,39
284,13665,2022/07/03 13:42,44
285,13666,2022/07/03 13:43,54
286,13667,2022/07/03 13:45,57
287,13668,2022/07/03 13:48,49
288,13669,2022/07/03 13:50,50
289,13670,2022/07/03 13:53,43
290,13671,2022/07/03 13:54,51
291,13672,2022/07/03 13:54,43
292,13673,2022/07/03 13:57,50
293,13673,2022/07/03 13:57,51
294,13674,2022/07/03 13:57,52
295,13675,2022/07/03 13:58,46
296,13676,2022/07/03 13:58,55
297,13677,2022/07/03 14:00,43
298,13678,2022/07/03 14:01,52
299,13679,2022/07/03 14:01,52
300,13680,2022/07/03 14:03,58
301,13681,2022/07/03 14:10,52
302,13682,2022/07/03 14:12,38
303,13683,2022/07/03 14:14,42
304,13684,2022/07/03 14:15,45
305,13685,2022/07/03 14:16,57
306,13686,2022/07/03 14:19,51
307,13687,2022/07/03 14:20,57
308,13688,2022/07/03 14:22,50
309,13688,2022/07/03 14:22,53
310,13689,2022/07/03 14:25,47
311,13690,2022/07/03 14:26,48
312,13691,2022/07/03 14:26,51
313,13692,2022/07/03 14:28,52
314,13693,2022/07/03 14:29,48
315,13694,2022/07/03 14:32,62
316,13695,2022/07/03 14:32,49
317,13696,2022/07/03 14:33,59
318,13697,2022/07/03 14:34,56
319,13698,2022/07/03 14:35,46
320,13699,2022/07/03 14:37,42
321,13700,2022/07/03 14:39,54
322,13701,2022/07/03 14:40,50
323,13702,2022/07/03 14:40,52
324,13703,2022/07/03 14:44,62
325,13704,2022/07/03 14:45,68
326,13705,2022/07/03 14:46,52
327,13705,2022/07/03 14:46,57
328,13706,2022/07/03 14:48,59
329,13707,2022/07/03 14:50,46
330,13708,2022/07/03 14:51,47
331,13709,2022/07/03 14:52,57
332,13710,2022/07/03 14:53,70
333,13711,2022/07/03 14:53,60
334,13712,2022/07/03 14:54,53
335,13713,2022/07/03 14:54,63
336,13714,2022/07/03 14:55,44
337,13714,2022/07/03 14:55,48
338,13715,2022/07/03 14:59,48
339,13716,2022/07/03 15:01,51
340,13717,2022/07/03 15:01,61
341,13718,2022/07/03 15:05,42
342,13718,2022/07/03 15:05,53
343,13719,2022/07/03 15:06,65
344,13720,2022/07/03 15:08,55
345,13721,2022/07/03 15:08,40
346,13722,2022/07/03 15:09,50
347,13723,2022/07/03 15:10,58
348,13724,2022/07/03 15:10,56
349,13725,2022/07/03 15:11,48
350,13726,2022/07/03 15:12,38
351,13726,2022/07/03 15:12,44
352,13726,2022/07/03 15:12,47
353,13727,2022/07/03 15:15,45
354,13728,2022/07/03 15:16,56
355,13729,2022/07/03 15:17,49
356,13730,2022/07/03 15:17,62
357,13731,2022/07/03 15:20,58
358,13732,2022/07/03 15:21,53
359,13732,2022/07/03 15:21,53
360,13733,2022/07/03 15:22,52
361,13734,2022/07/03 15:24,45
362,13735,2022/07/03 15:26,47
363,13736,2022/07/03 15:34,57
364,13737,2022/07/03 15:35,48
365,13738,2022/07/03 15:36,47
366,13739,2022/07/03 15:38,39
367,13739,2022/07/03 15:38,42
368,13740,2022/07/03 15:40,53
369,13741,2022/07/03 15:41,49
370,13742,2022/07/03 15:41,65
371,13743,2022/07/03 15:43,47
372,13744,2022/07/03 15:49,57
373,13745,2022/07/03 15:50,53
374,13746,2022/07/03 15:53,47
375,13747,2022/07/03 15:53,48
376,13748,2022/07/03 15:53,58
377,13749,2022/07/03 15:54,49
378,13750,2022/07/03 15:55,48
379,13750,2022/07/03 15:55,55
380,13751,2022/07/03 15:56,56
381,13751,2022/07/03 15:56,56
382,13751,2022/07/03 15:56,70
383,13752,2022/07/03 15:56,62
384,13753,2022/07/03 16:01,57
385,13754,2022/07/03 16:03,49
386,13755,2022/07/03 16:04,41
387,13756,2022/07/03 16:04,54
388,13757,2022/07/03 16:05,48
389,13758,2022/07/03 16:08,46
390,13758,2022/07/03 16:08,52
391,13759,2022/07/03 16:10,51
392,13760,2022/07/03 16:11,51
393,13761,2022/07/03 16:12,55
394,13762,2022/07/03 16:15,48
395,13763,2022/07/03 16:16,43
396,13764,2022/07/03 16:17,50
397,13765,2022/07/03 16:19,39
398,13766,2022/07/03 16:20,50
399,13766,2022/07/03 16:20,55
400,13767,2022/07/03 16:25,48
401,13768,2022/07/03 16:26,61
402,13769,2022/07/03 16:30,55
403,13770,2022/07/03 16:34,48
404,13771,2022/07/03 16:39,50
405,13772,2022/07/03 16:42,45
406,13773,2022/07/03 16:42,54
407,13774,2022/07/03 16:43,45
408,13775,2022/07/03 16:44,57
409,13776,2022/07/03 16:44,49
410,13777,2022/07/03 16:45,52
411,13778,2022/07/03 16:46,59
412,13779,2022/07/03 16:47,48
413,13780,2022/07/03 16:47,49
414,13781,2022/07/03 16:48,50
415,13781,2022/07/03 16:48,52
416,13782,2022/07/03 16:48,65
417,13783,2022/07/03 16:49,48
418,13784,2022/07/03 16:52,50
419,13785,2022/07/03 16:54,50
420,13786,2022/07/03 16:57,51
421,13787,2022/07/03 16:58,43
422,13788,2022/07/03 16:59,50
423,13789,2022/07/03 17:01,43
424,13790,2022/07/03 17:03,49
425,13790,2022/07/03 17:03,49
426,13791,2022/07/03 17:05,48
427,13792,2022/07/03 17:07,39
428,13792,2022/07/03 17:07,51
429,13793,2022/07/03 17:10,40
430,13794,2022/07/03 17:10,65
431,13795,2022/07/03 17:11,54
432,13796,2022/07/03 17:13,48
433,13796,2022/07/03 17:13,51
434,13797,2022/07/03 17:14,45
435,13798,2022/07/03 17:15,71
436,13799,2022/07/03 17:17,52
437,13800,2022/07/03 17:22,49
438,13800,2022/07/03 17:22,56
439,13801,2022/07/03 17:25,62
440,13802,2022/07/03 17:27,50
441,13803,2022/07/03 17:27,46
442,13804,2022/07/03 17:33,48
443,13805,2022/07/03 17:34,48
444,13806,2022/07/03 17:35,56
445,13806,2022/07/03 17:35,57
446,13807,2022/07/03 17:36,49
447,13807,2022/07/03 17:36,52
448,13808,2022/07/03 17:37,52
449,13809,2022/07/03 17:38,52
450,13810,2022/07/03 17:44,45
451,13810,2022/07/03 17:44,53
452,13811,2022/07/03 17:45,49
453,13811,2022/07/03 17:45,55
454,13812,2022/07/03 17:46,43
455,13813,2022/07/03 17:52,52
456,13814,2022/07/03 17:53,49
457,13815,2022/07/03 17:54,53
458,13816,2022/07/03 17:58,39
459,13817,2022/07/03 18:01,41
460,13818,2022/07/03 18:03,49
461,13818,2022/07/03 18:03,53
462,13819,2022/07/03 18:04,53
463,13820,2022/07/03 18:04,49
464,13820,2022/07/03 18:04,58
465,13821,2022/07/03 18:05,51
466,13821,2022/07/03 18:05,55
467,13822,2022/07/03 18:05,52
468,13823,2022/07/03 18:06,50
469,13824,2022/07/03 18:08,48
470,13825,2022/07/03 18:09,64
471,13826,2022/07/03 18:11,46
472,13826,2022/07/03 18:11,54
473,13827,2022/07/03 18:14,49
474,13828,2022/07/03 18:17,51
475,13828,2022/07/03 18:17,65
476,13829,2022/07/03 18:19,47
477,13830,2022/07/03 18:20,49
478,13830,2022/07/03 18:20,59
479,13831,2022/07/03 18:23,54
480,13832,2022/07/03 18:23,45
481,13832,2022/07/03 18:23,48
482,13833,2022/07/03 18:26,45
483,13833,2022/07/03 18:26,51
484,13833,2022/07/03 18:26,68
485,13834,2022/07/03 18:28,52
486,13835,2022/07/03 18:30,50
487,13836,2022/07/03 18:36,52
488,13837,2022/07/03 18:37,44
489,13838,2022/07/03 18:38,50
490,13838,2022/07/03 18:38,51
491,13839,2022/07/03 18:39,45
492,13840,2022/07/03 18:40,46
493,13841,2022/07/03 18:41,47
494,13841,2022/07/03 18:41,56
495,13842,2022/07/03 18:42,50
496,13842,2022/07/03 18:42,51
497,13843,2022/07/03 18:47,63
498,13844,2022/07/03 18:48,49
499,13844,2022/07/03 18:48,52
500,13845,2022/07/03 18:52,47
501,13846,2022/07/03 18:52,53
502,13847,2022/07/03 18:59,42
503,13847,2022/07/03 18:59,50
504,13848,2022/07/03 19:04,52
505,13848,2022/07/03 19:04,60
506,13849,2022/07/03 19:06,46
507,13850,2022/07/03 19:08,46
508,13851,2022/07/03 19:08,52
509,13852,2022/07/03 19:09,47
510,13853,2022/07/03 19:10,41
511,13854,2022/07/03 19:14,49
512,13855,2022/07/03 19:14,58
513,13856,2022/07/03 19:15,47
514,13857,2022/07/03 19:15,55
515,13858,2022/07/03 19:17,47
516,13859,2022/07/03 19:19,62
517,13860,2022/07/03 19:22,49
518,13861,2022/07/03 19:22,57
519,13861,2022/07/03 19:22,59
520,13862,2022/07/03 19:24,60
521,13863,2022/07/03 19:25,53
522,13864,2022/07/03 19:30,44
523,13865,2022/07/03 19:36,53
524,13866,2022/07/03 19:43,44
525,13867,2022/07/03 19:45,51
526,13868,2022/07/03 19:45,58
527,13869,2022/07/03 19:46,59
528,13870,2022/07/03 19:48,48
529,13870,2022/07/03 19:48,49
530,13871,2022/07/03 19:48,49
531,13872,2022/07/03 19:49,55
532,13873,2022/07/03 19:49,46
533,13873,2022/07/03 19:49,54
534,13874,2022/07/03 19:50,48
535,13875,2022/07/03 19:51,52
536,13875,2022/07/03 19:51,56
537,13875,2022/07/03 19:51,57
538,13876,2022/07/03 19:53,44
539,13877,2022/07/03 19:53,48
540,13877,2022/07/03 19:53,52
541,13878,2022/07/03 19:54,47
542,13879,2022/07/03 19:56,40
543,13880,2022/07/03 19:56,52
544,13881,2022/07/03 20:00,47
545,13882,2022/07/03 20:01,63
546,13883,2022/07/03 20:02,38
547,13884,2022/07/03 20:04,45
548,13885,2022/07/03 20:08,31
549,13886,2022/07/03 20:11,35
550,13887,2022/07/03 20:12,46
551,13887,2022/07/03 20:12,52
552,13888,2022/07/03 20:13,48
553,13889,2022/07/03 20:15,48
554,13890,2022/07/03 20:19,48
555,13891,2022/07/03 20:20,46
556,13892,2022/07/03 20:22,36
557,13892,2022/07/03 20:22,46
558,13892,2022/07/03 20:22,49
559,13893,2022/07/03 20:22,51
560,13894,2022/07/03 20:23,43
561,13895,2022/07/03 20:25,44
562,13896,2022/07/03 20:25,48
563,13897,2022/07/03 20:30,49
564,13897,2022/07/03 20:30,56
565,13898,2022/07/03 20:33,53
566,13899,2022/07/03 20:35,50
567,13900,2022/07/03 20:37,40
568,13900,2022/07/03 20:37,50
569,13901,2022/07/03 20:38,49
570,13902,2022/07/03 20:39,53
571,13903,2022/07/03 20:42,47
572,13904,2022/07/03 20:44,44
573,13904,2022/07/03 20:44,46
574,13905,2022/07/03 20:47,44
575,13906,2022/07/03 20:49,50
576,13907,2022/07/03 20:49,57
577,13908,2022/07/03 20:53,47
578,13908,2022/07/03 20:53,49
579,13909,2022/07/03 20:54,46
580,13910,2022/07/03 20:56,53
581,13911,2022/07/03 20:57,42
582,13912,2022/07/03 20:58,43
583,13913,2022/07/03 20:59,48
584,13914,2022/07/03 21:00,50
585,13915,2022/07/03 21:02,58
586,13916,2022/07/03 21:03,41
587,13916,2022/07/03 21:03,45
588,13917,2022/07/03 21:06,39
589,13917,2022/07/03 21:06,47
590,13918,2022/07/03 21:08,43
591,13919,2022/07/03 21:09,52
592,13920,2022/07/03 21:12,49
593,13921,2022/07/03 21:13,55
594,13922,2022/07/03 21:13,51
595,13923,2022/07/03 21:14,46
596,13923,2022/07/03 21:14,48
597,13923,2022/07/03 21:14,59
598,13924,2022/07/03 21:18,49
599,13925,2022/07/03 21:20,48
600,13926,2022/07/03 21:21,62
601,13927,2022/07/03 21:21,72
602,13928,2022/07/03 21:23,53
603,13929,2022/07/03 21:27,59
604,13930,2022/07/03 21:29,57
605,13931,2022/07/03 21:30,43
606,13932,2022/07/03 21:30,56
607,13932,2022/07/03 21:30,60
608,13933,2022/07/03 21:33,48
609,13934,2022/07/03 21:33,52
610,13935,2022/07/03 21:33,60
611,13936,2022/07/03 21:34,37
612,13937,2022/07/03 21:42,48
613,13937,2022/07/03 21:42,54
614,13938,2022/07/03 21:43,46
615,13939,2022/07/03 21:44,47
616,13939,2022/07/03 21:44,48
617,13940,2022/07/03 21:45,34
618,13940,2022/07/03 21:45,57
619,13941,2022/07/03 21:46,47
620,13942,2022/07/03 21:48,64
621,13943,2022/07/03 21:51,53
622,13944,2022/07/03 21:52,47
623,13945,2022/07/03 21:54,40
624,13945,2022/07/03 21:54,48
625,13946,2022/07/03 21:57,44
626,13947,2022/07/03 21:57,43
627,13948,2022/07/03 21:58,45
628,13949,2022/07/03 22:00,45
