,record_number,date_time,recorded_speeds
162,144,2022/07/05 06:35,49
163,145,2022/07/05 06:35,44
164,145,2022/07/05 06:35,45
165,146,2022/07/05 06:35,43
166,147,2022/07/05 06:36,48
167,148,2022/07/05 06:36,47
168,149,2022/07/05 06:37,47
169,150,2022/07/05 06:37,42
170,150,2022/07/05 06:37,46
171,151,2022/07/05 06:38,50
172,152,2022/07/05 06:38,54
173,153,2022/07/05 06:39,48
174,154,2022/07/05 06:39,58
175,155,2022/07/05 06:40,51
176,156,2022/07/05 06:41,52
177,157,2022/07/05 06:41,53
178,158,2022/07/05 06:42,41
179,158,2022/07/05 06:42,45
180,159,2022/07/05 06:43,51
181,160,2022/07/05 06:44,55
182,161,2022/07/05 06:44,40
183,162,2022/07/05 06:45,37
184,163,2022/07/05 06:45,51
185,163,2022/07/05 06:45,53
186,164,2022/07/05 06:46,41
187,165,2022/07/05 06:46,50
188,166,2022/07/05 06:47,44
189,167,2022/07/05 06:48,47
190,168,2022/07/05 06:49,54
191,169,2022/07/05 06:50,47
192,169,2022/07/05 06:50,49
193,170,2022/07/05 06:50,60
194,171,2022/07/05 06:51,46
195,171,2022/07/05 06:51,50
196,172,2022/07/05 06:53,46
197,173,2022/07/05 06:54,47
198,174,2022/07/05 06:55,44
199,174,2022/07/05 06:55,45
200,175,2022/07/05 06:55,48
201,175,2022/07/05 06:55,50
202,176,2022/07/05 06:56,60
203,177,2022/07/05 06:57,44
204,177,2022/07/05 06:57,48
205,178,2022/07/05 06:58,57
206,179,2022/07/05 06:59,43
207,180,2022/07/05 06:59,46
208,181,2022/07/05 07:00,51
209,182,2022/07/05 07:02,44
210,183,2022/07/05 07:02,52
211,184,2022/07/05 07:03,46
212,185,2022/07/05 07:04,46
213,186,2022/07/05 07:06,43
214,186,2022/07/05 07:06,48
215,187,2022/07/05 07:07,48
216,188,2022/07/05 07:09,57
217,189,2022/07/05 07:10,46
218,190,2022/07/05 07:10,48
219,191,2022/07/05 07:11,45
220,192,2022/07/05 07:13,50
221,192,2022/07/05 07:13,53
222,193,2022/07/05 07:15,45
223,194,2022/07/05 07:15,42
224,195,2022/07/05 07:16,48
225,196,2022/07/05 07:17,46
226,197,2022/07/05 07:17,44
227,198,2022/07/05 07:19,41
228,199,2022/07/05 07:20,51
229,200,2022/07/05 07:20,40
230,200,2022/07/05 07:20,53
231,201,2022/07/05 07:23,50
232,201,2022/07/05 07:23,53
233,202,2022/07/05 07:26,44
234,203,2022/07/05 07:26,36
235,204,2022/07/05 07:28,43
236,204,2022/07/05 07:28,45
237,205,2022/07/05 07:28,39
238,206,2022/07/05 07:29,41
239,206,2022/07/05 07:29,45
240,206,2022/07/05 07:29,55
241,207,2022/07/05 07:29,43
242,208,2022/07/05 07:30,44
243,209,2022/07/05 07:32,43
244,210,2022/07/05 07:33,40
245,210,2022/07/05 07:33,41
246,211,2022/07/05 07:36,37
247,212,2022/07/05 07:36,43
248,213,2022/07/05 07:37,53
249,214,2022/07/05 07:41,47
250,215,2022/07/05 07:41,48
251,216,2022/07/05 07:42,41
252,217,2022/07/05 07:42,63
253,218,2022/07/05 07:44,47
254,218,2022/07/05 07:44,58
255,219,2022/07/05 07:44,41
256,219,2022/07/05 07:44,44
257,220,2022/07/05 07:44,44
258,221,2022/07/05 07:45,51
259,222,2022/07/05 07:46,47
260,223,2022/07/05 07:46,41
261,224,2022/07/05 07:46,37
262,225,2022/07/05 07:47,47
263,225,2022/07/05 07:47,48
264,226,2022/07/05 07:49,51
265,226,2022/07/05 07:49,55
266,227,2022/07/05 07:49,38
267,227,2022/07/05 07:49,39
268,227,2022/07/05 07:49,53
269,227,2022/07/05 07:49,58
270,227,2022/07/05 07:49,59
271,228,2022/07/05 07:50,59
272,229,2022/07/05 07:53,39
273,230,2022/07/05 07:53,52
274,231,2022/07/05 07:53,38
275,232,2022/07/05 07:59,47
276,233,2022/07/05 08:01,48
277,234,2022/07/05 08:03,51
278,235,2022/07/05 08:04,43
279,236,2022/07/05 08:06,47
280,237,2022/07/05 08:07,51
281,238,2022/07/05 08:07,46
282,239,2022/07/05 08:09,43
283,240,2022/07/05 08:09,54
284,241,2022/07/05 08:11,46
285,242,2022/07/05 08:12,45
286,243,2022/07/05 08:13,39
287,244,2022/07/05 08:15,36
288,245,2022/07/05 08:17,45
289,246,2022/07/05 08:19,45
290,246,2022/07/05 08:19,54
291,247,2022/07/05 08:20,49
292,248,2022/07/05 08:21,41
293,249,2022/07/05 08:23,59
294,250,2022/07/05 08:24,39
295,250,2022/07/05 08:24,43
296,251,2022/07/05 08:25,57
297,252,2022/07/05 08:25,45
298,253,2022/07/05 08:29,40
299,254,2022/07/05 08:32,41
300,255,2022/07/05 08:35,43
301,256,2022/07/05 08:36,46
302,257,2022/07/05 08:39,40
303,258,2022/07/05 08:43,52
304,259,2022/07/05 08:44,49
305,259,2022/07/05 08:44,55
306,260,2022/07/05 08:44,46
307,261,2022/07/05 08:45,60
308,262,2022/07/05 08:48,44
309,263,2022/07/05 08:48,38
310,264,2022/07/05 08:49,46
311,265,2022/07/05 08:51,44
312,266,2022/07/05 08:52,59
313,267,2022/07/05 08:53,51
314,268,2022/07/05 08:53,42
315,269,2022/07/05 08:56,44
316,270,2022/07/05 08:57,49
317,271,2022/07/05 08:58,51
318,272,2022/07/05 08:59,42
319,273,2022/07/05 09:00,46
320,274,2022/07/05 09:00,48
321,275,2022/07/05 09:01,48
322,276,2022/07/05 09:01,58
323,277,2022/07/05 09:02,48
324,278,2022/07/05 09:06,52
325,279,2022/07/05 09:10,50
326,280,2022/07/05 09:10,52
327,281,2022/07/05 09:12,51
328,282,2022/07/05 09:14,39
329,283,2022/07/05 09:15,40
330,284,2022/07/05 09:22,47
331,285,2022/07/05 09:25,49
332,286,2022/07/05 09:26,43
333,287,2022/07/05 09:29,43
334,288,2022/07/05 09:30,41
335,289,2022/07/05 09:32,19
336,290,2022/07/05 09:34,23
337,291,2022/07/05 09:34,28
338,292,2022/07/05 09:35,44
339,293,2022/07/05 09:38,47
340,294,2022/07/05 09:39,48
341,295,2022/07/05 09:41,43
342,296,2022/07/05 09:42,21
343,297,2022/07/05 09:42,58
344,298,2022/07/05 09:43,43
345,299,2022/07/05 09:43,40
346,299,2022/07/05 09:43,58
347,300,2022/07/05 09:44,54
348,301,2022/07/05 09:45,52
349,302,2022/07/05 09:45,49
350,303,2022/07/05 09:46,37
351,304,2022/07/05 09:47,46
352,305,2022/07/05 09:48,41
353,306,2022/07/05 09:48,47
354,307,2022/07/05 09:48,56
355,308,2022/07/05 09:49,44
356,309,2022/07/05 09:49,47
357,310,2022/07/05 09:51,54
358,311,2022/07/05 09:52,34
359,312,2022/07/05 09:53,50
360,313,2022/07/05 09:54,47
361,314,2022/07/05 09:58,39
362,315,2022/07/05 10:05,52
363,316,2022/07/05 10:06,44
364,317,2022/07/05 10:07,33
365,317,2022/07/05 10:07,46
366,318,2022/07/05 10:07,43
367,319,2022/07/05 10:08,42
368,320,2022/07/05 10:09,45
369,320,2022/07/05 10:09,47
370,321,2022/07/05 10:09,48
371,322,2022/07/05 10:11,56
372,323,2022/07/05 10:13,53
373,324,2022/07/05 10:16,53
374,325,2022/07/05 10:17,41
375,326,2022/07/05 10:18,45
376,327,2022/07/05 10:19,58
377,328,2022/07/05 10:21,39
378,329,2022/07/05 10:22,45
379,330,2022/07/05 10:23,50
380,331,2022/07/05 10:25,55
381,332,2022/07/05 10:26,40
382,333,2022/07/05 10:27,34
383,333,2022/07/05 10:27,38
384,334,2022/07/05 10:28,46
385,335,2022/07/05 10:29,42
386,336,2022/07/05 10:30,47
387,337,2022/07/05 10:32,51
388,338,2022/07/05 10:32,54
389,339,2022/07/05 10:33,36
390,339,2022/07/05 10:33,45
391,340,2022/07/05 10:37,49
392,341,2022/07/05 10:38,37
393,342,2022/07/05 10:38,36
394,343,2022/07/05 10:38,53
395,344,2022/07/05 10:39,40
396,344,2022/07/05 10:39,45
397,345,2022/07/05 10:42,36
398,346,2022/07/05 10:43,49
399,347,2022/07/05 10:43,41
400,348,2022/07/05 10:45,43
401,349,2022/07/05 10:47,35
402,350,2022/07/05 10:48,40
403,350,2022/07/05 10:48,42
404,351,2022/07/05 10:48,46
405,351,2022/07/05 10:48,46
406,352,2022/07/05 10:49,44
407,353,2022/07/05 10:49,64
408,354,2022/07/05 10:52,49
409,355,2022/07/05 10:52,35
410,355,2022/07/05 10:52,39
411,355,2022/07/05 10:52,48
412,356,2022/07/05 10:53,45
413,357,2022/07/05 10:55,47
414,358,2022/07/05 10:56,48
415,359,2022/07/05 10:56,51
416,360,2022/07/05 10:57,35
417,361,2022/07/05 10:58,46
418,362,2022/07/05 10:59,54
419,363,2022/07/05 11:00,49
420,364,2022/07/05 11:04,56
421,365,2022/07/05 11:05,43
422,366,2022/07/05 11:06,53
423,367,2022/07/05 11:06,46
424,368,2022/07/05 11:10,37
425,369,2022/07/05 11:11,47
426,370,2022/07/05 11:11,46
427,370,2022/07/05 11:11,51
428,371,2022/07/05 11:12,41
429,372,2022/07/05 11:13,51
430,373,2022/07/05 11:14,50
431,374,2022/07/05 11:15,55
432,375,2022/07/05 11:16,50
433,375,2022/07/05 11:16,52
434,376,2022/07/05 11:17,53
435,377,2022/07/05 11:18,41
436,378,2022/07/05 11:19,56
437,379,2022/07/05 11:19,49
438,380,2022/07/05 11:21,38
439,381,2022/07/05 11:22,56
440,382,2022/07/05 11:24,53
441,383,2022/07/05 11:24,48
442,384,2022/07/05 11:27,54
443,385,2022/07/05 11:28,54
444,386,2022/07/05 11:29,46
445,387,2022/07/05 11:30,54
446,388,2022/07/05 11:32,48
447,389,2022/07/05 11:33,34
448,390,2022/07/05 11:38,45
449,391,2022/07/05 11:39,47
450,392,2022/07/05 11:39,42
451,393,2022/07/05 11:40,49
452,394,2022/07/05 11:41,53
453,395,2022/07/05 11:42,37
454,396,2022/07/05 11:42,47
455,397,2022/07/05 11:49,52
456,398,2022/07/05 11:50,52
457,399,2022/07/05 11:51,54
458,400,2022/07/05 11:54,48
459,401,2022/07/05 11:55,60
460,402,2022/07/05 11:58,44
461,403,2022/07/05 11:59,37
462,404,2022/07/05 12:00,48
463,404,2022/07/05 12:00,63
464,405,2022/07/05 12:01,51
465,406,2022/07/05 12:02,53
466,407,2022/07/05 12:03,43
467,408,2022/07/05 12:04,43
468,409,2022/07/05 12:07,48
469,410,2022/07/05 12:08,49
470,411,2022/07/05 12:09,41
471,412,2022/07/05 12:09,56
472,413,2022/07/05 12:10,46
473,413,2022/07/05 12:10,47
474,414,2022/07/05 12:10,57
475,415,2022/07/05 12:11,53
476,416,2022/07/05 12:11,44
477,417,2022/07/05 12:12,54
478,418,2022/07/05 12:13,43
479,418,2022/07/05 12:13,48
480,419,2022/07/05 12:16,46
481,420,2022/07/05 12:16,46
482,421,2022/07/05 12:17,48
483,421,2022/07/05 12:17,54
484,422,2022/07/05 12:17,41
485,423,2022/07/05 12:18,43
486,424,2022/07/05 12:18,56
487,425,2022/07/05 12:20,39
488,426,2022/07/05 12:24,50
489,427,2022/07/05 12:25,48
490,428,2022/07/05 12:25,53
491,429,2022/07/05 12:27,26
492,430,2022/07/05 12:28,50
493,431,2022/07/05 12:29,50
494,432,2022/07/05 12:29,50
495,433,2022/07/05 12:30,45
496,434,2022/07/05 12:30,43
497,435,2022/07/05 12:31,53
498,436,2022/07/05 12:32,37
499,436,2022/07/05 12:32,40
500,437,2022/07/05 12:33,54
501,438,2022/07/05 12:36,55
502,439,2022/07/05 12:37,59
503,440,2022/07/05 12:37,54
504,441,2022/07/05 12:38,45
505,441,2022/07/05 12:38,56
506,442,2022/07/05 12:39,45
507,443,2022/07/05 12:43,54
508,444,2022/07/05 12:44,53
509,445,2022/07/05 12:45,47
510,446,2022/07/05 12:45,48
511,447,2022/07/05 12:45,38
512,448,2022/07/05 12:47,48
513,449,2022/07/05 12:47,49
514,450,2022/07/05 12:48,48
515,451,2022/07/05 12:49,52
516,452,2022/07/05 12:49,43
517,453,2022/07/05 12:49,48
518,454,2022/07/05 12:51,64
519,455,2022/07/05 12:53,51
520,456,2022/07/05 12:53,46
521,456,2022/07/05 12:53,49
522,457,2022/07/05 12:54,46
523,458,2022/07/05 12:56,47
524,459,2022/07/05 12:57,49
525,459,2022/07/05 12:57,56
526,460,2022/07/05 12:59,47
527,461,2022/07/05 13:02,55
528,462,2022/07/05 13:04,40
529,463,2022/07/05 13:05,53
530,464,2022/07/05 13:06,48
531,465,2022/07/05 13:06,52
532,466,2022/07/05 13:07,47
533,466,2022/07/05 13:07,50
534,467,2022/07/05 13:07,59
535,468,2022/07/05 13:07,42
536,469,2022/07/05 13:08,49
537,470,2022/07/05 13:09,53
538,471,2022/07/05 13:10,51
539,472,2022/07/05 13:13,34
540,473,2022/07/05 13:14,49
541,474,2022/07/05 13:17,33
542,475,2022/07/05 13:20,39
543,476,2022/07/05 13:21,46
544,477,2022/07/05 13:21,43
545,477,2022/07/05 13:21,48
546,478,2022/07/05 13:24,45
547,479,2022/07/05 13:26,39
548,480,2022/07/05 13:26,61
549,481,2022/07/05 13:26,46
550,481,2022/07/05 13:26,47
551,482,2022/07/05 13:27,41
552,483,2022/07/05 13:29,51
553,484,2022/07/05 13:35,37
554,485,2022/07/05 13:36,50
555,486,2022/07/05 13:37,40
556,487,2022/07/05 13:38,51
557,487,2022/07/05 13:38,56
558,488,2022/07/05 13:38,55
559,489,2022/07/05 13:39,43
560,490,2022/07/05 13:41,47
561,491,2022/07/05 13:41,44
562,492,2022/07/05 13:43,55
563,493,2022/07/05 13:46,59
564,494,2022/07/05 13:47,50
565,495,2022/07/05 13:48,51
566,496,2022/07/05 13:49,44
567,497,2022/07/05 13:50,46
568,498,2022/07/05 13:52,51
569,499,2022/07/05 13:53,39
570,500,2022/07/05 13:53,66
571,501,2022/07/05 13:56,54
572,502,2022/07/05 13:59,50
573,503,2022/07/05 13:59,54
574,504,2022/07/05 14:02,53
575,505,2022/07/05 14:05,43
576,506,2022/07/05 14:05,45
577,507,2022/07/05 14:06,51
578,508,2022/07/05 14:06,51
579,509,2022/07/05 14:07,49
580,509,2022/07/05 14:07,53
581,510,2022/07/05 14:08,44
582,511,2022/07/05 14:13,43
583,511,2022/07/05 14:13,49
584,512,2022/07/05 14:15,34
585,513,2022/07/05 14:16,48
586,514,2022/07/05 14:17,56
587,515,2022/07/05 14:17,38
588,515,2022/07/05 14:17,40
589,516,2022/07/05 14:19,48
590,516,2022/07/05 14:19,53
591,517,2022/07/05 14:22,40
592,518,2022/07/05 14:23,46
593,518,2022/07/05 14:23,56
594,519,2022/07/05 14:23,53
595,520,2022/07/05 14:24,34
596,521,2022/07/05 14:24,61
597,522,2022/07/05 14:25,53
598,523,2022/07/05 14:26,50
599,524,2022/07/05 14:27,52
600,525,2022/07/05 14:28,50
601,526,2022/07/05 14:28,54
602,527,2022/07/05 14:29,46
603,528,2022/07/05 14:30,54
604,529,2022/07/05 14:31,60
605,530,2022/07/05 14:35,47
606,530,2022/07/05 14:35,51
607,531,2022/07/05 14:35,43
608,532,2022/07/05 14:36,48
609,532,2022/07/05 14:36,58
610,533,2022/07/05 14:36,52
611,534,2022/07/05 14:36,37
612,535,2022/07/05 14:37,52
613,536,2022/07/05 14:38,41
614,536,2022/07/05 14:38,45
615,537,2022/07/05 14:39,60
616,538,2022/07/05 14:39,55
617,539,2022/07/05 14:39,50
618,540,2022/07/05 14:40,48
619,541,2022/07/05 14:40,40
620,542,2022/07/05 14:41,45
621,543,2022/07/05 14:42,48
622,544,2022/07/05 14:43,45
623,545,2022/07/05 14:43,51
624,546,2022/07/05 14:44,46
625,547,2022/07/05 14:44,51
626,548,2022/07/05 14:45,44
627,549,2022/07/05 14:45,55
628,550,2022/07/05 14:48,42
629,550,2022/07/05 14:48,46
630,550,2022/07/05 14:48,51
631,551,2022/07/05 14:52,46
632,551,2022/07/05 14:52,48
633,551,2022/07/05 14:52,56
634,552,2022/07/05 14:55,39
635,552,2022/07/05 14:55,46
636,553,2022/07/05 14:55,31
637,554,2022/07/05 14:56,48
638,554,2022/07/05 14:56,58
639,555,2022/07/05 14:56,50
640,556,2022/07/05 14:57,46
641,556,2022/07/05 14:57,56
642,557,2022/07/05 14:58,47
643,557,2022/07/05 14:58,63
644,558,2022/07/05 14:59,43
645,558,2022/07/05 14:59,50
646,558,2022/07/05 14:59,54
647,559,2022/07/05 14:59,55
648,560,2022/07/05 15:00,49
649,561,2022/07/05 15:01,45
650,561,2022/07/05 15:01,48
651,562,2022/07/05 15:01,55
652,563,2022/07/05 15:02,41
653,563,2022/07/05 15:02,49
654,563,2022/07/05 15:02,50
655,564,2022/07/05 15:02,53
656,565,2022/07/05 15:03,29
657,566,2022/07/05 15:03,53
658,567,2022/07/05 15:04,48
659,567,2022/07/05 15:04,48
660,568,2022/07/05 15:05,50
661,569,2022/07/05 15:06,42
662,569,2022/07/05 15:06,50
663,570,2022/07/05 15:07,35
664,570,2022/07/05 15:07,39
665,571,2022/07/05 15:08,51
666,572,2022/07/05 15:10,50
667,573,2022/07/05 15:11,49
668,573,2022/07/05 15:11,54
669,574,2022/07/05 15:12,48
670,574,2022/07/05 15:12,56
671,575,2022/07/05 15:13,54
672,576,2022/07/05 15:14,49
673,577,2022/07/05 15:15,46
674,578,2022/07/05 15:15,45
675,578,2022/07/05 15:15,52
676,579,2022/07/05 15:16,48
677,580,2022/07/05 15:16,46
678,581,2022/07/05 15:17,50
679,582,2022/07/05 15:18,52
680,583,2022/07/05 15:18,57
681,583,2022/07/05 15:18,66
682,584,2022/07/05 15:19,52
683,585,2022/07/05 15:21,56
684,586,2022/07/05 15:21,43
685,587,2022/07/05 15:22,52
686,588,2022/07/05 15:23,46
687,589,2022/07/05 15:24,39
688,590,2022/07/05 15:24,53
689,590,2022/07/05 15:24,53
690,591,2022/07/05 15:24,57
691,592,2022/07/05 15:26,52
692,593,2022/07/05 15:27,50
693,593,2022/07/05 15:27,51
694,593,2022/07/05 15:27,52
695,593,2022/07/05 15:27,53
696,594,2022/07/05 15:27,49
697,595,2022/07/05 15:29,50
698,596,2022/07/05 15:29,57
699,597,2022/07/05 15:29,51
700,598,2022/07/05 15:30,47
701,598,2022/07/05 15:30,50
702,599,2022/07/05 15:30,49
703,600,2022/07/05 15:31,39
704,600,2022/07/05 15:31,52
705,600,2022/07/05 15:31,59
706,601,2022/07/05 15:32,54
707,602,2022/07/05 15:33,43
708,603,2022/07/05 15:34,50
709,604,2022/07/05 15:35,57
710,605,2022/07/05 15:36,47
711,605,2022/07/05 15:36,53
712,606,2022/07/05 15:36,52
713,607,2022/07/05 15:37,55
714,607,2022/07/05 15:37,56
715,608,2022/07/05 15:37,47
716,609,2022/07/05 15:38,47
717,609,2022/07/05 15:38,48
718,610,2022/07/05 15:38,53
719,611,2022/07/05 15:39,50
720,612,2022/07/05 15:39,39
721,613,2022/07/05 15:40,51
722,613,2022/07/05 15:40,52
723,614,2022/07/05 15:40,51
724,614,2022/07/05 15:40,54
725,615,2022/07/05 15:41,46
726,615,2022/07/05 15:41,48
727,615,2022/07/05 15:41,55
728,616,2022/07/05 15:43,50
729,617,2022/07/05 15:44,51
730,618,2022/07/05 15:44,51
731,619,2022/07/05 15:45,32
732,619,2022/07/05 15:45,61
733,620,2022/07/05 15:46,51
734,620,2022/07/05 15:46,55
735,621,2022/07/05 15:46,51
736,622,2022/07/05 15:46,47
737,622,2022/07/05 15:46,59
738,623,2022/07/05 15:47,56
739,624,2022/07/05 15:48,47
740,625,2022/07/05 15:49,48
741,626,2022/07/05 15:49,46
742,626,2022/07/05 15:49,54
743,627,2022/07/05 15:50,48
744,628,2022/07/05 15:50,60
745,629,2022/07/05 15:51,59
746,630,2022/07/05 15:52,42
747,630,2022/07/05 15:52,50
748,631,2022/07/05 15:53,43
749,632,2022/07/05 15:53,49
750,633,2022/07/05 15:54,50
751,634,2022/07/05 15:54,48
752,635,2022/07/05 15:54,54
753,636,2022/07/05 15:56,45
754,636,2022/07/05 15:56,47
755,636,2022/07/05 15:56,47
756,637,2022/07/05 15:56,50
757,638,2022/07/05 15:57,49
758,638,2022/07/05 15:57,52
759,639,2022/07/05 15:58,55
760,640,2022/07/05 15:59,47
761,640,2022/07/05 15:59,51
762,640,2022/07/05 15:59,54
763,641,2022/07/05 15:59,54
764,642,2022/07/05 15:59,54
765,643,2022/07/05 16:00,52
766,643,2022/07/05 16:00,56
767,644,2022/07/05 16:01,48
768,644,2022/07/05 16:01,53
769,645,2022/07/05 16:01,37
770,646,2022/07/05 16:02,46
771,646,2022/07/05 16:02,53
772,647,2022/07/05 16:03,54
773,648,2022/07/05 16:03,51
774,649,2022/07/05 16:04,49
775,650,2022/07/05 16:04,56
776,651,2022/07/05 16:05,42
777,651,2022/07/05 16:05,43
778,651,2022/07/05 16:05,50
779,652,2022/07/05 16:05,50
780,653,2022/07/05 16:06,42
781,653,2022/07/05 16:06,52
782,654,2022/07/05 16:07,51
783,655,2022/07/05 16:08,51
784,655,2022/07/05 16:08,59
785,656,2022/07/05 16:08,49
786,656,2022/07/05 16:08,55
787,657,2022/07/05 16:09,32
788,658,2022/07/05 16:09,48
789,658,2022/07/05 16:09,52
790,658,2022/07/05 16:09,53
791,659,2022/07/05 16:10,50
792,660,2022/07/05 16:10,46
793,661,2022/07/05 16:11,47
794,662,2022/07/05 16:11,54
795,663,2022/07/05 16:12,53
796,664,2022/07/05 16:13,50
797,664,2022/07/05 16:13,53
798,665,2022/07/05 16:14,51
799,666,2022/07/05 16:14,55
800,667,2022/07/05 16:15,43
801,668,2022/07/05 16:15,45
802,669,2022/07/05 16:15,21
803,670,2022/07/05 16:16,54
804,671,2022/07/05 16:17,30
805,672,2022/07/05 16:17,25
806,672,2022/07/05 16:17,39
807,672,2022/07/05 16:17,46
808,673,2022/07/05 16:18,48
809,673,2022/07/05 16:18,50
810,673,2022/07/05 16:18,64
811,674,2022/07/05 16:18,51
812,674,2022/07/05 16:18,53
813,675,2022/07/05 16:19,38
814,676,2022/07/05 16:19,63
815,677,2022/07/05 16:21,49
816,678,2022/07/05 16:22,39
817,679,2022/07/05 16:22,37
818,680,2022/07/05 16:22,46
819,680,2022/07/05 16:22,52
820,680,2022/07/05 16:22,56
