record_number,date_time,recorded_speeds
69,2022/07/08 20:40,42
69,2022/07/08 20:40,50
70,2022/07/08 20:41,43
71,2022/07/08 20:43,36
71,2022/07/08 20:43,40
72,2022/07/08 20:45,40
72,2022/07/08 20:45,48
73,2022/07/08 20:46,42
74,2022/07/08 20:48,53
75,2022/07/08 20:49,50
76,2022/07/08 20:54,42
77,2022/07/08 20:56,41
78,2022/07/08 20:59,41
79,2022/07/08 21:02,49
80,2022/07/08 21:05,42
81,2022/07/08 21:09,34
82,2022/07/08 21:12,39
82,2022/07/08 21:12,39
83,2022/07/08 21:20,46
84,2022/07/08 21:24,58
85,2022/07/08 21:25,39
86,2022/07/08 21:27,45
87,2022/07/08 21:30,43
88,2022/07/08 21:37,46
89,2022/07/08 21:40,43
89,2022/07/08 21:40,48
90,2022/07/08 21:43,36
91,2022/07/08 21:43,43
92,2022/07/08 21:44,51
93,2022/07/08 21:49,33
94,2022/07/08 21:50,36
94,2022/07/08 21:50,37
94,2022/07/08 21:50,39
95,2022/07/08 21:51,34
96,2022/07/08 21:52,38
97,2022/07/08 21:53,37
98,2022/07/08 21:55,33
98,2022/07/08 21:55,33
99,2022/07/08 21:56,40
100,2022/07/08 21:59,47
101,2022/07/08 22:00,37
102,2022/07/08 22:05,46
103,2022/07/08 22:07,40
104,2022/07/08 22:16,41
104,2022/07/08 22:16,43
105,2022/07/08 22:22,38
106,2022/07/08 22:24,40
107,2022/07/08 22:27,42
108,2022/07/08 22:39,41
109,2022/07/08 22:42,44
110,2022/07/08 22:50,40
111,2022/07/08 22:55,34
112,2022/07/08 22:56,38
113,2022/07/08 23:07,45
114,2022/07/08 23:09,42
115,2022/07/08 23:16,72
116,2022/07/08 23:17,40
117,2022/07/08 23:41,38
118,2022/07/08 23:43,48
119,2022/07/08 23:45,41
120,2022/07/09 00:08,46
121,2022/07/09 00:33,40
122,2022/07/09 00:47,46
123,2022/07/09 01:13,42
124,2022/07/09 01:15,47
125,2022/07/09 01:42,41
126,2022/07/09 02:09,42
127,2022/07/09 02:12,65
128,2022/07/09 02:13,59
129,2022/07/09 02:25,49
130,2022/07/09 02:39,47
131,2022/07/09 02:54,49
132,2022/07/09 02:56,40
133,2022/07/09 03:07,59
134,2022/07/09 03:22,52
135,2022/07/09 03:34,45
136,2022/07/09 03:52,48
137,2022/07/09 03:58,49
138,2022/07/09 03:59,48
139,2022/07/09 04:06,46
140,2022/07/09 04:14,50
141,2022/07/09 04:20,49
142,2022/07/09 04:20,38
143,2022/07/09 04:36,47
143,2022/07/09 04:36,57
144,2022/07/09 04:37,37
145,2022/07/09 04:45,44
145,2022/07/09 04:45,46
146,2022/07/09 04:50,36
146,2022/07/09 04:50,49
147,2022/07/09 04:51,49
148,2022/07/09 04:53,37
149,2022/07/09 04:56,40
150,2022/07/09 04:57,47
150,2022/07/09 04:57,50
151,2022/07/09 05:00,46
151,2022/07/09 05:00,47
152,2022/07/09 05:01,48
153,2022/07/09 05:01,48
154,2022/07/09 05:04,38
154,2022/07/09 05:04,43
154,2022/07/09 05:04,45
155,2022/07/09 05:09,42
155,2022/07/09 05:09,49
156,2022/07/09 05:10,34
157,2022/07/09 05:11,38
158,2022/07/09 05:12,50
159,2022/07/09 05:13,41
159,2022/07/09 05:13,45
159,2022/07/09 05:13,51
160,2022/07/09 05:13,40
161,2022/07/09 05:14,49
161,2022/07/09 05:14,50
162,2022/07/09 05:15,49
163,2022/07/09 05:17,41
164,2022/07/09 05:18,39
165,2022/07/09 05:19,37
166,2022/07/09 05:20,33
166,2022/07/09 05:20,40
167,2022/07/09 05:21,51
168,2022/07/09 05:22,43
169,2022/07/09 05:23,41
169,2022/07/09 05:23,48
170,2022/07/09 05:26,51
171,2022/07/09 05:28,40
172,2022/07/09 05:29,46
173,2022/07/09 05:30,47
174,2022/07/09 05:31,46
175,2022/07/09 05:32,42
175,2022/07/09 05:32,43
175,2022/07/09 05:32,50
176,2022/07/09 05:33,48
177,2022/07/09 05:34,43
177,2022/07/09 05:34,44
177,2022/07/09 05:34,48
177,2022/07/09 05:34,48
178,2022/07/09 05:34,45
179,2022/07/09 05:35,42
180,2022/07/09 05:36,50
181,2022/07/09 05:40,49
182,2022/07/09 05:42,54
183,2022/07/09 05:44,57
184,2022/07/09 05:45,43
185,2022/07/09 05:45,52
186,2022/07/09 05:46,51
187,2022/07/09 05:47,34
188,2022/07/09 05:48,44
189,2022/07/09 05:49,62
190,2022/07/09 05:50,44
191,2022/07/09 05:51,47
192,2022/07/09 05:52,46
192,2022/07/09 05:52,49
193,2022/07/09 05:53,52
194,2022/07/09 05:58,50
195,2022/07/09 06:01,39
196,2022/07/09 06:01,49
196,2022/07/09 06:01,49
197,2022/07/09 06:02,35
198,2022/07/09 06:03,49
199,2022/07/09 06:04,41
199,2022/07/09 06:04,48
200,2022/07/09 06:05,52
201,2022/07/09 06:06,45
202,2022/07/09 06:06,36
203,2022/07/09 06:07,41
203,2022/07/09 06:07,46
203,2022/07/09 06:07,52
204,2022/07/09 06:10,48
204,2022/07/09 06:10,49
205,2022/07/09 06:11,45
205,2022/07/09 06:11,53
206,2022/07/09 06:13,44
206,2022/07/09 06:13,48
206,2022/07/09 06:13,54
207,2022/07/09 06:17,44
208,2022/07/09 06:19,47
209,2022/07/09 06:19,42
210,2022/07/09 06:20,42
211,2022/07/09 06:20,42
212,2022/07/09 06:21,46
212,2022/07/09 06:21,48
213,2022/07/09 06:22,52
214,2022/07/09 06:23,52
215,2022/07/09 06:24,40
216,2022/07/09 06:27,50
217,2022/07/09 06:28,43
217,2022/07/09 06:28,44
217,2022/07/09 06:28,46
217,2022/07/09 06:28,50
218,2022/07/09 06:31,42
218,2022/07/09 06:31,42
219,2022/07/09 06:32,41
219,2022/07/09 06:32,41
219,2022/07/09 06:32,44
219,2022/07/09 06:32,46
219,2022/07/09 06:32,47
220,2022/07/09 06:34,35
221,2022/07/09 06:34,36
221,2022/07/09 06:34,47
221,2022/07/09 06:34,48
222,2022/07/09 06:36,34
223,2022/07/09 06:37,50
224,2022/07/09 06:38,43
225,2022/07/09 06:39,27
225,2022/07/09 06:39,33
225,2022/07/09 06:39,44
226,2022/07/09 06:40,38
226,2022/07/09 06:40,55
227,2022/07/09 06:41,47
228,2022/07/09 06:43,44
228,2022/07/09 06:43,45
229,2022/07/09 06:43,41
230,2022/07/09 06:44,42
230,2022/07/09 06:44,50
230,2022/07/09 06:44,51
231,2022/07/09 06:45,39
231,2022/07/09 06:45,40
232,2022/07/09 06:48,48
233,2022/07/09 06:49,41
234,2022/07/09 06:50,37
234,2022/07/09 06:50,43
234,2022/07/09 06:50,43
234,2022/07/09 06:50,44
235,2022/07/09 06:51,51
236,2022/07/09 06:51,47
237,2022/07/09 06:52,40
238,2022/07/09 06:53,39
238,2022/07/09 06:53,52
239,2022/07/09 06:53,50
240,2022/07/09 06:54,37
240,2022/07/09 06:54,41
240,2022/07/09 06:54,52
241,2022/07/09 06:55,46
241,2022/07/09 06:55,48
242,2022/07/09 06:56,33
242,2022/07/09 06:56,47
243,2022/07/09 06:57,41
243,2022/07/09 06:57,53
244,2022/07/09 06:59,21
245,2022/07/09 07:00,48
246,2022/07/09 07:01,42
247,2022/07/09 07:03,31
248,2022/07/09 07:03,45
249,2022/07/09 07:05,59
250,2022/07/09 07:06,45
250,2022/07/09 07:06,46
251,2022/07/09 07:07,41
251,2022/07/09 07:07,52
252,2022/07/09 07:07,53
253,2022/07/09 07:09,47
254,2022/07/09 07:09,43
255,2022/07/09 07:10,40
256,2022/07/09 07:12,41
257,2022/07/09 07:13,43
258,2022/07/09 07:14,53
259,2022/07/09 07:15,43
260,2022/07/09 07:15,55
261,2022/07/09 07:16,48
262,2022/07/09 07:16,55
263,2022/07/09 07:17,45
263,2022/07/09 07:17,53
264,2022/07/09 07:18,49
265,2022/07/09 07:20,49
266,2022/07/09 07:22,53
267,2022/07/09 07:22,52
268,2022/07/09 07:23,33
269,2022/07/09 07:24,39
270,2022/07/09 07:27,39
270,2022/07/09 07:27,39
270,2022/07/09 07:27,45
271,2022/07/09 07:28,36
271,2022/07/09 07:28,49
272,2022/07/09 07:29,52
273,2022/07/09 07:30,54
274,2022/07/09 07:31,35
274,2022/07/09 07:31,53
275,2022/07/09 07:32,45
275,2022/07/09 07:32,49
276,2022/07/09 07:36,38
276,2022/07/09 07:36,42
277,2022/07/09 07:37,47
278,2022/07/09 07:37,50
279,2022/07/09 07:38,47
280,2022/07/09 07:39,46
280,2022/07/09 07:39,49
281,2022/07/09 07:40,44
282,2022/07/09 07:42,36
283,2022/07/09 07:43,51
284,2022/07/09 07:43,42
285,2022/07/09 07:44,57
286,2022/07/09 07:45,40
286,2022/07/09 07:45,48
287,2022/07/09 07:46,44
288,2022/07/09 07:47,56
289,2022/07/09 07:48,44
290,2022/07/09 07:49,51
291,2022/07/09 07:51,36
292,2022/07/09 07:52,37
292,2022/07/09 07:52,42
293,2022/07/09 07:52,47
294,2022/07/09 07:53,42
295,2022/07/09 07:55,40
296,2022/07/09 07:55,34
297,2022/07/09 07:56,32
298,2022/07/09 07:56,34
299,2022/07/09 07:57,54
300,2022/07/09 07:57,48
301,2022/07/09 07:58,32
302,2022/07/09 07:58,35
303,2022/07/09 07:59,46
304,2022/07/09 08:00,47
305,2022/07/09 08:01,44
305,2022/07/09 08:01,46
306,2022/07/09 08:04,41
307,2022/07/09 08:05,32
308,2022/07/09 08:07,43
309,2022/07/09 08:08,38
310,2022/07/09 08:09,49
311,2022/07/09 08:10,41
312,2022/07/09 08:12,47
313,2022/07/09 08:14,43
313,2022/07/09 08:14,45
314,2022/07/09 08:15,46
315,2022/07/09 08:16,36
315,2022/07/09 08:16,43
315,2022/07/09 08:16,48
316,2022/07/09 08:16,46
317,2022/07/09 08:17,43
318,2022/07/09 08:18,38
318,2022/07/09 08:18,44
319,2022/07/09 08:19,32
319,2022/07/09 08:19,34
319,2022/07/09 08:19,38
320,2022/07/09 08:22,37
321,2022/07/09 08:25,33
321,2022/07/09 08:25,42
321,2022/07/09 08:25,44
322,2022/07/09 08:25,50
323,2022/07/09 08:27,40
323,2022/07/09 08:27,45
324,2022/07/09 08:27,45
324,2022/07/09 08:27,50
325,2022/07/09 08:28,48
326,2022/07/09 08:30,57
327,2022/07/09 08:31,45
328,2022/07/09 08:31,40
328,2022/07/09 08:31,50
329,2022/07/09 08:32,46
329,2022/07/09 08:32,47
329,2022/07/09 08:32,52
330,2022/07/09 08:34,48
331,2022/07/09 08:34,50
332,2022/07/09 08:35,49
333,2022/07/09 08:36,44
334,2022/07/09 08:37,51
335,2022/07/09 08:39,36
336,2022/07/09 08:39,41
337,2022/07/09 08:40,44
337,2022/07/09 08:40,49
338,2022/07/09 08:42,44
339,2022/07/09 08:42,39
339,2022/07/09 08:42,53
340,2022/07/09 08:45,33
341,2022/07/09 08:47,33
342,2022/07/09 08:49,41
343,2022/07/09 08:50,34
344,2022/07/09 08:52,60
345,2022/07/09 08:53,59
346,2022/07/09 08:54,41
347,2022/07/09 08:56,25
348,2022/07/09 08:56,27
349,2022/07/09 08:57,39
349,2022/07/09 08:57,43
350,2022/07/09 08:58,58
351,2022/07/09 08:59,48
351,2022/07/09 08:59,48
352,2022/07/09 09:00,37
353,2022/07/09 09:00,44
353,2022/07/09 09:00,50
354,2022/07/09 09:00,45
355,2022/07/09 09:02,40
355,2022/07/09 09:02,45
356,2022/07/09 09:04,42
356,2022/07/09 09:04,43
356,2022/07/09 09:04,47
357,2022/07/09 09:04,46
358,2022/07/09 09:05,42
359,2022/07/09 09:07,37
360,2022/07/09 09:08,46
361,2022/07/09 09:09,57
362,2022/07/09 09:09,49
363,2022/07/09 09:10,40
363,2022/07/09 09:10,43
364,2022/07/09 09:11,36
364,2022/07/09 09:11,41
365,2022/07/09 09:13,40
366,2022/07/09 09:13,47
367,2022/07/09 09:14,34
367,2022/07/09 09:14,42
368,2022/07/09 09:16,32
368,2022/07/09 09:16,40
368,2022/07/09 09:16,41
369,2022/07/09 09:17,28
370,2022/07/09 09:17,31
370,2022/07/09 09:17,39
371,2022/07/09 09:18,43
371,2022/07/09 09:18,43
371,2022/07/09 09:18,45
371,2022/07/09 09:18,50
372,2022/07/09 09:19,43
373,2022/07/09 09:20,36
374,2022/07/09 09:20,48
375,2022/07/09 09:22,54
376,2022/07/09 09:23,32
377,2022/07/09 09:23,46
378,2022/07/09 09:25,50
379,2022/07/09 09:26,49
380,2022/07/09 09:27,49
381,2022/07/09 09:28,34
382,2022/07/09 09:28,47
382,2022/07/09 09:28,55
383,2022/07/09 09:28,52
384,2022/07/09 09:32,41
384,2022/07/09 09:32,50
385,2022/07/09 09:33,34
386,2022/07/09 09:33,39
387,2022/07/09 09:34,40
388,2022/07/09 09:35,37
389,2022/07/09 09:35,45
390,2022/07/09 09:36,33
390,2022/07/09 09:36,44
391,2022/07/09 09:37,34
391,2022/07/09 09:37,42
392,2022/07/09 09:39,45
393,2022/07/09 09:40,47
394,2022/07/09 09:41,33
395,2022/07/09 09:42,38
396,2022/07/09 09:43,40
397,2022/07/09 09:43,49
398,2022/07/09 09:43,45
399,2022/07/09 09:44,43
400,2022/07/09 09:45,39
400,2022/07/09 09:45,51
401,2022/07/09 09:47,34
401,2022/07/09 09:47,45
402,2022/07/09 09:48,48
403,2022/07/09 09:49,46
404,2022/07/09 09:49,44
404,2022/07/09 09:49,53
405,2022/07/09 09:51,37
406,2022/07/09 09:51,46
407,2022/07/09 09:53,48
408,2022/07/09 09:53,49
409,2022/07/09 09:55,48
410,2022/07/09 09:56,47
411,2022/07/09 09:57,46
412,2022/07/09 09:58,50
413,2022/07/09 10:00,30
414,2022/07/09 10:00,52
415,2022/07/09 10:02,45
416,2022/07/09 10:03,48
417,2022/07/09 10:04,36
418,2022/07/09 10:04,46
419,2022/07/09 10:05,39
419,2022/07/09 10:05,40
420,2022/07/09 10:05,48
421,2022/07/09 10:06,43
422,2022/07/09 10:07,39
423,2022/07/09 10:07,49
424,2022/07/09 10:08,38
424,2022/07/09 10:08,41
425,2022/07/09 10:09,42
426,2022/07/09 10:09,55
427,2022/07/09 10:10,42
428,2022/07/09 10:11,41
428,2022/07/09 10:11,44
428,2022/07/09 10:11,45
428,2022/07/09 10:11,59
429,2022/07/09 10:12,40
430,2022/07/09 10:13,39
430,2022/07/09 10:13,45
431,2022/07/09 10:13,40
432,2022/07/09 10:14,38
433,2022/07/09 10:16,35
434,2022/07/09 10:18,49
435,2022/07/09 10:19,39
435,2022/07/09 10:19,43
436,2022/07/09 10:21,53
437,2022/07/09 10:21,40
438,2022/07/09 10:22,35
439,2022/07/09 10:23,29
439,2022/07/09 10:23,40
440,2022/07/09 10:23,47
441,2022/07/09 10:24,48
442,2022/07/09 10:24,46
443,2022/07/09 10:25,39
443,2022/07/09 10:25,40
444,2022/07/09 10:25,47
445,2022/07/09 10:26,48
446,2022/07/09 10:27,36
446,2022/07/09 10:27,39
446,2022/07/09 10:27,42
447,2022/07/09 10:27,49
448,2022/07/09 10:28,45
448,2022/07/09 10:28,47
449,2022/07/09 10:30,34
449,2022/07/09 10:30,45
449,2022/07/09 10:30,50
450,2022/07/09 10:32,51
451,2022/07/09 10:33,27
452,2022/07/09 10:33,51
453,2022/07/09 10:34,23
453,2022/07/09 10:34,44
454,2022/07/09 10:34,44
455,2022/07/09 10:35,42
455,2022/07/09 10:35,49
456,2022/07/09 10:37,47
457,2022/07/09 10:38,65
458,2022/07/09 10:38,48
459,2022/07/09 10:39,39
459,2022/07/09 10:39,45
460,2022/07/09 10:41,45
461,2022/07/09 10:42,45
462,2022/07/09 10:43,38
462,2022/07/09 10:43,38
463,2022/07/09 10:44,33
464,2022/07/09 10:45,44
465,2022/07/09 10:46,44
466,2022/07/09 10:48,50
467,2022/07/09 10:48,39
467,2022/07/09 10:48,41
468,2022/07/09 10:49,37
468,2022/07/09 10:49,51
468,2022/07/09 10:49,53
469,2022/07/09 10:52,50
470,2022/07/09 10:53,37
471,2022/07/09 10:54,36
471,2022/07/09 10:54,38
472,2022/07/09 10:55,33
473,2022/07/09 10:55,43
474,2022/07/09 10:56,48
475,2022/07/09 10:57,58
476,2022/07/09 10:57,46
477,2022/07/09 10:57,42
478,2022/07/09 10:58,39
479,2022/07/09 11:00,38
479,2022/07/09 11:00,46
480,2022/07/09 11:01,42
480,2022/07/09 11:01,50
481,2022/07/09 11:02,42
482,2022/07/09 11:02,48
483,2022/07/09 11:03,41
483,2022/07/09 11:03,42
484,2022/07/09 11:04,53
485,2022/07/09 11:04,53
486,2022/07/09 11:05,43
486,2022/07/09 11:05,47
487,2022/07/09 11:06,42
487,2022/07/09 11:06,48
488,2022/07/09 11:06,39
489,2022/07/09 11:07,43
489,2022/07/09 11:07,45
490,2022/07/09 11:08,43
490,2022/07/09 11:08,43
491,2022/07/09 11:10,47
491,2022/07/09 11:10,53
492,2022/07/09 11:10,47
493,2022/07/09 11:12,43
493,2022/07/09 11:12,46
493,2022/07/09 11:12,61
494,2022/07/09 11:14,42
495,2022/07/09 11:15,48
496,2022/07/09 11:16,42
497,2022/07/09 11:17,17
497,2022/07/09 11:17,43
497,2022/07/09 11:17,43
498,2022/07/09 11:18,51
499,2022/07/09 11:20,42
499,2022/07/09 11:20,47
500,2022/07/09 11:20,38
501,2022/07/09 11:21,43
501,2022/07/09 11:21,43
501,2022/07/09 11:21,47
501,2022/07/09 11:21,49
502,2022/07/09 11:22,40
503,2022/07/09 11:24,38
504,2022/07/09 11:26,39
505,2022/07/09 11:26,49
506,2022/07/09 11:27,39
507,2022/07/09 11:27,50
508,2022/07/09 11:28,43
509,2022/07/09 11:28,47
510,2022/07/09 11:29,39
511,2022/07/09 11:30,45
512,2022/07/09 11:31,47
513,2022/07/09 11:33,36
513,2022/07/09 11:33,42
514,2022/07/09 11:34,42
515,2022/07/09 11:34,49
516,2022/07/09 11:35,47
517,2022/07/09 11:36,40
518,2022/07/09 11:37,38
518,2022/07/09 11:37,41
519,2022/07/09 11:37,43
520,2022/07/09 11:39,49
521,2022/07/09 11:40,47
522,2022/07/09 11:45,48
523,2022/07/09 11:46,45
524,2022/07/09 11:46,42
524,2022/07/09 11:46,44
525,2022/07/09 11:47,41
526,2022/07/09 11:47,41
527,2022/07/09 11:49,53
528,2022/07/09 11:51,45
529,2022/07/09 11:51,42
530,2022/07/09 11:52,45
531,2022/07/09 11:52,44
532,2022/07/09 11:53,47
532,2022/07/09 11:53,51
532,2022/07/09 11:53,56
533,2022/07/09 11:54,55
534,2022/07/09 11:54,41
535,2022/07/09 11:56,41
536,2022/07/09 11:57,43
537,2022/07/09 11:58,49
538,2022/07/09 11:58,47
539,2022/07/09 11:59,40
540,2022/07/09 11:59,47
541,2022/07/09 12:01,56
542,2022/07/09 12:02,32
542,2022/07/09 12:02,46
543,2022/07/09 12:03,29
543,2022/07/09 12:03,34
544,2022/07/09 12:04,39
544,2022/07/09 12:04,42
545,2022/07/09 12:07,33
545,2022/07/09 12:07,45
546,2022/07/09 12:08,35
546,2022/07/09 12:08,43
547,2022/07/09 12:08,42
548,2022/07/09 12:09,31
549,2022/07/09 12:11,46
550,2022/07/09 12:12,42
551,2022/07/09 12:13,37
551,2022/07/09 12:13,50
552,2022/07/09 12:14,21
553,2022/07/09 12:14,51
554,2022/07/09 12:16,41
555,2022/07/09 12:17,53
556,2022/07/09 12:18,53
557,2022/07/09 12:19,52
558,2022/07/09 12:20,42
559,2022/07/09 12:21,42
559,2022/07/09 12:21,45
560,2022/07/09 12:22,26
561,2022/07/09 12:22,40
562,2022/07/09 12:23,38
563,2022/07/09 12:23,42
564,2022/07/09 12:24,44
565,2022/07/09 12:24,36
566,2022/07/09 12:25,40
567,2022/07/09 12:25,51
568,2022/07/09 12:27,36
569,2022/07/09 12:28,43
570,2022/07/09 12:28,41
571,2022/07/09 12:29,44
572,2022/07/09 12:31,32
573,2022/07/09 12:32,45
574,2022/07/09 12:33,41
575,2022/07/09 12:35,34
576,2022/07/09 12:35,44
577,2022/07/09 12:36,42
578,2022/07/09 12:37,45
579,2022/07/09 12:39,48
580,2022/07/09 12:41,44
580,2022/07/09 12:41,49
581,2022/07/09 12:42,45
582,2022/07/09 12:43,47
583,2022/07/09 12:44,42
584,2022/07/09 12:49,35
585,2022/07/09 12:50,34
586,2022/07/09 12:52,46
586,2022/07/09 12:52,49
587,2022/07/09 12:53,51
588,2022/07/09 12:54,47
589,2022/07/09 12:54,45
590,2022/07/09 12:58,35
591,2022/07/09 12:58,44
592,2022/07/09 12:59,46
593,2022/07/09 13:00,35
593,2022/07/09 13:00,51
594,2022/07/09 13:04,33
595,2022/07/09 13:04,47
596,2022/07/09 13:06,37
596,2022/07/09 13:06,51
597,2022/07/09 13:06,38
598,2022/07/09 13:07,46
598,2022/07/09 13:07,47
599,2022/07/09 13:08,42
600,2022/07/09 13:09,39
601,2022/07/09 13:13,49
601,2022/07/09 13:13,53
602,2022/07/09 13:15,33
602,2022/07/09 13:15,53
603,2022/07/09 13:16,39
604,2022/07/09 13:17,48
604,2022/07/09 13:17,48
605,2022/07/09 13:18,44
606,2022/07/09 13:19,46
607,2022/07/09 13:20,48
607,2022/07/09 13:20,52
608,2022/07/09 13:20,40
