,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27,bucket_28,bucket_29
20,2022/07/12 03:45,24,3,1,1,51,1,b'\x81\xcf',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2022/07/12 03:52,25,2,1,1,51,1,b'\xe7\x13',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2022/07/12 03:55,26,3,1,1,47,1,b'Q\x1e',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2022/07/12 04:02,27,2,1,1,48,1,b'\\J',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2022/07/12 04:04,28,2,1,1,40,1,b'yz',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2022/07/12 04:11,29,2,1,1,49,1,b'\x83X',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2022/07/12 04:13,30,2,1,1,51,1,b'\xcb_',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2022/07/12 04:17,31,2,1,1,39,1,b'-\xdf',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2022/07/12 04:17,32,3,1,1,44,1,b'3\x02',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2022/07/12 04:19,33,2,1,1,43,1,b'n\x04',1,"[43, 50]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
30,2022/07/12 04:20,34,2,1,1,40,1,b'P=',1,"[40, 45]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
31,2022/07/12 04:26,35,3,1,1,45,1,b'\xb4\xa7',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2022/07/12 04:29,36,2,1,1,43,1,b'\xe9(',1,"[43, 48]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
33,2022/07/12 04:31,37,3,1,1,49,1,b'j\xbd',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2022/07/12 04:32,38,2,1,1,35,1,b'oq',1,"[35, 49, 60]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,
35,2022/07/12 04:33,39,3,1,1,50,1,b'\xee_',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2022/07/12 04:35,40,1,1,1,53,1,b'\tF',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2022/07/12 04:35,41,2,1,1,44,1,b'\xb5Z',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2022/07/12 04:35,42,3,1,1,44,1,b'A_',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2022/07/12 04:36,43,3,1,1,58,1,b'\x88\xb0',1,[58],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2022/07/12 04:37,44,2,1,1,43,1,b'\xf9\x0f',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2022/07/12 04:38,45,1,1,1,38,1,b'\x0ft',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2022/07/12 04:39,46,2,1,1,43,1,b'2\x80',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2022/07/12 04:42,47,2,1,1,42,1,b'\xc4\xf6',1,"[42, 48]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
44,2022/07/12 04:42,48,3,1,1,43,1,b'*\xdf',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2022/07/12 04:43,49,2,1,1,44,1,b'\x90:',1,"[44, 47]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2022/07/12 04:44,50,2,1,1,40,1,b'\x1c\xd5',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2022/07/12 04:44,51,3,1,1,37,1,b'VO',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2022/07/12 04:45,52,2,1,1,45,1,b'\xe5\xca',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2022/07/12 04:46,53,2,1,1,38,1,b'X0',1,"[38, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
50,2022/07/12 04:46,54,3,1,1,46,1,b'\x9b\xcf',1,"[46, 47]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2022/07/12 04:48,55,2,1,1,48,1,b'\x05\x16',1,"[48, 52]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
52,2022/07/12 04:49,56,2,1,1,44,1,b'\xe1\xac',1,"[44, 46]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2022/07/12 04:50,57,1,1,1,46,1,b'\xa4\x8b',1,"[46, 52]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
54,2022/07/12 04:50,58,3,1,1,45,1,b'\xc1j',1,"[45, 47, 60]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
55,2022/07/12 04:51,59,2,1,1,48,1,b'\x17\x89',1,"[48, 52]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
56,2022/07/12 04:52,60,2,1,1,47,1,b'\xf4n',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2022/07/12 04:53,61,2,1,1,40,1,b'\xf8\xdb',1,"[40, 41, 48]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
58,2022/07/12 04:53,62,3,1,1,41,1,b'w\xe3',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2022/07/12 04:54,63,2,1,1,41,1,b'\xfb\xed',1,"[41, 47]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
60,2022/07/12 04:55,64,1,1,1,36,1,b'\xa5\xd4',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2022/07/12 04:56,65,1,1,1,39,1,b'P\xe9',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2022/07/12 04:56,66,2,1,1,49,1,b'$S',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2022/07/12 04:57,67,2,1,1,43,1,b'EK',1,"[43, 55]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
64,2022/07/12 04:58,68,2,1,1,49,1,b'\x8d\xf4',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2022/07/12 05:00,69,2,1,1,37,1,b'\xf9\x92',1,"[37, 43, 51]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
66,2022/07/12 05:01,70,2,1,1,48,1,b'@q',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2022/07/12 05:01,71,3,1,1,46,1,b'f\r',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2022/07/12 05:02,72,2,1,1,44,1,b'E\x9f',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2022/07/12 05:03,73,2,1,1,40,1,b'_\xdf',1,"[40, 45]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
70,2022/07/12 05:04,74,2,1,1,43,1,b'Jx',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2022/07/12 05:04,75,3,1,1,43,1,b'\x8fi',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2022/07/12 05:04,76,3,1,1,36,1,b'\xe5\xe3',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2022/07/12 05:05,77,1,1,1,49,1,b'\x950',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2022/07/12 05:05,78,2,1,1,40,1,b'\x83\xa9',1,"[40, 41, 47, 52]",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
75,2022/07/12 05:06,79,1,1,1,37,1,b'\x16t',1,"[37, 38]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2022/07/12 05:06,80,2,1,1,36,1,b'8\x80',1,"[36, 44, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
77,2022/07/12 05:07,81,2,1,1,42,1,b'\xe0\xce',1,"[42, 45, 52]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
78,2022/07/12 05:08,82,2,1,1,44,1,b'3\xa5',1,"[44, 50, 51]",0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
79,2022/07/12 05:09,83,2,1,1,42,1,b'$\xd7',1,"[42, 46, 47]",0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
80,2022/07/12 05:10,84,1,1,1,43,1,b'\xee\xc6',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2022/07/12 05:10,85,2,1,1,50,2,b'\xcdw',2,"[50, 50, 55]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
82,2022/07/12 05:11,86,2,1,1,40,1,b'\xcc\xfd',1,"[40, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
83,2022/07/12 05:12,87,2,1,1,42,1,b'\x05L',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2022/07/12 05:12,88,3,1,1,45,1,b'vf',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2022/07/12 05:13,89,2,1,1,42,1,b'\x9d\xc3',1,"[42, 44, 50]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
86,2022/07/12 05:14,90,2,1,1,48,1,b'F>',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2022/07/12 05:15,91,3,1,1,35,1,b'\x12\x84',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2022/07/12 05:16,92,2,1,1,32,1,b'\r\x9e',1,"[32, 40, 44, 46, 47, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,
89,2022/07/12 05:17,93,1,1,1,36,1,b'\x9a\xfc',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2022/07/12 05:17,94,2,1,1,38,1,b'\xa3\xf7',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2022/07/12 05:18,95,2,1,1,41,1,b'M\x1d',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2022/07/12 05:18,96,3,1,1,47,1,b'\x0c\xc1',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2022/07/12 05:19,97,1,1,1,35,1,b'n\xa2',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2022/07/12 05:19,98,2,1,1,37,1,b'G\xd7',1,"[37, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
95,2022/07/12 05:20,99,2,1,1,45,1,b'\xb8\xc5',1,"[45, 52]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
96,2022/07/12 05:21,100,1,1,1,39,1,b']\xea',1,"[39, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
97,2022/07/12 05:21,101,2,1,1,44,1,b'Q\x1b',1,"[44, 45, 49]",1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
98,2022/07/12 05:22,102,2,1,1,43,1,b'\x83/',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2022/07/12 05:24,103,2,1,1,43,1,b'M\xf9',1,"[43, 44, 44, 48]",2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
100,2022/07/12 05:25,104,2,1,1,49,1,b'\xb6L',1,"[49, 50, 51]",1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2022/07/12 05:26,105,2,1,1,41,1,b'\xb4\\',1,"[41, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
102,2022/07/12 05:27,106,1,1,1,44,1,b'\xb8\xa5',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2022/07/12 05:27,107,2,1,1,44,2,b'\x0e\r',2,"[44, 44, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
104,2022/07/12 05:28,108,2,1,1,42,1,b'\xfd\x93',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2022/07/12 05:29,109,1,1,1,34,1,b'\xa6\x1d',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2022/07/12 05:29,110,2,1,1,46,1,b'\xa5\x7f',1,"[46, 48]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2022/07/12 05:30,111,2,1,1,34,1,b' \xe8',1,"[34, 37, 38, 44, 44, 53]",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
108,2022/07/12 05:30,112,3,1,1,43,1,b'GR',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2022/07/12 05:31,113,2,1,1,34,1,b'a7',1,"[34, 36, 39, 43]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
110,2022/07/12 05:32,114,2,1,1,38,1,b'\xaa\xd7',1,"[38, 44, 49]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
111,2022/07/12 05:33,115,2,1,1,49,1,b'\x95\xac',1,"[49, 51]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2022/07/12 05:33,116,3,1,1,42,1,b'\x1b\xf8',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2022/07/12 05:34,117,2,1,1,44,1,b'l5',1,"[44, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
114,2022/07/12 05:34,118,3,1,1,43,1,b'\x96&',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2022/07/12 05:35,119,2,1,1,45,1,b'\xc8\x86',1,"[45, 46]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2022/07/12 05:36,120,2,1,1,33,1,b'U\xe4',1,"[33, 38, 42]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
117,2022/07/12 05:37,121,2,1,1,51,1,b'\\\x05',1,"[51, 59]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
118,2022/07/12 05:38,122,2,1,1,36,1,b'\x98\x1c',1,"[36, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
119,2022/07/12 05:38,123,3,1,1,38,1,b'6\xe3',1,"[38, 55]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
120,2022/07/12 05:39,124,2,1,1,40,1,b'\xf3\xea',1,"[40, 44, 51]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
121,2022/07/12 05:40,125,2,1,1,39,2,b'\xd3\xa3',2,"[39, 39, 40, 41, 43, 51, 54]",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,
122,2022/07/12 05:41,126,2,1,1,38,1,b'\xa9r',1,"[38, 44, 47]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
123,2022/07/12 05:42,127,2,1,1,48,1,b'\xe9\x1b',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2022/07/12 05:44,128,2,1,1,45,1,b'\xc1M',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2022/07/12 05:45,129,2,1,1,38,1,b'\x8dp',1,"[38, 42, 44]",0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
126,2022/07/12 05:46,130,1,1,1,37,1,b'\xbc\x8f',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2022/07/12 05:46,131,2,1,1,37,1,b'\x1e#',1,"[37, 43]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
128,2022/07/12 05:46,132,3,1,1,47,1,b'\xfaX',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2022/07/12 05:47,133,2,1,1,40,1,b'\xa9\xa1',1,"[40, 41, 42]",1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2022/07/12 05:48,134,2,1,1,42,1,b'\xcb0',1,"[42, 47, 50]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
131,2022/07/12 05:48,135,3,1,1,42,1,b'\x7f\xb2',1,"[42, 47, 49]",0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
132,2022/07/12 05:49,136,1,1,1,40,1,b'w\xc6',1,"[40, 41]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2022/07/12 05:49,137,2,1,1,48,1,"b',d'",1,"[48, 53, 59]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
134,2022/07/12 05:50,138,2,1,1,45,1,b'?\x94',1,"[45, 46, 47]",1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2022/07/12 05:51,139,2,1,1,47,1,b'@W',1,"[47, 50]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2022/07/12 05:52,140,2,1,1,49,2,b'\xc4\xcb',2,"[49, 49]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2022/07/12 05:52,141,3,1,1,46,1,b'1\x81',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2022/07/12 05:53,142,1,1,1,42,1,b'\xba\x13',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2022/07/12 05:53,143,2,1,1,34,1,b'tF',1,"[34, 48, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,
140,2022/07/12 05:54,144,1,1,1,45,1,b'\x83_',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2022/07/12 05:54,145,2,1,1,47,1,b'\x8b@',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2022/07/12 05:55,146,3,1,1,42,1,b'\xd5f',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2022/07/12 05:56,147,2,1,1,45,1,b'\x12\x82',1,"[45, 49, 49, 52]",0.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
144,2022/07/12 05:57,148,2,1,1,43,1,b'\xa8\xfd',1,"[43, 44, 45, 45, 47, 48, 51, 56]",1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
145,2022/07/12 05:58,149,1,1,1,39,1,b'pe',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2022/07/12 05:58,150,2,1,1,36,1,b'y<',1,"[36, 37, 40, 43, 44, 47, 47, 53]",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
147,2022/07/12 05:59,151,1,1,1,46,1,b'\xdf\xc5',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2022/07/12 05:59,152,2,1,1,48,1,b'\xd5\xe2',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2022/07/12 05:59,153,3,1,1,45,1,b'\x86\x01',1,"[45, 47]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2022/07/12 06:00,154,2,1,1,40,1,b'\xc8\xf9',1,"[40, 54, 60]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
151,2022/07/12 06:01,155,2,1,1,40,1,b'.T',1,"[40, 49, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
152,2022/07/12 06:01,156,3,1,1,49,1,b'-\xd1',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2022/07/12 06:02,157,2,1,1,42,1,b' \x82',1,"[42, 45, 46, 51, 57]",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
154,2022/07/12 06:02,158,3,1,1,39,1,b'\xf0\x11',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2022/07/12 06:03,159,2,1,1,46,2,b'\x13\x14',2,"[46, 46]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2022/07/12 06:03,160,3,1,1,50,1,b'5\xfd',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2022/07/12 06:04,161,2,1,1,41,1,b'\xa6\x06',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2022/07/12 06:04,162,3,1,1,46,1,b'sT',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2022/07/12 06:05,163,1,1,1,43,1,b'r\xce',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2022/07/12 06:05,164,2,1,1,42,1,b'\x18 ',1,"[42, 46, 46]",0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
161,2022/07/12 06:05,165,3,1,1,48,1,b'.\xc6',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2022/07/12 06:06,166,2,1,1,43,1,b'4\xf5',1,"[43, 46, 48]",0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
163,2022/07/12 06:06,167,3,1,1,45,1,b'\xe6\xc6',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2022/07/12 06:07,168,2,1,1,42,1,b'\xbf\xd5',1,"[42, 43, 47]",1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
165,2022/07/12 06:08,169,1,1,1,40,1,b'\x98\xa2',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
